label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.699219,9,1118,165,1163,201,[0.99],"[1096, 1102, 1108, 1114, 1120, 1126, 1132, 1138, 1146, 1152, 1156, 1162, 1168, 1174, 1180]",161.0
semiminim,0.807129,8,1108,200,1165,218,"[['8', 0.9999895], ['9', 5.979743e-06], ['7', 2.5698816e-06]]","[1098, 1104, 1110, 1116, 1123, 1129, 1133, 1139, 1147, 1153, 1160, 1166, 1172, 1178, 1184]",155.0
semiminim,0.848633,9,1113,217,1172,234,"[['9', 0.9998555], ['10', 0.00013841722], ['8', 5.917304e-06]]","[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1171, 1177, 1183]",149.0
minim,0.851074,8,1108,232,1165,250,"[['8', 0.99985254], ['7', 0.0001045064], ['9', 2.8557602e-05]]","[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1171, 1177, 1183]",156.0
minim,0.84375,9,1114,246,1170,264,"[['9', 0.9999945], ['10', 4.903965e-06], ['8', 6.297323e-07]]","[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1146, 1152, 1159, 1165, 1171, 1177, 1183]",154.0
minim,0.735352,5,1094,259,1146,276,"[['5', 0.9957724], ['6', 0.0039560557], ['0', 0.0002680807]]","[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1171, 1177, 1183]",152.0
point,0.505859,,1104,264,1138,282,[],"[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1171, 1177, 1183]",145.0
point,0.827148,,1112,270,1132,283,[],"[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1171, 1177, 1183]",137.0
point,0.827148,,1112,270,1132,283,[],"[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1171, 1177, 1183]",137.0
point,0.276367,,1105,273,1138,289,[],"[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1171, 1177, 1183]",142.0
semiminim,0.843262,7,1096,279,1154,295,"[['7', 0.5598904], ['6', 0.4396743], ['3', 0.00040162564]]","[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1147, 1153, 1160, 1166, 1172, 1178, 1184]",145.0
semibreve,0.814941,6,1118,295,1151,313,"[['6', 0.9999939], ['7', 5.9861823e-06], ['0', 1.3181331e-07]]","[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1147, 1153, 1160, 1166, 1172, 1178, 1184]",158.0
minim,0.84082,7,1103,308,1160,326,"[['7', 0.99999106], ['8', 8.073786e-06], ['6', 8.1178746e-07]]","[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1148, 1154, 1161, 1167, 1173, 1179, 1185]",156.0
semibreve,0.836914,6,1115,324,1153,344,"[['6', 0.99999976], ['0', 2.027171e-07], ['7', 2.1701391e-08]]","[1099, 1105, 1111, 1117, 1124, 1130, 1136, 1142, 1148, 1154, 1161, 1167, 1173, 1179, 1185]",167.0
minim rest,0.531738,,1108,342,1175,354,[],"[1099, 1105, 1111, 1117, 1124, 1130, 1136, 1142, 1148, 1154, 1160, 1166, 1172, 1178, 1184]",173.0
minim,0.822266,6,1098,353,1152,371,"[['6', 0.99953747], ['7', 0.0004625258], ['12', 4.3706208e-09]]","[1099, 1105, 1111, 1117, 1123, 1129, 1135, 1141, 1147, 1153, 1160, 1166, 1172, 1178, 1184]",157.0
minim,0.827637,8,1108,366,1163,384,"[['8', 1.0], ['9', 1.3551943e-09], ['7', 1.0474587e-09]]","[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1171, 1177, 1183]",166.0
point,0.177124,,1115,368,1162,386,[],"[1098, 1104, 1110, 1116, 1123, 1129, 1135, 1141, 1146, 1152, 1159, 1165, 1171, 1177, 1183]",165.0
point,0.767578,,1135,378,1154,392,[],"[1098, 1104, 1110, 1116, 1122, 1128, 1135, 1141, 1146, 1152, 1159, 1165, 1171, 1177, 1183]",164.0
semiminim,0.870117,7,1103,390,1161,408,"[['7', 1.0], ['8', 2.035482e-09], ['6', 2.0167354e-09]]","[1097, 1103, 1109, 1115, 1122, 1128, 1134, 1140, 1146, 1152, 1159, 1165, 1171, 1177, 1183]",156.0
semibreve,0.78125,6,1114,405,1150,424,"[['6', 0.9998385], ['7', 0.00016131642], ['0', 1.4878144e-07]]","[1097, 1103, 1109, 1115, 1122, 1128, 1134, 1140, 1146, 1152, 1158, 1164, 1170, 1176, 1182]",159.0
point,0.19397,,1119,418,1173,436,[],"[1097, 1103, 1109, 1115, 1121, 1127, 1133, 1139, 1145, 1151, 1158, 1164, 1170, 1176, 1182]",160.0
minim,0.614746,10,1116,418,1174,435,"[['10', 1.0], ['9', 4.229898e-09], ['11', 1.1145398e-09]]","[1097, 1103, 1109, 1115, 1121, 1127, 1133, 1139, 1145, 1151, 1158, 1164, 1170, 1176, 1182]",161.0
