label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.799805,11,116,189,161,211,[0.99],"[78, 84, 90, 96, 101, 107, 114, 120, 126, 132, 138, 144, 150, 156, 162]",138.0
minim,0.808594,10,96,210,155,230,"[['10', 0.9999993], ['11', 5.781566e-07], ['9', 1.3763704e-07]]","[77, 83, 89, 95, 102, 108, 114, 120, 126, 132, 139, 145, 151, 157, 163]",143.0
flat,0.821289,5,77,222,119,239,"[['5', 0.94396245], ['0', 0.023530243], ['3', 0.012571895]]","[78, 84, 90, 96, 102, 108, 114, 120, 126, 132, 139, 145, 151, 157, 163]",150.0
minim,0.812012,5,69,238,127,256,"[['5', 1.0], ['6', 8.0300716e-10], ['11', 6.7169203e-13]]","[78, 84, 90, 96, 102, 108, 114, 120, 126, 132, 139, 145, 151, 157, 163]",143.0
point,0.292725,,78,240,124,258,[],"[78, 84, 90, 96, 102, 108, 114, 120, 126, 132, 139, 145, 151, 157, 163]",140.0
point,0.773926,,93,248,112,260,[],"[78, 84, 90, 96, 102, 108, 115, 121, 126, 132, 139, 145, 151, 157, 163]",130.0
semiminim,0.812012,6,75,257,133,275,"[['6', 1.0], ['5', 1.6307734e-10], ['12', 2.9184178e-14]]","[78, 84, 90, 96, 102, 108, 114, 120, 126, 132, 139, 145, 151, 157, 163]",138.0
semibreve,0.842285,6,95,274,134,295,"[['6', 0.99999976], ['7', 2.0098423e-07], ['5', 3.4303968e-10]]","[77, 83, 89, 95, 102, 108, 114, 120, 126, 132, 139, 145, 151, 157, 163]",136.0
minim,0.757812,7,79,295,140,315,"[['7', 0.5111857], ['8', 0.48878452], ['13', 1.2609585e-05]]","[77, 83, 89, 95, 102, 108, 114, 120, 126, 132, 139, 145, 151, 157, 163]",144.0
semibreve,0.865234,6,95,313,133,334,"[['6', 0.99998784], ['7', 1.2037993e-05], ['2', 7.350267e-08]]","[77, 83, 89, 95, 102, 108, 114, 120, 126, 132, 138, 144, 150, 156, 162]",136.0
longa rest,0.648926,,82,332,155,344,[],"[77, 83, 89, 95, 102, 108, 113, 119, 126, 132, 138, 144, 150, 156, 162]",152.0
semibreve rest,0.570312,,86,342,151,353,[],"[77, 83, 89, 95, 101, 107, 113, 119, 125, 131, 138, 144, 150, 156, 162]",140.0
minim rest,0.647949,,86,350,151,362,[],"[77, 83, 89, 95, 101, 107, 113, 119, 125, 131, 138, 144, 150, 156, 162]",153.0
semibreve,0.849609,6,95,362,133,383,"[['6', 1.0], ['7', 3.85917e-08], ['2', 2.1649095e-12]]","[76, 82, 88, 94, 101, 107, 113, 119, 125, 131, 138, 144, 150, 156, 162]",148.0
