label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.813965,9,720,175,778,196,[0.99],"[730, 736, 742, 748, 752, 758, 766, 772, 778, 784, 791, 797, 803, 809, 815]",147.0
Imincut,0.803223,,737,192,787,213,[],"[730, 736, 742, 748, 755, 761, 766, 772, 778, 784, 791, 797, 803, 809, 815]",144.0
semibreve,0.791504,5,743,208,778,226,"[['5', 1.0], ['6', 1.9852008e-12], ['4', 3.361278e-17]]","[730, 736, 742, 748, 755, 761, 766, 772, 778, 784, 791, 797, 803, 809, 815]",150.0
minim,0.848633,4,737,223,794,240,"[['4', 1.0], ['3', 7.310027e-10], ['5', 2.506011e-10]]","[730, 736, 742, 748, 755, 761, 767, 773, 779, 785, 791, 797, 803, 809, 815]",153.0
semibreve,0.808105,5,743,238,777,256,"[['5', 1.0], ['6', 3.1697065e-11], ['4', 8.901278e-16]]","[730, 736, 742, 748, 755, 761, 767, 773, 779, 785, 791, 797, 803, 809, 815]",150.0
semibreve,0.792969,6,750,252,784,270,"[['6', 1.0], ['7', 1.552305e-08], ['5', 6.5510195e-13]]","[730, 736, 742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 803, 809, 815]",153.0
minim,0.851074,7,734,266,791,283,"[['7', 0.9973701], ['8', 0.002629377], ['13', 2.8697391e-07]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",152.0
fermata,0.211792,,709,278,743,309,[],"[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",155.0
fermata,0.211792,,709,278,743,309,[],"[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",155.0
semibreve,0.825195,6,748,279,784,298,"[['6', 1.0], ['7', 1.7676053e-08], ['5', 2.7584e-14]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",161.0
point,0.119202,,748,296,790,306,[],"[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",165.0
minim rest,0.3396,,745,296,795,307,[],"[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",163.0
semibreve,0.839844,6,747,302,784,320,"[['6', 1.0], ['7', 7.305417e-09], ['5', 7.2859566e-11]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",144.0
semiminim,0.839844,7,734,318,791,333,"[['7', 0.99999976], ['8', 1.4822702e-07], ['6', 1.0516152e-07]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 790, 796, 802, 808, 814]",144.0
semiminim,0.82959,8,738,331,795,346,"[['8', 1.0], ['9', 1.0740347e-08], ['7', 6.6718866e-09]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 790, 796, 802, 808, 814]",145.0
minim,0.830566,9,745,344,802,362,"[['9', 0.99657696], ['10', 0.003413979], ['3', 7.168363e-06]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 790, 796, 802, 808, 814]",145.0
minim,0.818848,6,728,357,782,374,"[['6', 1.0], ['5', 4.864694e-09], ['12', 7.507236e-11]]","[729, 735, 741, 747, 753, 759, 765, 771, 777, 783, 790, 796, 802, 808, 814]",147.0
minim,0.774902,8,737,370,795,387,"[['8', 1.0], ['9', 6.020788e-10], ['3', 1.8395037e-10]]","[729, 735, 741, 747, 753, 759, 765, 771, 777, 783, 790, 796, 802, 808, 814]",149.0
semibreve,0.850098,3,732,382,765,400,"[['3', 0.9724391], ['4', 0.0275609], ['1', 3.3250414e-10]]","[728, 734, 740, 746, 753, 759, 765, 771, 777, 783, 790, 796, 802, 808, 814]",152.0
