label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.733887,9,942,171,978,202,[0.99],"[915, 921, 927, 933, 939, 945, 949, 955, 963, 969, 977, 983, 989, 995, 1001]",158.0
semiminim,0.778809,6,913,201,971,219,"[['6', 0.99994326], ['7', 5.6745343e-05], ['12', 8.698532e-09]]","[915, 921, 927, 933, 939, 945, 949, 955, 963, 969, 977, 983, 989, 995, 1001]",147.0
semiminim,0.836426,7,918,217,977,233,"[['7', 1.0], ['8', 1.4639739e-12], ['6', 1.1718125e-12]]","[916, 922, 928, 934, 940, 946, 951, 957, 965, 971, 977, 983, 989, 995, 1001]",146.0
semiminim,0.857422,8,922,232,981,248,"[['8', 1.0], ['9', 1.5285549e-10], ['3', 2.0485821e-11]]","[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",145.0
semiminim,0.821777,9,930,246,989,262,"[['9', 1.0], ['10', 5.76883e-09], ['8', 2.8160137e-11]]","[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",145.0
minim,0.81543,10,934,260,992,277,"[['10', 0.83242077], ['11', 0.16757664], ['12', 2.0999944e-06]]","[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",155.0
minim,0.82959,8,924,274,979,290,"[['8', 1.0], ['9', 3.3384162e-10], ['7', 3.2860676e-11]]","[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",153.0
point,0.220459,,937,278,977,295,[],"[915, 921, 927, 933, 939, 945, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",151.0
point,0.773926,,952,284,971,298,[],"[915, 921, 927, 933, 939, 945, 951, 957, 964, 970, 976, 982, 988, 994, 1000]",144.0
semiminim,0.831543,7,920,296,976,313,"[['7', 1.0], ['8', 8.777274e-13], ['6', 4.769337e-13]]","[915, 921, 927, 933, 939, 945, 951, 957, 964, 970, 976, 982, 988, 994, 1000]",145.0
minim,0.855469,6,916,310,967,327,"[['6', 1.0], ['7', 3.8049483e-10], ['12', 1.6250509e-10]]","[915, 921, 927, 933, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",153.0
minim,0.766602,10,935,323,991,339,"[['10', 1.0], ['11', 3.514458e-08], ['9', 2.5989422e-08]]","[915, 921, 927, 933, 939, 945, 952, 958, 963, 969, 976, 982, 988, 994, 1000]",157.0
point,0.76416,,966,333,984,347,[],"[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",146.0
semiminim,0.874023,9,931,345,990,361,"[['9', 0.9801292], ['10', 0.012539414], ['8', 0.0034935584]]","[916, 922, 928, 934, 941, 947, 953, 959, 964, 970, 976, 982, 988, 994, 1000]",138.0
semiminim,0.875488,8,924,359,979,376,"[['8', 1.0], ['7', 1.5235559e-08], ['9', 1.7845011e-09]]","[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",143.0
semiminim,0.834961,7,920,377,975,393,"[['7', 1.0], ['8', 3.477686e-10], ['6', 1.3844048e-10]]","[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",153.0
minim,0.833008,9,930,388,988,406,"[['9', 0.9998466], ['8', 0.00015150584], ['10', 1.9504466e-06]]","[915, 921, 927, 933, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",157.0
semibreve,0.754395,8,944,405,980,423,"[['8', 1.0], ['7', 1.5689518e-10], ['4', 1.4290705e-13]]","[915, 921, 927, 933, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",157.0
