label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.823242,5,443,240,498,262,[0.99],"[449, 455, 461, 467, 473, 479, 486, 492, 498, 504, 510, 516, 522, 528, 534]",141.0
breve rest,0.648438,,449,262,522,274,[],"[449, 455, 461, 467, 473, 479, 486, 492, 498, 504, 510, 516, 522, 528, 534]",130.0
semibreve rest,0.504395,,454,273,520,283,[],"[449, 455, 461, 467, 473, 479, 485, 491, 498, 504, 510, 516, 522, 528, 534]",154.0
minim rest,0.530762,,455,281,522,292,[],"[449, 455, 461, 467, 473, 479, 485, 491, 498, 504, 510, 516, 522, 528, 534]",181.0
minim,0.833496,5,462,292,522,310,"[['5', 1.0], ['6', 3.4725472e-11], ['11', 9.463925e-13]]","[449, 455, 461, 467, 473, 479, 486, 492, 498, 504, 510, 516, 522, 528, 534]",149.0
flat,0.822754,4,445,305,488,323,"[['4', 0.99991107], ['3', 8.858754e-05], ['5', 2.6583305e-07]]","[449, 455, 461, 467, 474, 480, 485, 491, 498, 504, 510, 516, 522, 528, 534]",161.0
minim,0.858398,4,457,321,517,340,"[['4', 1.0], ['9', 8.097977e-14], ['3', 3.708217e-14]]","[449, 455, 461, 467, 473, 479, 485, 491, 497, 503, 510, 516, 522, 528, 534]",149.0
semibreve,0.860352,5,462,339,501,361,"[['5', 1.0], ['6', 9.751677e-11], ['2', 7.7042e-18]]","[449, 455, 461, 467, 473, 479, 485, 491, 497, 503, 510, 516, 522, 528, 534]",150.0
minim,0.844238,6,449,363,503,383,"[['6', 1.0], ['12', 7.241225e-10], ['5', 4.909106e-10]]","[449, 455, 461, 467, 473, 479, 485, 491, 497, 503, 510, 516, 522, 528, 534]",148.0
breve,0.730957,5,463,383,494,407,"[['5', 0.99999595], ['4', 4.0035857e-06], ['6', 8.933483e-10]]","[448, 454, 460, 466, 473, 479, 485, 491, 497, 503, 510, 516, 522, 528, 534]",124.0
breve rest,0.686523,,453,405,521,417,[],"[448, 454, 460, 466, 473, 479, 485, 491, 497, 503, 509, 515, 521, 527, 533]",147.0
semibreve rest,0.587402,,456,417,520,428,[],"[448, 454, 460, 466, 473, 479, 485, 491, 497, 503, 509, 515, 521, 527, 533]",142.0
minim rest,0.528809,,453,426,522,437,[],"[448, 454, 460, 466, 473, 479, 485, 491, 497, 503, 509, 515, 521, 527, 533]",166.0
