label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.838379,9,534,176,585,198,[0.99],"[543, 549, 555, 561, 565, 571, 577, 583, 590, 596, 602, 608, 614, 620, 626]",152.0
minim,0.741699,6,540,194,596,212,"[['6', 0.99999976], ['7', 1.6357785e-07], ['12', 1.9946551e-08]]","[540, 546, 552, 558, 565, 571, 577, 583, 590, 596, 602, 608, 614, 620, 626]",151.0
point,0.253662,,545,195,594,212,[],"[540, 546, 552, 558, 565, 571, 577, 583, 590, 596, 602, 608, 614, 620, 626]",148.0
point,0.752441,,568,206,586,219,[],"[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",126.0
point,0.752441,,568,206,586,219,[],"[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",126.0
semiminim,0.827637,7,545,215,603,233,"[['7', 0.99999964], ['8', 1.9938837e-07], ['6', 1.036321e-07]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",141.0
point,0.287842,,582,227,600,233,[],"[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",146.0
semiminim,0.875,8,549,230,608,247,"[['8', 0.9999995], ['9', 4.8209876e-07], ['7', 2.4336867e-08]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",143.0
semiminim,0.82959,9,554,246,615,264,"[['9', 0.99999964], ['10', 2.5941338e-07], ['8', 9.44829e-08]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",141.0
minim,0.818359,6,537,260,596,279,"[['6', 0.99999976], ['7', 2.6589112e-07], ['12', 6.4110903e-09]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",146.0
point,0.807129,,566,273,585,288,[],"[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",138.0
point,0.168945,,556,276,595,291,[],"[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",140.0
semiminim,0.802734,7,543,284,602,298,"[['7', 1.0], ['8', 4.0467505e-09], ['6', 6.009522e-10]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",136.0
semiminim,0.858398,8,549,297,608,314,"[['8', 1.0], ['9', 1.1363536e-08], ['7', 8.766948e-10]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",139.0
semiminim,0.865234,9,555,314,615,331,"[['9', 1.0], ['10', 6.1945307e-09], ['8', 5.16205e-09]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",139.0
minim,0.834961,10,559,331,619,350,"[['10', 0.9985593], ['9', 0.0008986], ['11', 0.00051369984]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",146.0
semibreve rest,0.572754,,554,348,618,359,[],"[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",151.0
semibreve,0.847656,6,560,354,597,375,"[['6', 0.99999905], ['7', 9.740729e-07], ['0', 2.489913e-11]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",151.0
minim,0.832031,6,538,374,595,394,"[['6', 1.0], ['7', 6.3905044e-14], ['12', 1.6443003e-14]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 602, 608, 614, 620, 626]",147.0
point,0.365967,,537,393,590,411,[],"[541, 547, 553, 559, 565, 571, 578, 584, 589, 595, 602, 608, 614, 620, 626]",148.0
minim,0.685059,5,533,393,591,410,"[['5', 1.0], ['6', 2.7239537e-12], ['11', 2.1181389e-15]]","[541, 547, 553, 559, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",148.0
point,0.790527,,557,403,576,416,[],"[541, 547, 553, 559, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",133.0
point,0.790527,,557,403,576,416,[],"[541, 547, 553, 559, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",133.0
semiminim,0.724609,6,539,415,594,431,"[['6', 0.99973077], ['5', 0.00026915642], ['12', 4.2624464e-09]]","[541, 547, 553, 559, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",130.0
minim,0.844238,5,536,429,588,447,"[['5', 1.0], ['6', 2.6977715e-11], ['11', 4.9402875e-15]]","[541, 547, 553, 559, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",147.0
semibreve,0.833008,4,546,445,581,464,"[['4', 1.0], ['0', 4.166681e-12], ['5', 3.2959697e-13]]","[540, 546, 552, 558, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",147.0
semibreve,0.842285,5,553,462,589,481,"[['5', 1.0], ['1', 2.840156e-12], ['6', 2.234658e-12]]","[540, 546, 552, 558, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",145.0
minim,0.827637,6,540,480,594,498,"[['6', 0.9999896], ['7', 1.01836995e-05], ['12', 2.1848078e-07]]","[540, 546, 552, 558, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",145.0
semibreve,0.841797,5,552,495,590,516,"[['5', 1.0], ['6', 3.4402257e-14], ['4', 3.0031487e-18]]","[540, 546, 552, 558, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",150.0
minim rest,0.489502,,545,515,615,527,[],"[540, 546, 552, 558, 565, 571, 577, 583, 589, 595, 601, 607, 613, 619, 625]",157.0
semibreve,0.852051,5,552,524,590,545,"[['5', 1.0], ['6', 5.3683016e-11], ['4', 1.959787e-16]]","[540, 546, 552, 558, 564, 570, 576, 582, 589, 595, 601, 607, 613, 619, 625]",146.0
minim,0.822266,5,537,545,587,563,"[['5', 1.0], ['6', 1.4870645e-09], ['0', 6.666003e-11]]","[540, 546, 552, 558, 564, 570, 576, 582, 588, 594, 601, 607, 613, 619, 625]",142.0
minim,0.833984,5,536,562,588,581,"[['5', 1.0], ['6', 2.0621929e-08], ['12', 2.3618475e-14]]","[540, 546, 552, 558, 564, 570, 576, 582, 588, 594, 601, 607, 613, 619, 625]",144.0
minim,0.834473,5,534,579,590,597,"[['5', 1.0], ['6', 2.0766775e-09], ['11', 8.410195e-14]]","[540, 546, 552, 558, 564, 570, 576, 582, 588, 594, 601, 607, 613, 619, 625]",145.0
