label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.759277,7,301,248,349,276,[0.99],"[264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 326, 332, 338, 344, 350]",154.0
Imincut,0.897461,,278,274,336,311,[],"[264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 326, 332, 338, 344, 350]",147.0
breve,0.849121,6,285,314,317,343,"[['6', 1.0], ['7', 7.885288e-11], ['5', 1.044711e-13]]","[264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 325, 331, 337, 343, 349]",173.0
semibreve,0.854492,6,281,345,319,367,"[['6', 1.0], ['7', 7.00564e-09], ['5', 2.0321207e-11]]","[264, 270, 276, 282, 289, 295, 300, 306, 312, 318, 325, 331, 337, 343, 349]",153.0
semibreve,0.866699,6,280,366,320,390,"[['6', 0.9999988], ['7', 1.2253197e-06], ['0', 1.3386785e-13]]","[264, 270, 276, 282, 288, 294, 300, 306, 312, 318, 325, 331, 337, 343, 349]",149.0
semibreve,0.867676,5,274,395,316,420,"[['5', 1.0], ['6', 5.122044e-13], ['4', 2.4441914e-16]]","[264, 270, 276, 282, 288, 294, 300, 306, 312, 318, 325, 331, 337, 343, 349]",148.0
semibreve,0.833008,5,274,422,314,446,"[['5', 1.0], ['6', 2.6724564e-11], ['4', 3.715263e-17]]","[264, 270, 276, 282, 288, 294, 300, 306, 312, 318, 325, 331, 337, 343, 349]",146.0
breve,0.851562,6,285,447,317,474,"[['6', 1.0], ['7', 2.9863903e-10], ['5', 1.5728577e-19]]","[263, 269, 275, 281, 288, 294, 300, 306, 313, 319, 325, 331, 337, 343, 349]",163.0
semibreve rest,0.751465,,269,475,339,489,[],"[264, 270, 276, 282, 288, 294, 300, 306, 312, 318, 325, 331, 337, 343, 349]",155.0
semibreve,0.861328,6,280,499,320,522,"[['6', 0.99999964], ['7', 3.2602398e-07], ['5', 5.145801e-12]]","[262, 268, 274, 280, 287, 293, 299, 305, 312, 318, 324, 330, 336, 342, 348]",143.0
semibreve,0.855957,6,281,525,319,548,"[['6', 0.99996245], ['7', 3.751608e-05], ['2', 3.6127146e-10]]","[263, 269, 275, 281, 287, 293, 299, 305, 311, 317, 324, 330, 336, 342, 348]",141.0
semibreve,0.848145,6,281,548,319,572,"[['6', 0.99999905], ['7', 9.1599105e-07], ['5', 1.0974918e-09]]","[263, 269, 275, 281, 288, 294, 300, 306, 312, 318, 325, 331, 337, 343, 349]",139.0
semibreve,0.850098,5,275,578,315,602,"[['5', 1.0], ['6', 1.2965849e-10], ['4', 1.8598898e-16]]","[263, 269, 275, 281, 288, 294, 300, 306, 312, 318, 325, 331, 337, 343, 349]",146.0
semibreve,0.847168,5,275,603,313,625,"[['5', 1.0], ['6', 7.7788045e-12], ['4', 2.5082917e-14]]","[263, 269, 275, 281, 288, 294, 300, 306, 312, 318, 325, 331, 337, 343, 349]",134.0
breve,0.860352,6,284,626,316,653,"[['6', 0.99992275], ['7', 7.7263765e-05], ['5', 2.1379547e-13]]","[263, 269, 275, 281, 287, 293, 299, 305, 311, 317, 324, 330, 336, 342, 348]",147.0
minim rest,0.773926,,271,657,339,671,[],"[263, 269, 275, 281, 288, 294, 300, 306, 312, 318, 324, 330, 336, 342, 348]",157.0
semibreve,0.845215,6,280,674,316,698,"[['6', 1.0], ['5', 2.4364737e-09], ['7', 9.452357e-10]]","[263, 269, 275, 281, 287, 293, 299, 305, 311, 317, 324, 330, 336, 342, 348]",142.0
minim,0.84375,8,270,700,330,720,"[['8', 1.0], ['9', 1.0187465e-09], ['7', 8.032875e-10]]","[262, 268, 274, 280, 286, 292, 298, 304, 310, 316, 323, 329, 335, 341, 347]",147.0
minim,0.861816,8,263,722,325,743,"[['8', 0.7036155], ['7', 0.29633412], ['13', 2.0045658e-05]]","[261, 267, 273, 279, 286, 292, 298, 304, 310, 316, 323, 329, 335, 341, 347]",145.0
semibreve,0.868652,6,277,747,319,771,"[['6', 0.99999976], ['7', 1.8359553e-07], ['2', 9.677659e-13]]","[261, 267, 273, 279, 286, 292, 298, 304, 310, 316, 323, 329, 335, 341, 347]",151.0
semiminim,0.861816,7,262,775,324,795,"[['7', 1.0], ['8', 3.500551e-11], ['6', 2.3309744e-12]]","[261, 267, 273, 279, 285, 291, 298, 304, 310, 316, 322, 328, 334, 340, 346]",141.0
semiminim,0.86084,8,267,799,329,820,"[['8', 0.9999994], ['7', 4.4736e-07], ['3', 1.0069974e-07]]","[261, 267, 273, 279, 285, 291, 297, 303, 309, 315, 322, 328, 334, 340, 346]",144.0
semiminim,0.861816,9,271,822,335,841,"[['9', 1.0], ['8', 1.1113074e-08], ['10', 9.12031e-09]]","[260, 266, 272, 278, 285, 291, 297, 303, 309, 315, 322, 328, 334, 340, 346]",144.0
semiminim,0.85498,10,276,849,340,868,"[['10', 1.0], ['9', 1.534495e-12], ['11', 1.9625957e-13]]","[260, 266, 272, 278, 284, 290, 296, 302, 309, 315, 321, 327, 333, 339, 345]",146.0
minim,0.849121,8,263,872,327,893,"[['8', 1.0], ['9', 3.6826226e-11], ['7', 2.15232e-11]]","[260, 266, 272, 278, 284, 290, 296, 302, 308, 314, 321, 327, 333, 339, 345]",154.0
custos,0.502441,,296,894,332,922,[],"[259, 265, 271, 277, 284, 290, 296, 302, 308, 314, 320, 326, 332, 338, 344]",192.0
