label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.845703,9,631,175,681,197,[0.99],"[638, 644, 650, 656, 660, 666, 673, 679, 685, 691, 698, 704, 710, 716, 722]",152.0
semibreve rest,0.128296,,657,192,699,203,[],"[636, 642, 648, 654, 660, 666, 673, 679, 685, 691, 698, 704, 710, 716, 722]",152.0
point,0.232666,,661,193,680,206,[],"[636, 642, 648, 654, 660, 666, 673, 679, 685, 691, 698, 704, 710, 716, 722]",144.0
semibreve,0.80127,6,655,200,691,221,"[['6', 0.9999995], ['7', 4.3852242e-07], ['0', 5.7259205e-13]]","[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 698, 704, 710, 716, 722]",157.0
semibreve,0.791992,10,680,208,716,228,"[['10', 1.0], ['5', 1.3013673e-09], ['2', 2.77755e-13]]","[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 697, 703, 709, 715, 721]",152.0
point,0.218872,,681,211,715,233,[],"[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 697, 703, 709, 715, 721]",156.0
point,0.742188,,686,220,705,236,[],"[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 697, 703, 709, 715, 721]",148.0
minim,0.78418,6,635,227,689,247,"[['6', 1.0], ['5', 7.890328e-11], ['7', 2.2403299e-12]]","[636, 642, 648, 654, 660, 666, 673, 679, 685, 691, 697, 703, 709, 715, 721]",147.0
fermata,0.771484,,631,240,669,275,[],"[636, 642, 648, 654, 660, 666, 673, 679, 684, 690, 697, 703, 709, 715, 721]",149.0
fermata,0.771484,,631,240,669,275,[],"[636, 642, 648, 654, 660, 666, 673, 679, 684, 690, 697, 703, 709, 715, 721]",149.0
longa,0.80957,6,659,246,713,269,"[['6', 0.99985707], ['5', 0.00013834247], ['7', 4.5292663e-06]]","[636, 642, 648, 654, 660, 666, 673, 679, 684, 690, 697, 703, 709, 715, 721]",157.0
barline,0.794434,,645,266,710,284,[],"[636, 642, 648, 654, 660, 666, 673, 679, 684, 690, 697, 703, 709, 715, 721]",149.0
Imincut,0.564941,,643,279,694,302,[],"[636, 642, 648, 654, 660, 666, 672, 678, 684, 690, 697, 703, 709, 715, 721]",146.0
breve,0.635742,5,652,298,680,318,"[['5', 0.99999595], ['4', 4.095441e-06], ['6', 3.0145733e-11]]","[635, 641, 647, 653, 660, 666, 672, 678, 684, 690, 697, 703, 709, 715, 721]",141.0
semibreve,0.865723,5,647,316,686,335,"[['5', 1.0], ['6', 4.657561e-12], ['4', 3.8150525e-16]]","[635, 641, 647, 653, 660, 666, 672, 678, 684, 690, 697, 703, 709, 715, 721]",150.0
