label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.789551,3,632,186,688,208,[0.99],"[639, 645, 651, 657, 663, 669, 676, 682, 688, 694, 700, 706, 712, 718, 724]",146.0
minim rest,0.706055,,649,207,714,219,[],"[639, 645, 651, 657, 664, 670, 676, 682, 688, 694, 700, 706, 712, 718, 724]",148.0
semibreve,0.85791,6,658,219,694,239,"[['6', 0.9999938], ['7', 6.1678516e-06], ['5', 8.046028e-10]]","[639, 645, 651, 657, 664, 670, 676, 682, 688, 694, 700, 706, 712, 718, 724]",151.0
minim,0.852051,6,639,238,696,258,"[['6', 0.9999994], ['7', 5.378384e-07], ['12', 5.7465e-09]]","[639, 645, 651, 657, 663, 669, 675, 681, 687, 693, 700, 706, 712, 718, 724]",144.0
minim,0.842285,5,652,258,712,276,"[['5', 1.0], ['6', 5.0639835e-09], ['12', 1.035322e-10]]","[638, 644, 650, 656, 663, 669, 675, 681, 687, 693, 700, 706, 712, 718, 724]",141.0
minim,0.854004,4,646,276,703,293,"[['4', 1.0], ['3', 7.262505e-12], ['9', 2.8310943e-14]]","[638, 644, 650, 656, 663, 669, 675, 681, 687, 693, 700, 706, 712, 718, 724]",142.0
minim,0.838867,3,642,293,698,310,"[['3', 1.0], ['1', 1.1334204e-12], ['12', 2.2549796e-15]]","[638, 644, 650, 656, 663, 669, 675, 681, 687, 693, 699, 705, 711, 717, 723]",141.0
point,0.743652,,642,303,660,316,[],"[638, 644, 650, 656, 662, 668, 675, 681, 687, 693, 699, 705, 711, 717, 723]",140.0
semiminim,0.871094,4,648,311,701,328,"[['4', 1.0], ['3', 1.6464093e-14], ['5', 2.2981397e-15]]","[638, 644, 650, 656, 662, 668, 675, 681, 687, 693, 699, 705, 711, 717, 723]",135.0
minim,0.840332,5,630,328,687,346,"[['5', 0.99996245], ['6', 3.6927086e-05], ['11', 4.4401628e-07]]","[637, 643, 649, 655, 662, 668, 674, 680, 686, 692, 699, 705, 711, 717, 723]",139.0
minim,0.832031,6,637,345,691,363,"[['6', 1.0], ['5', 1.4532922e-10], ['12', 2.803044e-12]]","[637, 643, 649, 655, 662, 668, 674, 680, 686, 692, 699, 705, 711, 717, 723]",139.0
point,0.374512,,636,363,684,382,[],"[637, 643, 649, 655, 662, 668, 674, 680, 686, 692, 698, 704, 710, 716, 722]",140.0
minim,0.655273,5,634,363,686,380,"[['5', 0.9999962], ['6', 3.8026344e-06], ['0', 9.55412e-09]]","[637, 643, 649, 655, 662, 668, 674, 680, 686, 692, 698, 704, 710, 716, 722]",139.0
point,0.758301,,653,373,673,387,[],"[637, 643, 649, 655, 661, 667, 674, 680, 686, 692, 698, 704, 710, 716, 722]",129.0
point,0.758301,,653,373,673,387,[],"[637, 643, 649, 655, 661, 667, 674, 680, 686, 692, 698, 704, 710, 716, 722]",129.0
semiminim,0.825684,6,637,385,689,402,"[['6', 1.0], ['7', 7.576662e-10], ['12', 5.861134e-11]]","[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 698, 704, 710, 716, 722]",137.0
