label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.798828,3,724,187,780,209,[0.99],"[729, 735, 741, 747, 755, 761, 769, 775, 777, 783, 789, 795, 801, 807, 813]",146.0
flat,0.161499,3,721,202,741,221,"[['3', 0.9999962], ['12', 3.7890195e-06], ['7', 6.7505455e-09]]","[729, 735, 741, 747, 755, 761, 768, 774, 777, 783, 789, 795, 801, 807, 813]",145.0
fermata,0.114929,,721,202,741,222,[],"[732, 738, 744, 750, 756, 762, 769, 775, 781, 787, 793, 799, 805, 811, 817]",145.0
semibreve,0.650391,2,726,214,763,234,"[['2', 1.0], ['1', 7.151025e-13], ['3', 3.2103054e-16]]","[732, 738, 744, 750, 756, 762, 769, 775, 781, 787, 793, 799, 805, 811, 817]",143.0
point,0.788086,,734,226,752,241,[],"[731, 737, 743, 749, 756, 762, 768, 774, 781, 787, 793, 799, 805, 811, 817]",135.0
point,0.788086,,734,226,752,241,[],"[731, 737, 743, 749, 756, 762, 768, 774, 780, 786, 793, 799, 805, 811, 817]",135.0
semiminim,0.861328,3,733,237,789,254,"[['3', 1.0], ['12', 1.014701e-17], ['7', 1.3725938e-18]]","[731, 737, 743, 749, 756, 762, 768, 774, 780, 786, 793, 799, 805, 811, 817]",136.0
semiminim,0.836914,4,739,255,795,271,"[['4', 1.0], ['3', 1.4463146e-11], ['5', 1.05120516e-13]]","[731, 737, 743, 749, 756, 762, 768, 774, 780, 786, 793, 799, 805, 811, 817]",138.0
semibreve,0.823242,5,743,273,782,295,"[['5', 1.0], ['6', 2.8638027e-12], ['4', 7.756765e-14]]","[731, 737, 743, 749, 756, 762, 768, 774, 780, 786, 793, 799, 805, 811, 817]",142.0
semibreve,0.831055,6,749,295,788,318,"[['6', 0.99999833], ['7', 1.6404136e-06], ['5', 2.1270963e-10]]","[731, 737, 743, 749, 755, 761, 768, 774, 780, 786, 793, 799, 805, 811, 817]",155.0
minim rest,0.727539,,741,316,808,329,[],"[730, 736, 742, 748, 755, 761, 767, 773, 780, 786, 792, 798, 804, 810, 816]",149.0
semibreve,0.853516,9,768,328,805,349,"[['9', 1.0], ['10', 3.2224007e-10], ['13', 2.460074e-13]]","[730, 736, 742, 748, 755, 761, 767, 773, 779, 785, 792, 798, 804, 810, 816]",146.0
semibreve,0.858398,7,754,347,793,369,"[['7', 1.0], ['8', 2.7854634e-11], ['3', 2.8307202e-15]]","[730, 736, 742, 748, 755, 761, 767, 773, 779, 785, 792, 798, 804, 810, 816]",147.0
semiminim,0.852051,8,739,371,795,389,"[['8', 0.9999999], ['7', 1.4012629e-07], ['9', 1.664855e-09]]","[730, 736, 742, 748, 754, 760, 766, 772, 779, 785, 791, 797, 803, 809, 815]",139.0
semiminim,0.856934,9,744,387,802,402,"[['9', 0.99999654], ['10', 2.600245e-06], ['8', 8.408223e-07]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",134.0
minim,0.82959,5,724,407,777,427,"[['5', 0.9999995], ['6', 4.493337e-07], ['13', 1.9223298e-10]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",139.0
minim,0.833496,5,724,425,777,445,"[['5', 1.0], ['6', 4.5610005e-11], ['11', 1.014274e-12]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",140.0
semibreve,0.861816,6,747,446,784,468,"[['6', 0.99998796], ['7', 1.2060896e-05], ['5', 2.3400785e-08]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 790, 796, 802, 808, 814]",156.0
semibreve,0.862793,6,746,468,785,489,"[['6', 0.9999999], ['7', 1.6021357e-07], ['5', 2.7777397e-10]]","[729, 735, 741, 747, 753, 759, 765, 771, 778, 784, 790, 796, 802, 808, 814]",150.0
minim,0.86084,6,728,491,782,509,"[['6', 1.0], ['7', 1.6572372e-11], ['12', 1.1965621e-12]]","[728, 734, 740, 746, 753, 759, 765, 771, 777, 783, 790, 796, 802, 808, 814]",147.0
minim,0.849121,6,726,510,781,529,"[['6', 1.0], ['5', 1.9151396e-10], ['12', 6.8460858e-12]]","[728, 734, 740, 746, 753, 759, 765, 771, 777, 783, 790, 796, 802, 808, 814]",144.0
semibreve,0.864746,6,744,532,784,553,"[['6', 0.9999999], ['7', 1.1910274e-07], ['5', 4.271295e-12]]","[728, 734, 740, 746, 752, 758, 764, 770, 777, 783, 789, 795, 801, 807, 813]",151.0
semibreve,0.826172,5,739,551,777,572,"[['5', 1.0], ['6', 6.082259e-11], ['4', 4.1036807e-15]]","[727, 733, 739, 745, 752, 758, 764, 770, 776, 782, 789, 795, 801, 807, 813]",147.0
point,0.748535,,742,563,763,578,[],"[727, 733, 739, 745, 752, 758, 764, 770, 776, 782, 789, 795, 801, 807, 813]",148.0
minim,0.853516,9,739,576,801,596,"[['9', 0.99999595], ['10', 2.4397043e-06], ['8', 1.6519141e-06]]","[727, 733, 739, 745, 752, 758, 764, 770, 776, 782, 788, 794, 800, 806, 812]",148.0
semibreve,0.836914,9,762,595,802,616,"[['9', 1.0], ['10', 1.5522843e-08], ['13', 1.0322017e-12]]","[727, 733, 739, 745, 751, 757, 764, 770, 776, 782, 788, 794, 800, 806, 812]",152.0
longa rest,0.750977,,737,611,803,625,[],"[727, 733, 739, 745, 751, 757, 764, 770, 776, 782, 788, 794, 800, 806, 812]",150.0
