label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.836426,3,536,185,589,207,[0.99],"[542, 548, 554, 560, 565, 571, 579, 585, 591, 597, 601, 607, 613, 619, 625]",152.0
semibreve,0.832031,8,573,205,612,225,"[['8', 0.99999976], ['9', 2.193582e-07], ['4', 3.7751358e-10]]","[542, 548, 554, 560, 565, 571, 577, 583, 591, 597, 601, 607, 613, 619, 625]",137.0
point,0.12323,,576,209,604,229,[],"[542, 548, 554, 560, 567, 573, 579, 585, 591, 597, 604, 610, 616, 622, 628]",143.0
point,0.77832,,579,220,600,236,[],"[542, 548, 554, 560, 567, 573, 579, 585, 591, 597, 604, 610, 616, 622, 628]",143.0
point,0.77832,,579,220,600,236,[],"[542, 548, 554, 560, 567, 573, 579, 585, 591, 597, 604, 610, 616, 622, 628]",143.0
minim,0.888184,8,550,231,609,251,"[['8', 1.0], ['9', 3.1469284e-08], ['7', 2.1417334e-08]]","[542, 548, 554, 560, 567, 573, 579, 585, 591, 597, 604, 610, 616, 622, 628]",143.0
semibreve,0.854004,8,574,253,610,272,"[['8', 1.0], ['7', 1.008599e-11], ['9', 7.1000246e-15]]","[542, 548, 554, 560, 567, 573, 579, 585, 591, 597, 604, 610, 616, 622, 628]",147.0
semibreve,0.688965,5,556,266,591,285,"[['5', 1.0], ['6', 1.5095009e-12], ['4', 3.603881e-18]]","[542, 548, 554, 560, 566, 572, 579, 585, 591, 597, 604, 610, 616, 622, 628]",142.0
point,0.266602,,557,268,587,285,[],"[542, 548, 554, 560, 566, 572, 578, 584, 591, 597, 604, 610, 616, 622, 628]",136.0
point,0.65625,,555,276,574,290,[],"[542, 548, 554, 560, 566, 572, 578, 584, 591, 597, 603, 609, 615, 621, 627]",139.0
minim,0.830078,5,537,286,594,304,"[['5', 1.0], ['6', 2.090425e-08], ['11', 9.231311e-11]]","[541, 547, 553, 559, 566, 572, 578, 584, 591, 597, 603, 609, 615, 621, 627]",144.0
semibreve,0.846191,5,553,304,590,325,"[['5', 1.0], ['6', 4.795009e-11], ['4', 4.534598e-14]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 603, 609, 615, 621, 627]",142.0
breve,0.822754,9,580,317,612,342,"[['9', 0.99999523], ['10', 4.747739e-06], ['8', 5.5914455e-08]]","[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 603, 609, 615, 621, 627]",134.0
longa rest,0.654297,,551,339,619,352,[],"[541, 547, 553, 559, 566, 572, 578, 584, 590, 596, 603, 609, 615, 621, 627]",138.0
minim rest,0.555176,,555,349,620,361,[],"[541, 547, 553, 559, 565, 571, 578, 584, 590, 596, 603, 609, 615, 621, 627]",148.0
minim,0.801758,9,555,359,613,377,"[['9', 0.9998864], ['10', 0.00010465127], ['8', 8.984502e-06]]","[541, 547, 553, 559, 565, 571, 577, 583, 590, 596, 602, 608, 614, 620, 626]",139.0
point,0.30835,,571,365,605,382,[],"[540, 546, 552, 558, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",132.0
point,0.783691,,580,370,600,385,[],"[540, 546, 552, 558, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",129.0
semiminim,0.854004,8,550,384,607,401,"[['8', 1.0], ['7', 6.278163e-09], ['3', 1.5849053e-09]]","[540, 546, 552, 558, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",133.0
semiminim,0.851562,7,543,400,602,418,"[['7', 1.0], ['8', 6.653008e-15], ['6', 6.0324056e-15]]","[540, 546, 552, 558, 565, 571, 577, 583, 589, 595, 602, 608, 614, 620, 626]",133.0
semiminim,0.864258,6,539,418,594,435,"[['6', 1.0], ['5', 3.008204e-11], ['12', 7.608187e-14]]","[540, 546, 552, 558, 565, 571, 576, 582, 589, 595, 602, 608, 614, 620, 626]",136.0
minim,0.852051,5,536,435,589,455,"[['5', 1.0], ['6', 8.4878735e-13], ['11', 1.1224869e-16]]","[540, 546, 552, 558, 565, 571, 577, 583, 589, 595, 601, 607, 613, 619, 625]",140.0
minim,0.840332,9,552,452,614,471,"[['9', 0.9999999], ['8', 6.816236e-08], ['10', 5.5225254e-08]]","[540, 546, 552, 558, 564, 570, 576, 582, 589, 595, 601, 607, 613, 619, 625]",137.0
semibreve,0.833008,5,551,469,588,490,"[['5', 1.0], ['6', 6.875106e-13], ['4', 2.4868334e-16]]","[539, 545, 551, 557, 564, 570, 576, 582, 588, 594, 601, 607, 613, 619, 625]",140.0
minim rest,0.616699,,549,485,619,497,[],"[539, 545, 551, 557, 564, 570, 576, 582, 588, 594, 601, 607, 613, 619, 625]",154.0
minim,0.816406,9,550,496,612,515,"[['9', 0.99997234], ['10', 2.5021012e-05], ['8', 2.568953e-06]]","[539, 545, 551, 557, 563, 569, 576, 582, 588, 594, 600, 606, 612, 618, 624]",139.0
point,0.157837,,555,499,610,518,[],"[538, 544, 550, 556, 563, 569, 575, 581, 587, 593, 600, 606, 612, 618, 624]",136.0
point,0.724609,,578,507,598,522,[],"[538, 544, 550, 556, 563, 569, 575, 581, 587, 593, 600, 606, 612, 618, 624]",134.0
semiminim,0.884277,8,548,522,604,539,"[['8', 0.99999416], ['7', 5.836984e-06], ['9', 1.1428412e-09]]","[538, 544, 550, 556, 563, 569, 575, 581, 587, 593, 600, 606, 612, 618, 624]",136.0
semiminim,0.85791,7,541,539,600,557,"[['7', 1.0], ['6', 2.1905624e-12], ['8', 2.9563822e-13]]","[538, 544, 550, 556, 563, 569, 575, 581, 587, 593, 600, 606, 612, 618, 624]",137.0
semiminim,0.821777,6,537,557,593,574,"[['6', 1.0], ['5', 3.6038361e-09], ['7', 8.86809e-10]]","[538, 544, 550, 556, 563, 569, 575, 581, 587, 593, 600, 606, 612, 618, 624]",137.0
minim,0.824219,5,534,574,586,592,"[['5', 0.9998884], ['6', 0.0001115188], ['12', 4.050825e-12]]","[538, 544, 550, 556, 562, 568, 575, 581, 587, 593, 599, 605, 611, 617, 623]",146.0
minim,0.833984,9,551,587,611,606,"[['9', 0.9999999], ['10', 1.4560884e-07], ['8', 1.3635039e-09]]","[538, 544, 550, 556, 562, 568, 575, 581, 587, 593, 599, 605, 611, 617, 623]",143.0
semibreve,0.838379,5,550,602,586,622,"[['5', 1.0], ['6', 3.535601e-13], ['4', 2.243251e-15]]","[538, 544, 550, 556, 562, 568, 574, 580, 587, 593, 599, 605, 611, 617, 623]",145.0
