label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.781738,11,301,185,346,206,[0.99],"[263, 269, 275, 281, 287, 293, 299, 305, 310, 316, 324, 330, 336, 342, 348]",140.0
minim,0.852051,6,261,205,317,224,"[['6', 1.0], ['5', 8.461502e-11], ['13', 1.2333529e-14]]","[263, 269, 275, 281, 287, 293, 299, 305, 310, 316, 324, 330, 336, 342, 348]",144.0
minim,0.857422,5,275,225,335,243,"[['5', 1.0], ['6', 1.4943091e-09], ['11', 3.7708454e-11]]","[262, 268, 274, 280, 287, 293, 299, 305, 311, 317, 324, 330, 336, 342, 348]",142.0
minim,0.848145,4,268,244,327,262,"[['4', 0.99999595], ['3', 4.0080513e-06], ['5', 1.8233762e-09]]","[262, 268, 274, 280, 286, 292, 298, 304, 311, 317, 323, 329, 335, 341, 347]",139.0
point,0.797363,,275,257,295,272,[],"[262, 268, 274, 280, 286, 292, 298, 304, 310, 316, 323, 329, 335, 341, 347]",137.0
point,0.797363,,275,257,295,272,[],"[261, 267, 273, 279, 286, 292, 298, 304, 310, 316, 323, 329, 335, 341, 347]",133.0
semiminim,0.868164,5,272,268,331,286,"[['5', 1.0], ['6', 3.742498e-12], ['11', 1.5330433e-13]]","[261, 267, 273, 279, 286, 292, 298, 304, 310, 316, 323, 329, 335, 341, 347]",133.0
minim,0.855957,6,261,288,316,307,"[['6', 1.0], ['7', 1.0585834e-09], ['12', 4.5402714e-12]]","[261, 267, 273, 279, 286, 292, 298, 304, 310, 316, 323, 329, 335, 341, 347]",141.0
minim,0.71875,7,266,307,321,326,"[['7', 1.0], ['8', 2.5547676e-08], ['6', 7.739221e-11]]","[261, 267, 273, 279, 286, 292, 298, 304, 310, 316, 323, 329, 335, 341, 347]",141.0
minim,0.790527,6,256,326,315,345,"[['6', 1.0], ['5', 5.8653113e-09], ['12', 1.5895886e-13]]","[261, 267, 273, 279, 285, 291, 297, 303, 310, 316, 322, 328, 334, 340, 346]",141.0
point,0.77832,,285,339,306,354,[],"[260, 266, 272, 278, 285, 291, 297, 303, 309, 315, 322, 328, 334, 340, 346]",136.0
semiminim,0.850098,7,263,352,322,370,"[['7', 1.0], ['6', 3.457601e-13], ['8', 5.957491e-14]]","[260, 266, 272, 278, 285, 291, 297, 303, 309, 315, 322, 328, 334, 340, 346]",132.0
minim,0.832031,8,269,373,326,392,"[['8', 0.99999976], ['7', 1.9494259e-07], ['9', 7.9228215e-08]]","[260, 266, 272, 278, 285, 291, 296, 302, 309, 315, 322, 328, 334, 340, 346]",138.0
minim,0.850586,9,271,392,332,411,"[['9', 0.9999999], ['8', 1.7544157e-07], ['10', 2.5692612e-08]]","[260, 266, 272, 278, 284, 290, 297, 303, 309, 315, 322, 328, 334, 340, 346]",135.0
breve,0.846191,10,305,414,337,440,"[['10', 1.0], ['11', 2.035606e-13], ['9', 6.4897924e-17]]","[260, 266, 272, 278, 284, 290, 296, 302, 309, 315, 321, 327, 333, 339, 345]",160.0
semibreve rest,0.599609,,261,439,334,453,[],"[259, 265, 271, 277, 284, 290, 296, 302, 308, 314, 321, 327, 333, 339, 345]",146.0
minim,0.844727,3,263,454,318,472,"[['3', 1.0], ['1', 7.654154e-10], ['11', 6.663058e-10]]","[259, 265, 271, 277, 284, 290, 296, 302, 308, 314, 321, 327, 333, 339, 345]",136.0
minim,0.798828,4,273,468,329,486,"[['4', 0.81192744], ['5', 0.1879465], ['11', 0.000121020326]]","[259, 265, 271, 277, 284, 290, 296, 302, 308, 314, 321, 327, 333, 339, 345]",138.0
minim,0.853027,3,260,486,316,503,"[['3', 1.0], ['2', 5.576527e-09], ['12', 1.522009e-10]]","[259, 265, 271, 277, 283, 289, 295, 301, 308, 314, 320, 326, 332, 338, 344]",133.0
point,0.779297,,262,496,280,510,[],"[258, 264, 270, 276, 283, 289, 295, 301, 307, 313, 320, 326, 332, 338, 344]",130.0
semiminim,0.796875,4,263,506,322,524,"[['4', 1.0], ['3', 6.8136226e-12], ['9', 3.628609e-14]]","[258, 264, 270, 276, 283, 289, 295, 301, 307, 313, 320, 326, 332, 338, 344]",124.0
semiminim,0.836914,5,251,524,306,542,"[['5', 1.0], ['6', 9.820898e-13], ['11', 2.6159903e-16]]","[258, 264, 270, 276, 282, 288, 295, 301, 307, 313, 320, 326, 332, 338, 344]",130.0
semiminim,0.879883,6,254,545,311,565,"[['6', 1.0], ['5', 6.48233e-14], ['7', 1.5695446e-17]]","[258, 264, 270, 276, 282, 288, 294, 300, 307, 313, 319, 325, 331, 337, 343]",133.0
semibreve,0.845215,7,282,565,320,586,"[['7', 1.0], ['8', 4.5409232e-11], ['3', 9.473817e-14]]","[257, 263, 269, 275, 282, 288, 294, 300, 306, 312, 319, 325, 331, 337, 343]",142.0
semibreve,0.856934,7,279,584,318,604,"[['7', 1.0], ['8', 1.8706725e-13], ['1', 3.5658583e-14]]","[257, 263, 269, 275, 281, 287, 294, 300, 306, 312, 318, 324, 330, 336, 342]",140.0
minim rest,0.6875,,263,602,330,614,[],"[256, 262, 268, 274, 281, 287, 293, 299, 306, 312, 318, 324, 330, 336, 342]",145.0
minim,0.834473,7,259,614,315,633,"[['7', 1.0], ['8', 6.919177e-09], ['6', 3.645209e-10]]","[256, 262, 268, 274, 281, 287, 293, 299, 305, 311, 318, 324, 330, 336, 342]",137.0
