label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.718262,9,438,150,499,168,[0.99],"[424, 429, 435, 440, 446, 451, 457, 462, 467, 472, 478, 483, 488, 494, 499]",137.0
flat,0.577637,3,422,164,490,181,"[['3', 0.99988616], ['7', 6.9104375e-05], ['8', 4.4738998e-05]]","[423, 428, 434, 439, 446, 451, 457, 462, 468, 473, 478, 483, 488, 494, 499]",147.0
semibreve,0.797363,9,457,180,491,202,"[['9', 0.9998241], ['10', 0.0001758993], ['13', 2.722118e-09]]","[423, 428, 434, 439, 446, 451, 457, 462, 468, 473, 478, 483, 488, 494, 499]",137.0
semibreve,0.816895,8,448,203,485,222,"[['8', 1.0], ['9', 2.5183736e-10], ['4', 1.9567292e-11]]","[423, 428, 434, 439, 445, 450, 457, 462, 468, 473, 478, 483, 488, 494, 499]",140.0
minim rest,0.710938,,428,224,494,237,[],"[423, 428, 434, 439, 446, 451, 456, 461, 468, 473, 478, 483, 488, 494, 499]",173.0
semibreve,0.84082,5,431,236,469,259,"[['5', 1.0], ['6', 6.592591e-11], ['2', 9.891757e-16]]","[423, 428, 434, 439, 446, 451, 457, 462, 468, 473, 478, 483, 488, 494, 499]",143.0
minim,0.841797,6,438,260,495,280,"[['6', 0.9999907], ['7', 5.9682357e-06], ['5', 2.6559637e-06]]","[423, 428, 434, 439, 446, 451, 458, 463, 469, 474, 479, 484, 489, 495, 500]",149.0
fusa,0.822266,3,424,283,488,304,"[['3', 0.9999999], ['8', 8.396195e-08], ['4', 4.0671857e-09]]","[424, 429, 435, 440, 447, 452, 458, 463, 469, 474, 479, 484, 489, 495, 500]",145.0
semibreve,0.803711,4,426,303,464,326,"[['4', 0.9999981], ['5', 1.8539455e-06], ['3', 8.3347065e-11]]","[424, 429, 435, 440, 447, 452, 459, 464, 470, 475, 480, 485, 490, 496, 501]",152.0
colored semibreve,0.570801,9,459,311,492,329,"[['9', 0.9990716], ['5', 0.000863234], ['13', 2.1193378e-05]]","[424, 429, 435, 440, 446, 451, 459, 464, 470, 475, 480, 485, 490, 496, 501]",159.0
semibreve,0.672363,5,432,325,473,349,"[['5', 1.0], ['6', 7.3539987e-09], ['2', 1.8894368e-10]]","[425, 430, 436, 441, 448, 453, 460, 465, 470, 475, 481, 486, 491, 497, 502]",152.0
minim,0.510742,6,440,349,501,371,"[['6', 0.5513393], ['7', 0.44808656], ['12', 0.0005712615]]","[426, 431, 437, 442, 449, 454, 460, 465, 471, 476, 482, 487, 492, 498, 503]",155.0
flat,0.814453,7,438,369,479,384,"[['7', 0.9999999], ['6', 7.106213e-08], ['8', 3.9333822e-10]]","[427, 432, 438, 443, 449, 454, 461, 466, 472, 477, 482, 487, 492, 498, 503]",155.0
semibreve,0.490967,7,447,383,486,405,"[['7', 0.98078364], ['8', 0.019216293], ['1', 1.9044977e-08]]","[427, 432, 438, 443, 450, 455, 462, 467, 471, 476, 483, 488, 493, 499, 504]",155.0
point,0.758789,,451,396,472,412,[],"[428, 433, 439, 444, 451, 456, 462, 467, 473, 478, 483, 488, 493, 499, 504]",145.0
point,0.758789,,451,396,472,412,[],"[428, 433, 439, 444, 451, 456, 463, 468, 473, 478, 483, 488, 493, 499, 504]",150.0
minim,0.834473,8,431,408,492,428,"[['8', 0.908558], ['7', 0.08613858], ['9', 0.0020328532]]","[428, 433, 439, 444, 451, 456, 462, 467, 473, 478, 484, 489, 494, 500, 505]",154.0
semibreve,0.812012,10,461,429,499,453,"[['10', 0.9997124], ['9', 0.00028754355], ['11', 9.7937e-10]]","[429, 434, 440, 445, 452, 457, 463, 468, 474, 479, 484, 489, 494, 500, 505]",155.0
semibreve,0.820312,12,478,454,510,477,"[['12', 0.99985826], ['13', 0.00014169182], ['11', 3.7585554e-08]]","[430, 435, 441, 446, 453, 458, 465, 470, 475, 480, 485, 490, 495, 501, 506]",158.0
minim rest,0.52832,,439,472,500,485,[],"[430, 435, 441, 446, 453, 458, 465, 470, 476, 481, 486, 491, 496, 502, 507]",157.0
semibreve,0.62793,5,436,483,479,508,"[['5', 0.9823402], ['6', 0.01739836], ['2', 0.00013468626]]","[431, 436, 442, 447, 454, 459, 465, 470, 476, 481, 486, 491, 496, 502, 507]",153.0
minim,0.833984,6,447,506,503,527,"[['6', 0.9993081], ['7', 0.0006904866], ['12', 1.0108263e-06]]","[431, 436, 442, 447, 454, 459, 466, 471, 476, 481, 487, 492, 497, 503, 508]",159.0
semibreve,0.830566,3,430,526,468,546,"[['3', 0.97270083], ['4', 0.02729915], ['5', 8.327777e-09]]","[432, 437, 443, 448, 455, 460, 466, 471, 477, 482, 487, 492, 497, 503, 508]",157.0
point,0.801758,,431,538,455,554,[],"[432, 437, 443, 448, 455, 460, 467, 472, 477, 482, 487, 492, 497, 503, 508]",155.0
fusa,0.526855,3,434,550,500,569,"[['3', 0.9998307], ['4', 0.00015659137], ['11', 5.473781e-06]]","[433, 438, 444, 449, 455, 460, 467, 472, 477, 482, 488, 493, 498, 504, 509]",150.0
semiminim,0.783203,5,443,573,502,590,"[['5', 0.9999994], ['6', 3.4465378e-07], ['4', 1.0759395e-07]]","[433, 438, 444, 449, 456, 461, 467, 472, 476, 481, 488, 493, 498, 504, 509]",144.0
minim,0.850098,6,451,592,507,612,"[['6', 1.0], ['7', 1.1386339e-08], ['12', 7.063987e-11]]","[434, 439, 445, 450, 457, 462, 468, 473, 479, 484, 489, 494, 499, 505, 510]",147.0
minim,0.730469,5,441,615,503,638,"[['5', 0.9998129], ['11', 0.00017003884], ['6', 1.09258035e-05]]","[434, 439, 445, 450, 457, 462, 469, 474, 480, 485, 490, 495, 500, 506, 511]",145.0
semibreve,0.869141,9,466,637,506,662,"[['9', 0.8574736], ['10', 0.14244692], ['14', 7.2084316e-05]]","[435, 440, 446, 451, 458, 463, 470, 475, 481, 486, 491, 496, 501, 507, 512]",157.0
semibreve,0.859863,8,460,665,502,688,"[['8', 0.91840637], ['9', 0.08159315], ['13', 3.2488197e-07]]","[436, 441, 447, 452, 459, 464, 471, 476, 481, 486, 492, 497, 502, 508, 513]",154.0
minim rest,0.716309,,442,685,508,697,[],"[437, 442, 448, 453, 460, 465, 471, 476, 482, 487, 492, 497, 502, 508, 513]",156.0
semibreve,0.749023,5,445,696,483,718,"[['5', 0.99998283], ['6', 7.819304e-06], ['1', 4.778186e-06]]","[437, 442, 448, 453, 460, 465, 471, 476, 482, 487, 492, 497, 502, 508, 513]",147.0
g clef,0.4375,9,455,712,508,737,[1.0],"[437, 442, 448, 453, 460, 465, 471, 476, 482, 487, 492, 497, 502, 508, 513]",146.0
custos,0.495361,,433,728,474,761,[],"[437, 442, 448, 453, 460, 465, 472, 477, 482, 487, 493, 498, 503, 509, 514]",161.0
