label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
semibreve,0.654785,5,340,79,369,92,"[['5', 0.98720956], ['4', 0.012790423], ['1', 7.839805e-10]]","[331, 336, 342, 347, 352, 357, 362, 367, 373, 378, 385, 390, 395, 401, 406]",133.0
c clef,0.153442,7,343,88,377,99,[0.99],"[333, 338, 344, 349, 356, 361, 364, 369, 377, 382, 389, 394, 399, 405, 410]",147.0
c clef,0.791504,9,359,154,417,174,[0.99],"[341, 346, 352, 357, 362, 367, 373, 378, 383, 388, 394, 399, 404, 410, 415]",129.0
flat,0.791504,3,336,167,370,182,"[['3', 0.9996008], ['6', 0.0003447276], ['7', 4.7940284e-05]]","[340, 345, 351, 356, 362, 367, 372, 377, 383, 388, 392, 397, 402, 408, 413]",143.0
semibreve,0.806152,4,342,187,378,209,"[['4', 0.9999999], ['1', 1.2756307e-07], ['5', 8.5717256e-09]]","[339, 344, 350, 355, 361, 366, 372, 377, 382, 387, 392, 397, 402, 408, 413]",145.0
semibreve,0.831055,5,346,214,386,236,"[['5', 0.9999999], ['6', 1.3240575e-07], ['2', 6.859387e-13]]","[338, 343, 349, 354, 360, 365, 372, 377, 381, 386, 392, 397, 402, 408, 413]",146.0
breve,0.843262,4,342,239,375,266,"[['4', 1.0], ['5', 7.053609e-14], ['3', 1.9260314e-20]]","[338, 343, 349, 354, 360, 365, 372, 377, 381, 386, 392, 397, 402, 408, 413]",142.0
minim rest,0.732422,,343,266,403,279,[],"[339, 344, 350, 355, 360, 365, 372, 377, 382, 387, 393, 398, 403, 409, 414]",156.0
semibreve,0.873047,3,336,282,376,308,"[['3', 0.9999975], ['4', 1.3766864e-06], ['7', 7.6264433e-07]]","[339, 344, 350, 355, 361, 366, 372, 377, 382, 387, 393, 398, 403, 409, 414]",148.0
minim,0.840332,4,344,315,407,336,"[['4', 0.93607324], ['11', 0.06365664], ['5', 0.000268849]]","[340, 345, 351, 356, 362, 367, 373, 378, 383, 388, 394, 399, 404, 410, 415]",153.0
semibreve,0.859375,4,342,338,381,360,"[['4', 0.99998784], ['5', 1.0165759e-05], ['3', 2.0380903e-06]]","[341, 346, 352, 357, 363, 368, 374, 379, 384, 389, 395, 400, 405, 411, 416]",152.0
semibreve,0.854492,5,350,361,390,384,"[['5', 0.9999777], ['6', 2.2313156e-05], ['2', 1.4114885e-08]]","[342, 347, 353, 358, 364, 369, 375, 380, 385, 390, 395, 400, 405, 411, 416]",143.0
longa,0.467285,4,347,387,413,411,"[['4', 1.0], ['5', 1.9819237e-09], ['8', 1.30148765e-11]]","[343, 348, 354, 359, 365, 370, 376, 381, 386, 391, 397, 402, 407, 413, 418]",155.0
breve rest,0.566406,,346,412,408,426,[],"[344, 349, 355, 360, 366, 371, 377, 382, 387, 392, 398, 403, 408, 414, 419]",151.0
semibreve,0.808594,4,349,429,383,451,"[['4', 0.7347411], ['5', 0.19815044], ['1', 0.061836686]]","[344, 349, 355, 360, 367, 372, 377, 382, 387, 392, 398, 403, 408, 414, 419]",161.0
semibreve,0.181274,2,354,449,391,462,"[['2', 0.55335915], ['5', 0.42360488], ['1', 0.021671787]]","[345, 350, 356, 361, 367, 372, 378, 383, 388, 393, 399, 404, 409, 415, 420]",168.0
breve,0.779785,3,346,455,377,480,"[['3', 0.9999902], ['4', 9.815183e-06], ['8', 1.5310458e-11]]","[345, 350, 356, 361, 367, 372, 379, 384, 389, 394, 399, 404, 409, 415, 420]",139.0
minim,0.825684,4,352,486,411,506,"[['4', 0.99605477], ['11', 0.0035543821], ['5', 0.00019848984]]","[347, 352, 358, 363, 368, 373, 379, 384, 390, 395, 400, 405, 410, 416, 421]",151.0
minim,0.833496,6,364,508,418,527,"[['6', 1.0], ['5', 1.1937737e-09], ['7', 2.8181523e-11]]","[347, 352, 358, 363, 369, 374, 380, 385, 390, 395, 401, 406, 411, 417, 422]",155.0
