label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.791992,9,179,317,239,341,[0.99],"[162, 167, 173, 178, 185, 190, 196, 201, 205, 210, 216, 221, 226, 232, 237]",157.0
fusa,0.545898,10,160,336,231,352,"[['10', 0.98185456], ['11', 0.017862977], ['3', 0.00019173774]]","[163, 168, 174, 179, 185, 190, 195, 200, 206, 211, 216, 221, 226, 232, 237]",170.0
Imincut,0.814453,,166,350,237,379,[],"[163, 168, 174, 179, 186, 191, 197, 202, 207, 212, 217, 222, 227, 233, 238]",169.0
point,0.259766,,177,375,195,390,[],"[165, 170, 176, 181, 187, 192, 197, 202, 207, 212, 218, 223, 228, 234, 239]",192.0
point,0.259766,,177,375,195,390,[],"[165, 170, 176, 181, 187, 192, 198, 203, 207, 212, 218, 223, 228, 234, 239]",192.0
breve,0.817871,7,181,387,216,415,"[['7', 0.99993896], ['6', 6.1015427e-05], ['8', 1.6685805e-17]]","[165, 170, 176, 181, 187, 192, 198, 203, 208, 213, 218, 223, 228, 234, 239]",162.0
semibreve,0.804688,5,147,419,210,440,"[['5', 0.72501403], ['6', 0.19959287], ['4', 0.07252391]]","[166, 171, 177, 182, 188, 193, 199, 204, 209, 214, 219, 224, 229, 235, 240]",154.0
semibreve,0.725586,2,175,435,203,458,"[['2', 0.57039154], ['1', 0.24056773], ['3', 0.18647732]]","[166, 171, 177, 182, 189, 194, 199, 204, 210, 215, 220, 225, 230, 236, 241]",145.0
point,0.745117,,177,455,200,472,[],"[167, 172, 178, 183, 189, 194, 200, 205, 210, 215, 220, 225, 230, 236, 241]",162.0
point,0.745117,,177,455,200,472,[],"[167, 172, 178, 183, 189, 194, 200, 205, 210, 215, 220, 225, 230, 236, 241]",162.0
minim,0.82959,4,171,472,232,494,"[['4', 0.9999206], ['3', 3.313967e-05], ['9', 2.5289375e-05]]","[167, 172, 178, 183, 190, 195, 201, 206, 210, 215, 221, 226, 231, 237, 242]",161.0
minim,0.835449,5,172,498,236,520,"[['5', 0.46269447], ['6', 0.2813005], ['11', 0.25401533]]","[168, 173, 179, 184, 191, 196, 202, 207, 211, 216, 222, 227, 232, 238, 243]",156.0
point,0.831543,,180,512,202,529,[],"[169, 174, 180, 185, 191, 196, 202, 207, 212, 217, 222, 227, 232, 238, 243]",146.0
semiminim,0.840332,5,178,529,239,548,"[['5', 1.0], ['11', 8.0318446e-11], ['6', 1.3671406e-11]]","[170, 175, 181, 186, 192, 197, 202, 207, 212, 217, 223, 228, 233, 239, 244]",145.0
semiminim,0.805664,6,185,549,243,567,"[['6', 0.9999994], ['7', 5.6713844e-07], ['5', 4.491235e-08]]","[170, 175, 181, 186, 193, 198, 203, 208, 213, 218, 224, 229, 234, 240, 245]",135.0
semiminim,0.847656,7,191,567,246,584,"[['7', 0.99999535], ['12', 4.3489417e-06], ['13', 2.9870588e-07]]","[171, 176, 182, 187, 194, 199, 204, 209, 214, 219, 224, 229, 234, 240, 245]",145.0
minim,0.799316,7,186,587,247,608,"[['7', 0.91087604], ['12', 0.058343086], ['6', 0.027979093]]","[172, 177, 183, 188, 194, 199, 205, 210, 215, 220, 225, 230, 235, 241, 246]",152.0
minim,0.844727,8,173,607,236,628,"[['8', 0.9575937], ['3', 0.040785324], ['1', 0.0013363431]]","[173, 178, 184, 189, 195, 200, 205, 210, 216, 221, 226, 231, 236, 242, 247]",149.0
semibreve,0.860352,5,182,629,221,652,"[['5', 1.0], ['6', 7.782082e-09], ['2', 1.2948444e-11]]","[174, 179, 185, 190, 196, 201, 207, 212, 217, 222, 227, 232, 237, 243, 248]",156.0
minim,0.801758,6,188,651,245,671,"[['6', 0.9999974], ['7', 2.5385646e-06], ['12', 1.3526832e-07]]","[175, 180, 186, 191, 197, 202, 207, 212, 217, 222, 227, 232, 237, 243, 248]",149.0
minim,0.768066,3,174,672,237,692,"[['3', 0.99956673], ['1', 0.00043324783], ['2', 1.1250074e-08]]","[175, 180, 186, 191, 197, 202, 208, 213, 218, 223, 228, 233, 238, 244, 249]",142.0
point,0.78125,,174,683,197,700,[],"[175, 180, 186, 191, 198, 203, 208, 213, 218, 223, 228, 233, 238, 244, 249]",138.0
point,0.78125,,174,683,197,700,[],"[175, 180, 186, 191, 198, 203, 208, 213, 218, 223, 228, 233, 238, 244, 249]",138.0
semiminim,0.565918,5,177,697,244,719,"[['5', 0.8400029], ['11', 0.09657931], ['4', 0.057957705]]","[176, 181, 187, 192, 198, 203, 209, 214, 218, 223, 229, 234, 239, 245, 250]",138.0
custos,0.571777,,179,720,224,755,[],"[176, 181, 187, 192, 198, 203, 209, 214, 219, 224, 229, 234, 239, 245, 250]",168.0
