label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.768066,5,868,145,920,165,[0.99],"[859, 864, 869, 874, 878, 883, 889, 894, 899, 904, 910, 915, 920, 925, 930]",136.0
minim,0.841797,6,868,176,927,193,"[['6', 0.9279008], ['4', 0.052791934], ['5', 0.01874002]]","[865, 870, 875, 880, 884, 889, 894, 899, 905, 910, 915, 920, 925, 930, 935]",153.0
point,0.808594,,875,185,894,200,[],"[865, 870, 875, 880, 885, 890, 895, 900, 905, 910, 916, 921, 926, 931, 936]",145.0
semiminim,0.848633,5,876,197,933,214,"[['5', 1.0], ['11', 5.28552e-10], ['6', 3.5874893e-11]]","[866, 871, 876, 881, 886, 891, 897, 902, 907, 912, 918, 923, 928, 933, 938]",148.0
minim,0.822266,7,868,216,923,237,"[['7', 0.99997425], ['8', 2.5658595e-05], ['13', 4.776491e-08]]","[868, 873, 878, 883, 888, 893, 899, 904, 909, 914, 920, 925, 930, 935, 940]",153.0
semiminim,0.369385,10,886,233,933,247,"[['10', 0.99966943], ['4', 0.00031628247], ['11', 1.3301609e-05]]","[869, 874, 879, 884, 889, 894, 900, 905, 910, 915, 921, 926, 931, 936, 941]",159.0
semibreve,0.781738,6,881,240,915,260,"[['6', 1.0], ['5', 8.6236895e-10], ['7', 3.1339392e-10]]","[871, 876, 881, 886, 890, 895, 901, 906, 911, 916, 921, 926, 931, 936, 941]",147.0
minim,0.84375,8,869,259,926,280,"[['8', 0.99999917], ['7', 6.074e-07], ['3', 1.7818827e-07]]","[872, 877, 882, 887, 891, 896, 902, 907, 912, 917, 922, 927, 932, 937, 942]",151.0
semibreve,0.806152,8,890,280,926,301,"[['8', 0.9999782], ['7', 2.0687616e-05], ['1', 1.0669194e-06]]","[871, 876, 881, 886, 891, 896, 902, 907, 912, 917, 921, 926, 931, 936, 941]",149.0
minim,0.829102,11,880,303,946,323,"[['11', 1.0], ['12', 2.4087308e-13], ['10', 4.1037393e-17]]","[872, 877, 882, 887, 892, 897, 903, 908, 914, 919, 924, 929, 934, 939, 944]",151.0
semibreve,0.873047,5,909,321,947,342,"[['5', 0.4992626], ['6', 0.454896], ['14', 0.041326404]]","[872, 877, 882, 887, 893, 898, 903, 908, 914, 919, 924, 929, 934, 939, 944]",161.0
semibreve,0.818848,7,889,342,930,366,"[['7', 0.99999905], ['8', 8.5270955e-07], ['1', 1.0467497e-07]]","[874, 879, 884, 889, 893, 898, 904, 909, 915, 920, 924, 929, 934, 939, 944]",153.0
breve,0.800293,12,912,364,948,393,"[['12', 0.7062668], ['11', 0.2937332], ['10', 7.3715364e-19]]","[875, 880, 885, 890, 895, 900, 905, 910, 915, 920, 925, 930, 935, 940, 945]",153.0
custos,0.258789,,895,387,931,408,[],"[875, 880, 885, 890, 894, 899, 905, 910, 915, 920, 925, 930, 935, 940, 945]",180.0
