label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.730957,5,694,312,759,334,[0.99],"[697, 702, 708, 713, 719, 724, 730, 735, 741, 746, 751, 756, 761, 767, 772]",157.0
flat,0.721191,7,698,329,743,344,"[['7', 0.9041508], ['6', 0.09470057], ['8', 0.00040860032]]","[697, 702, 708, 713, 719, 724, 730, 735, 741, 746, 751, 756, 761, 767, 772]",160.0
Imincut,0.730469,,701,340,768,369,[],"[698, 703, 709, 714, 720, 725, 730, 735, 741, 746, 751, 756, 761, 767, 772]",160.0
semibreve rest,0.648438,,703,368,768,381,[],"[698, 703, 709, 714, 720, 725, 731, 736, 742, 747, 752, 757, 762, 768, 773]",167.0
semibreve rest,0.208618,,710,376,767,391,[],"[699, 704, 710, 715, 721, 726, 732, 737, 742, 747, 755, 760, 765, 771, 776]",187.0
breve,0.746094,6,713,387,749,413,"[['6', 1.0], ['7', 1.1341908e-11], ['5', 3.4331624e-16]]","[699, 704, 710, 715, 721, 726, 732, 737, 742, 747, 752, 757, 762, 768, 773]",150.0
semibreve,0.813965,6,684,414,741,433,"[['6', 0.95097625], ['5', 0.045826036], ['1', 0.0012240326]]","[699, 704, 710, 715, 721, 726, 732, 737, 743, 748, 752, 757, 762, 768, 773]",157.0
semibreve,0.647949,5,708,428,736,448,"[['5', 0.9901192], ['6', 0.004545273], ['2', 0.0045170896]]","[700, 705, 711, 716, 721, 726, 732, 737, 743, 748, 753, 758, 763, 769, 774]",152.0
point,0.868652,,712,444,733,459,[],"[700, 705, 711, 716, 722, 727, 733, 738, 743, 748, 753, 758, 763, 769, 774]",146.0
point,0.868652,,712,444,733,459,[],"[699, 704, 710, 715, 723, 728, 733, 738, 744, 749, 754, 759, 764, 770, 775]",154.0
minim,0.854004,4,705,461,765,482,"[['4', 0.9449575], ['5', 0.024989571], ['11', 0.02078092]]","[699, 704, 710, 715, 723, 728, 733, 738, 744, 749, 754, 759, 764, 770, 775]",156.0
minim,0.82373,4,703,485,766,504,"[['4', 0.8961393], ['5', 0.10386063], ['11', 3.47948e-08]]","[701, 706, 712, 717, 722, 727, 734, 739, 744, 749, 754, 759, 764, 770, 775]",153.0
point,0.808105,,712,498,733,513,[],"[701, 706, 712, 717, 723, 728, 734, 739, 744, 749, 754, 759, 764, 770, 775]",152.0
semiminim,0.878418,5,709,511,771,528,"[['5', 0.99302626], ['6', 0.0044307294], ['11', 0.0025136862]]","[700, 705, 711, 716, 723, 728, 734, 739, 744, 749, 754, 759, 764, 770, 775]",149.0
point,0.107788,,725,524,750,540,[],"[701, 706, 712, 717, 723, 728, 734, 739, 744, 749, 754, 759, 764, 770, 775]",138.0
point,0.107788,,725,524,750,540,[],"[702, 707, 713, 718, 724, 729, 735, 740, 745, 750, 757, 762, 767, 773, 778]",133.0
minim,0.788574,7,715,535,773,551,"[['7', 0.52077043], ['6', 0.4788058], ['12', 0.00018997448]]","[702, 707, 713, 718, 724, 729, 735, 740, 745, 750, 757, 762, 767, 773, 778]",154.0
semiminim,0.850586,7,698,551,759,568,"[['7', 0.999209], ['8', 0.0007910189], ['13', 1.378227e-10]]","[702, 707, 713, 718, 722, 727, 735, 740, 745, 750, 755, 760, 765, 771, 776]",145.0
semiminim,0.839844,8,705,566,765,584,"[['8', 1.0], ['9', 2.007005e-08], ['3', 3.2291747e-10]]","[702, 707, 713, 718, 724, 729, 735, 740, 745, 750, 755, 760, 765, 771, 776]",140.0
semibreve,0.84375,8,721,586,759,609,"[['8', 0.76055425], ['7', 0.23839602], ['1', 0.001020372]]","[702, 707, 713, 718, 724, 729, 735, 740, 745, 750, 755, 760, 765, 771, 776]",146.0
semibreve,0.865234,8,728,607,763,630,"[['8', 1.0], ['9', 1.6009404e-10], ['7', 2.1597541e-12]]","[703, 708, 714, 719, 724, 729, 736, 741, 746, 751, 755, 760, 765, 771, 776]",153.0
minim,0.813477,6,719,629,777,648,"[['6', 0.9539969], ['12', 0.03607887], ['13', 0.008523738]]","[703, 708, 714, 719, 725, 730, 736, 741, 746, 751, 756, 761, 766, 772, 777]",148.0
point,0.803711,,726,642,747,657,[],"[704, 709, 715, 720, 725, 730, 736, 741, 747, 752, 756, 761, 766, 772, 777]",137.0
semiminim,0.847168,7,702,654,759,671,"[['7', 1.0], ['6', 8.256873e-11], ['8', 4.116797e-11]]","[703, 708, 714, 719, 724, 729, 736, 741, 747, 752, 757, 762, 767, 773, 778]",139.0
minim,0.811035,8,705,672,764,691,"[['8', 0.9969829], ['9', 0.0029796131], ['3', 3.5490863e-05]]","[704, 709, 715, 720, 726, 731, 736, 741, 747, 752, 757, 762, 767, 773, 778]",138.0
minim,0.841309,10,710,689,771,709,"[['10', 0.99798167], ['9', 0.0010059581], ['11', 0.00083184923]]","[704, 709, 715, 720, 726, 731, 737, 742, 747, 752, 757, 762, 767, 773, 778]",144.0
semibreve,0.845703,8,729,708,765,730,"[['8', 1.0], ['9', 2.6931948e-08], ['7', 2.5874093e-11]]","[705, 710, 716, 721, 727, 732, 738, 743, 748, 753, 758, 763, 768, 774, 779]",143.0
custos,0.489502,,742,723,774,749,[],"[705, 710, 716, 721, 727, 732, 737, 742, 748, 753, 758, 763, 768, 774, 779]",150.0
