label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.779297,9,267,323,324,344,[0.99],"[246, 251, 257, 262, 269, 274, 281, 286, 291, 296, 302, 307, 312, 318, 323]",150.0
flat,0.797363,3,248,339,276,354,"[['3', 0.9999877], ['7', 1.2213321e-05], ['8', 3.718878e-08]]","[246, 251, 257, 262, 269, 274, 280, 285, 291, 296, 302, 307, 312, 318, 323]",158.0
flat,0.77002,11,274,341,315,357,"[['11', 0.9183406], ['10', 0.063135155], ['12', 0.017610531]]","[247, 252, 258, 263, 270, 275, 281, 286, 293, 298, 302, 307, 312, 318, 323]",155.0
minim,0.798828,5,258,357,320,377,"[['5', 0.7372763], ['7', 0.13030681], ['6', 0.09594323]]","[247, 252, 258, 263, 270, 275, 281, 286, 292, 297, 302, 307, 312, 318, 323]",154.0
semibreve,0.308105,12,261,375,321,389,"[['12', 0.98825735], ['1', 0.0051678293], ['2', 0.0034638166]]","[247, 252, 258, 263, 270, 275, 282, 287, 292, 297, 303, 308, 313, 319, 324]",166.0
semiminim,0.46167,7,263,387,325,405,"[['7', 0.99936885], ['6', 0.0006171002], ['12', 1.3229002e-05]]","[248, 253, 259, 264, 271, 276, 281, 286, 293, 298, 303, 308, 313, 319, 324]",156.0
minim,0.846191,3,249,408,311,430,"[['3', 0.6646808], ['4', 0.32697582], ['5', 0.007947266]]","[248, 253, 259, 264, 271, 276, 282, 287, 293, 298, 304, 309, 314, 320, 325]",154.0
minim,0.782227,4,253,430,315,453,"[['4', 0.99989665], ['5', 9.030366e-05], ['11', 6.082818e-06]]","[249, 254, 260, 265, 272, 277, 283, 288, 294, 299, 304, 309, 314, 320, 325]",157.0
colored breve,0.364258,6,261,454,313,479,"[['6', 0.9999975], ['7', 2.4830008e-06], ['5', 7.1885225e-08]]","[250, 255, 261, 266, 273, 278, 284, 289, 295, 300, 305, 310, 315, 321, 326]",146.0
semibreve,0.818848,6,266,480,303,503,"[['6', 0.99315923], ['7', 0.006836554], ['5', 1.3317341e-06]]","[251, 256, 262, 267, 273, 278, 285, 290, 296, 301, 306, 311, 316, 322, 327]",156.0
semibreve rest,0.687012,,256,504,320,517,[],"[251, 256, 262, 267, 274, 279, 286, 291, 297, 302, 307, 312, 317, 323, 328]",184.0
semibreve,0.867676,3,250,516,289,539,"[['3', 0.99995375], ['4', 4.5947338e-05], ['1', 2.0414085e-07]]","[252, 257, 263, 268, 275, 280, 287, 292, 297, 302, 308, 313, 318, 324, 329]",152.0
minim,0.814941,4,258,540,320,558,"[['4', 0.9999937], ['3', 5.665111e-06], ['9', 5.287824e-07]]","[253, 258, 264, 269, 275, 280, 287, 292, 298, 303, 308, 313, 318, 324, 329]",151.0
minim,0.859375,5,264,560,325,582,"[['5', 0.9978636], ['11', 0.00167849], ['6', 0.00032289856]]","[254, 259, 265, 270, 277, 282, 288, 293, 297, 302, 309, 314, 319, 325, 330]",156.0
minim,0.84082,7,270,582,328,602,"[['7', 0.9953851], ['12', 0.002603303], ['6', 0.0018870742]]","[255, 260, 266, 271, 277, 282, 289, 294, 299, 304, 309, 314, 319, 325, 330]",152.0
semibreve,0.216675,1,251,606,297,628,"[['1', 0.99834895], ['3', 0.00084853504], ['0', 0.0005497123]]","[255, 260, 266, 271, 278, 283, 289, 294, 300, 305, 310, 315, 320, 326, 331]",140.0
point,0.774902,,256,618,278,635,[],"[256, 261, 267, 272, 279, 284, 290, 295, 301, 306, 311, 316, 321, 327, 332]",132.0
point,0.774902,,256,618,278,635,[],"[256, 261, 267, 272, 279, 284, 291, 296, 301, 306, 311, 316, 321, 327, 332]",132.0
minim,0.85498,4,262,634,320,655,"[['4', 1.0], ['3', 8.107792e-10], ['11', 1.6401065e-10]]","[256, 261, 267, 272, 279, 284, 291, 296, 301, 306, 311, 316, 321, 327, 332]",149.0
breve,0.857422,6,267,654,304,683,"[['6', 0.9999999], ['5', 6.808686e-08], ['7', 7.310818e-11]]","[257, 262, 268, 273, 280, 285, 291, 296, 302, 307, 312, 317, 322, 328, 333]",142.0
semibreve,0.73584,3,255,682,295,706,"[['3', 0.9295523], ['4', 0.070416026], ['1', 1.7782195e-05]]","[258, 263, 269, 274, 280, 285, 292, 297, 302, 307, 312, 317, 322, 328, 333]",136.0
point,0.48877,,259,698,279,713,[],"[258, 263, 269, 274, 281, 286, 293, 298, 303, 308, 313, 318, 323, 329, 334]",139.0
minim,0.833984,4,264,710,325,730,"[['4', 0.9864124], ['11', 0.0052396986], ['5', 0.0029855212]]","[259, 264, 270, 275, 282, 287, 293, 298, 304, 309, 314, 319, 324, 330, 335]",145.0
custos,0.547852,,260,730,301,763,[],"[259, 264, 270, 275, 282, 287, 294, 299, 304, 309, 314, 319, 324, 330, 335]",154.0
