image_id,label,pos,xmin,xmax
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,c clef,7,353,386
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,minim,5,394,417
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,minim,7,419,440
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,point,,434,448
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,semiminim,6,448,468
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,semiminim,5,471,491
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,semiminim,7,493,510
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,semibreve,6,512,540
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,minim,7,541,565
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,minim,4,565,587
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,minim,5,592,615
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,semibreve,6,617,641
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,minim,7,643,667
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,semibreve,6,667,693
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,semibreve rest,,697,710
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,semibreve rest,,704,717
./Ground_with_df/IDEM/NL-_sHerAB_72A/NL-_sHerAB_72A_130_67_8000_10438/NL-_sHerAB_72A_130_67_8000_10438_1.jpeg,custos,,726,761
