label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.834961,11,293,531,349,558,[0.99],"[264, 270, 277, 283, 290, 296, 302, 308, 315, 321, 328, 334, 340, 347, 353]",137.0
Imin,1.0,,274,556,320,586,[],"[264, 270, 277, 283, 290, 296, 302, 308, 315, 321, 328, 334, 340, 347, 353]",139.0
point,0.870117,,281,578,310,595,[],"[264, 270, 277, 283, 290, 296, 302, 308, 314, 320, 327, 333, 339, 346, 352]",136.0
longa rest,0.132324,,271,593,342,609,[],"[264, 270, 277, 283, 290, 296, 302, 308, 314, 320, 327, 333, 339, 346, 352]",133.0
c clef,0.755371,11,294,635,347,660,[0.99],"[264, 270, 277, 283, 290, 296, 302, 308, 314, 320, 327, 333, 339, 346, 352]",141.0
Imin,0.782715,,273,662,318,696,[],"[264, 270, 277, 283, 289, 295, 302, 308, 314, 320, 327, 333, 339, 346, 352]",150.0
breve,1.0,5,279,707,312,733,"[['5', 1.0], ['4', 4.78193e-11], ['6', 5.3558563e-18]]","[264, 270, 277, 283, 290, 296, 302, 308, 314, 320, 327, 333, 339, 346, 352]",127.0
point,0.763184,,279,715,307,738,[],"[263, 269, 276, 282, 289, 295, 301, 307, 313, 319, 326, 332, 338, 345, 351]",128.0
point,0.817871,,332,716,352,732,[],"[263, 269, 276, 282, 286, 292, 301, 307, 314, 320, 326, 332, 338, 345, 351]",134.0
point,0.339355,,332,716,352,732,[],"[263, 269, 276, 282, 286, 292, 301, 307, 314, 320, 326, 332, 338, 345, 351]",134.0
point,0.108337,,280,724,300,740,[],"[263, 269, 276, 282, 286, 292, 301, 307, 314, 320, 326, 332, 338, 345, 351]",132.0
semibreve,0.108337,7,286,740,330,765,"[['7', 1.0], ['6', 6.231248e-11], ['8', 1.0731955e-11]]","[263, 269, 276, 282, 289, 295, 301, 307, 314, 320, 326, 332, 338, 345, 351]",138.0
breve,0.815918,7,291,767,326,795,"[['7', 1.0], ['8', 1.0391903e-09], ['9', 1.4433573e-19]]","[263, 269, 276, 282, 289, 295, 301, 307, 314, 320, 326, 332, 338, 345, 351]",126.0
semibreve rest,0.869629,,266,793,339,808,[],"[263, 269, 276, 282, 289, 295, 301, 307, 314, 320, 326, 332, 338, 345, 351]",120.0
semibreve,0.871582,4,266,810,310,834,"[['4', 0.99999774], ['5', 2.3234902e-06], ['1', 1.05541735e-10]]","[263, 269, 276, 282, 288, 294, 301, 307, 313, 319, 326, 332, 338, 345, 351]",137.0
minim,0.65918,4,268,835,331,856,"[['4', 1.0], ['3', 2.514216e-11], ['9', 1.3980693e-12]]","[262, 268, 275, 281, 288, 294, 301, 307, 313, 319, 326, 332, 338, 345, 351]",131.0
semibreve,0.828613,6,279,854,320,877,"[['6', 1.0], ['7', 1.1498823e-08], ['5', 1.2232276e-10]]","[262, 268, 275, 281, 288, 294, 300, 306, 313, 319, 326, 332, 338, 345, 351]",129.0
minim,0.86377,8,268,877,331,898,"[['8', 0.99866664], ['3', 0.0012468669], ['7', 8.443778e-05]]","[262, 268, 275, 281, 288, 294, 300, 306, 313, 319, 325, 331, 337, 344, 350]",125.0
custos,0.852539,,290,899,327,926,[],"[262, 268, 275, 281, 288, 294, 300, 306, 312, 318, 325, 331, 337, 344, 350]",138.0
