label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.821777,3,625,110,676,130,[0.99],"[622, 628, 634, 640, 647, 653, 658, 664, 671, 677, 683, 689, 695, 701, 707]",144.0
breve,0.810547,4,634,127,663,150,"[['4', 1.0], ['5', 5.9307966e-16], ['3', 1.9511817e-28]]","[622, 628, 634, 640, 647, 653, 659, 665, 671, 677, 683, 689, 695, 701, 707]",147.0
minim rest,0.603516,,630,148,694,159,[],"[622, 628, 634, 640, 647, 653, 659, 665, 671, 677, 683, 689, 695, 701, 707]",143.0
point,0.226318,,632,157,667,176,[],"[623, 629, 635, 641, 647, 653, 659, 665, 671, 677, 684, 690, 696, 702, 708]",147.0
semibreve,0.855469,4,630,158,667,177,"[['4', 1.0], ['5', 1.5973815e-13], ['0', 1.1637871e-16]]","[623, 629, 635, 641, 647, 653, 659, 665, 671, 677, 684, 690, 696, 702, 708]",147.0
point,0.748047,,641,171,656,180,[],"[623, 629, 635, 641, 647, 653, 659, 665, 671, 677, 684, 690, 696, 702, 708]",122.0
semibreve,0.833008,4,629,175,669,196,"[['4', 0.9994209], ['5', 0.00057916803], ['1', 6.906664e-10]]","[623, 629, 635, 641, 648, 654, 660, 666, 671, 677, 684, 690, 696, 702, 708]",144.0
semibreve,0.846191,4,630,194,668,215,"[['4', 1.0], ['5', 3.834325e-09], ['3', 4.045172e-11]]","[624, 630, 636, 642, 648, 654, 660, 666, 671, 677, 684, 690, 696, 702, 708]",146.0
semibreve,0.868652,4,630,214,666,234,"[['4', 1.0], ['5', 5.105874e-12], ['0', 7.9310123e-17]]","[624, 630, 636, 642, 648, 654, 660, 666, 671, 677, 684, 690, 696, 702, 708]",145.0
semibreve,0.848633,4,631,232,668,252,"[['4', 1.0], ['5', 4.754732e-09], ['0', 4.4744055e-14]]","[624, 630, 636, 642, 648, 654, 660, 666, 672, 678, 684, 690, 696, 702, 708]",145.0
longa,0.780273,4,634,251,689,272,"[['4', 1.0], ['3', 4.5569047e-15], ['5', 3.966694e-16]]","[624, 630, 636, 642, 648, 654, 660, 666, 672, 678, 684, 690, 696, 702, 708]",142.0
longa rest,0.61377,,630,270,697,279,[],"[624, 630, 636, 642, 648, 654, 660, 666, 672, 678, 684, 690, 696, 702, 708]",142.0
longa rest,0.557129,,630,277,696,288,[],"[624, 630, 636, 642, 648, 654, 660, 666, 672, 678, 684, 690, 696, 702, 708]",146.0
breve rest,0.59082,,631,287,696,298,[],"[624, 630, 636, 642, 649, 655, 660, 666, 672, 678, 684, 690, 696, 702, 708]",125.0
semibreve rest,0.444336,,630,295,695,307,[],"[624, 630, 636, 642, 649, 655, 660, 666, 672, 678, 685, 691, 697, 703, 709]",144.0
semibreve,0.850098,4,631,304,668,325,"[['4', 1.0], ['5', 1.4309517e-14], ['0', 5.1958513e-17]]","[624, 630, 636, 642, 649, 655, 660, 666, 672, 678, 685, 691, 697, 703, 709]",146.0
semibreve,0.850098,4,631,322,667,342,"[['4', 1.0], ['5', 2.3149852e-11], ['0', 4.067492e-15]]","[624, 630, 636, 642, 649, 655, 660, 666, 672, 678, 685, 691, 697, 703, 709]",141.0
semibreve,0.814941,4,631,340,666,361,"[['4', 1.0], ['5', 7.902317e-11], ['3', 3.7690852e-14]]","[624, 630, 636, 642, 649, 655, 660, 666, 672, 678, 685, 691, 697, 703, 709]",146.0
semibreve,0.812012,7,652,352,686,373,"[['7', 1.0], ['3', 7.4905095e-09], ['8', 1.6823352e-09]]","[624, 630, 636, 642, 649, 655, 660, 666, 672, 678, 685, 691, 697, 703, 709]",143.0
semibreve,0.833496,4,633,367,665,386,"[['4', 1.0], ['5', 4.1510857e-12], ['0', 2.9348713e-12]]","[625, 631, 637, 643, 649, 655, 661, 667, 672, 678, 685, 691, 697, 703, 709]",147.0
semibreve,0.841309,4,631,385,668,405,"[['4', 1.0], ['5', 1.0583917e-09], ['0', 1.1946687e-13]]","[625, 631, 637, 643, 649, 655, 661, 667, 672, 678, 685, 691, 697, 703, 709]",143.0
point,0.755859,,639,397,658,412,[],"[625, 631, 637, 643, 649, 655, 661, 667, 672, 678, 685, 691, 697, 703, 709]",129.0
minim,0.815918,7,624,407,679,425,"[['7', 0.86724055], ['6', 0.1324378], ['0', 0.00028828642]]","[625, 631, 637, 643, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",137.0
fermata,0.803711,,623,419,656,449,[],"[625, 631, 637, 643, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",139.0
fermata,0.803711,,623,419,656,449,[],"[624, 630, 636, 642, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",139.0
breve,0.604004,7,648,424,675,447,"[['7', 0.9953754], ['6', 0.0046245614], ['5', 1.5059993e-17]]","[624, 630, 636, 642, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",141.0
barline,0.784668,,632,444,702,463,[],"[624, 630, 636, 642, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",134.0
semibreve,0.856445,4,631,461,667,483,"[['4', 1.0], ['5', 4.1604588e-14], ['0', 1.8374782e-16]]","[624, 630, 636, 642, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",145.0
minim,0.856445,4,632,481,689,500,"[['4', 1.0], ['3', 8.32879e-12], ['5', 2.0544467e-12]]","[624, 630, 636, 642, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",144.0
semibreve,0.873047,4,629,499,667,518,"[['4', 1.0], ['5', 2.6068733e-10], ['0', 1.7742016e-12]]","[624, 630, 636, 642, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",144.0
semiminim,0.851074,5,624,517,674,535,"[['5', 1.0], ['6', 4.3086e-08], ['12', 1.07693615e-14]]","[624, 630, 636, 642, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",127.0
