label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.787598,5,821,204,860,237,[0.99],"[811, 817, 823, 829, 836, 842, 848, 854, 860, 866, 873, 879, 885, 891, 897]",149.0
breve rest,0.631348,,818,238,886,250,[],"[810, 816, 822, 828, 835, 841, 847, 853, 859, 865, 872, 878, 884, 890, 896]",153.0
semibreve rest,0.680664,,822,249,887,261,[],"[810, 816, 822, 828, 835, 841, 847, 853, 859, 865, 872, 878, 884, 890, 896]",135.0
minim rest,0.677246,,819,259,885,271,[],"[810, 816, 822, 828, 835, 841, 847, 853, 859, 865, 872, 878, 884, 890, 896]",162.0
minim,0.841797,7,813,271,873,292,"[['7', 0.99958557], ['8', 0.00041367667], ['13', 3.1070812e-07]]","[810, 816, 822, 828, 835, 841, 847, 853, 859, 865, 872, 878, 884, 890, 896]",146.0
minim,0.834473,7,814,290,872,309,"[['7', 1.0], ['6', 1.0871838e-09], ['8', 1.306672e-10]]","[811, 817, 823, 829, 835, 841, 847, 853, 859, 865, 872, 878, 884, 890, 896]",145.0
minim,0.789062,8,817,310,878,329,"[['8', 1.0], ['9', 2.9609437e-08], ['7', 5.6426592e-09]]","[811, 817, 823, 829, 836, 842, 848, 854, 860, 866, 872, 878, 884, 890, 896]",149.0
semibreve,0.773438,9,818,326,889,348,"[['9', 0.99983096], ['4', 0.00010443082], ['3', 3.6134443e-05]]","[811, 817, 823, 829, 836, 842, 848, 854, 860, 866, 872, 878, 884, 890, 896]",144.0
point,0.26709,,853,327,870,331,[],"[811, 817, 823, 829, 836, 842, 848, 854, 860, 866, 872, 878, 884, 890, 896]",180.0
semibreve,0.691895,10,818,350,892,374,"[['10', 0.9928334], ['9', 0.005686228], ['0', 0.0008561537]]","[811, 817, 823, 829, 836, 842, 848, 854, 860, 866, 872, 878, 884, 890, 896]",143.0
semibreve,0.850586,7,835,374,875,396,"[['7', 1.0], ['8', 1.8134e-11], ['3', 3.5058122e-13]]","[812, 818, 824, 830, 836, 842, 848, 854, 859, 865, 873, 879, 885, 891, 897]",138.0
longa rest,0.750488,,822,393,892,406,[],"[812, 818, 824, 830, 836, 842, 849, 855, 860, 866, 873, 879, 885, 891, 897]",144.0
semibreve rest,0.719727,,827,404,891,415,[],"[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",144.0
minim rest,0.44043,,824,414,892,426,[],"[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",153.0
semibreve,0.806152,10,854,423,892,444,"[['10', 1.0], ['11', 1.18466596e-14], ['9', 7.855702e-18]]","[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",154.0
minim,0.849121,12,839,446,896,465,"[['12', 0.9901175], ['11', 0.008583367], ['5', 0.0011220683]]","[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",148.0
minim,0.830078,8,822,464,879,483,"[['8', 0.978504], ['7', 0.01988732], ['2', 0.00062240416]]","[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",146.0
minim,0.847656,8,819,483,877,503,"[['8', 0.9999999], ['7', 1.15504186e-07], ['3', 2.4522212e-10]]","[813, 819, 825, 831, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",151.0
semibreve,0.797852,9,848,500,885,520,"[['9', 1.0], ['10', 2.0294653e-13], ['13', 4.2604005e-16]]","[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",146.0
minim,0.806641,10,833,518,891,536,"[['10', 0.9999963], ['11', 3.2186545e-06], ['9', 5.20286e-07]]","[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",148.0
point,0.800293,,862,531,880,545,[],"[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",139.0
point,0.800293,,862,531,880,545,[],"[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",139.0
semiminim,0.85498,9,828,542,886,560,"[['9', 0.99999964], ['8', 2.2060662e-07], ['10', 7.2124756e-08]]","[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",134.0
minim,0.84668,8,823,560,879,580,"[['8', 0.9999608], ['7', 3.6302452e-05], ['9', 1.5802456e-06]]","[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 874, 880, 886, 892, 898]",144.0
semibreve,0.878418,7,837,578,876,597,"[['7', 1.0], ['8', 1.2265715e-09], ['1', 5.1948283e-14]]","[813, 819, 825, 831, 837, 843, 849, 855, 861, 867, 874, 880, 886, 892, 898]",147.0
minim,0.819336,8,825,598,880,616,"[['8', 1.0], ['9', 3.6779237e-09], ['7', 3.2183266e-11]]","[813, 819, 825, 831, 838, 844, 850, 856, 862, 868, 874, 880, 886, 892, 898]",144.0
point,0.8125,,849,610,869,624,[],"[813, 819, 825, 831, 837, 843, 849, 855, 862, 868, 874, 880, 886, 892, 898]",146.0
point,0.228271,,844,612,875,630,[],"[813, 819, 825, 831, 837, 843, 850, 856, 861, 867, 874, 880, 886, 892, 898]",139.0
semiminim,0.85498,9,827,622,887,638,"[['9', 0.9999995], ['10', 5.0793284e-07], ['8', 4.8157625e-09]]","[813, 819, 825, 831, 837, 843, 849, 855, 861, 867, 874, 880, 886, 892, 898]",142.0
semiminim,0.849121,10,832,636,892,653,"[['10', 0.82130915], ['11', 0.17869085], ['9', 4.2212843e-08]]","[813, 819, 825, 831, 837, 843, 849, 855, 862, 868, 874, 880, 886, 892, 898]",147.0
semiminim,0.857422,11,838,653,898,671,"[['11', 1.0], ['12', 4.976617e-10], ['10', 2.9921715e-10]]","[813, 819, 825, 831, 837, 843, 849, 855, 861, 867, 874, 880, 886, 892, 898]",144.0
