label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.753418,9,910,101,952,133,[0.99],"[901, 907, 913, 919, 927, 933, 938, 944, 950, 956, 963, 969, 975, 981, 987]",161.0
semibreve,0.772949,10,922,131,976,149,"[['10', 0.9285686], ['9', 0.0442657], ['4', 0.022409586]]","[901, 907, 913, 919, 927, 933, 938, 944, 950, 956, 963, 969, 975, 981, 987]",149.0
semibreve,0.657227,7,932,145,966,161,"[['7', 0.67119163], ['1', 0.13176326], ['6', 0.08115333]]","[901, 907, 913, 919, 926, 932, 938, 944, 950, 956, 963, 969, 975, 981, 987]",140.0
minim,0.827637,8,909,164,966,182,"[['8', 0.9999999], ['7', 1.2626909e-07], ['3', 3.026749e-10]]","[901, 907, 913, 919, 926, 932, 938, 944, 950, 956, 963, 969, 975, 981, 987]",146.0
minim,0.830078,11,926,178,980,196,"[['11', 0.8143564], ['10', 0.18564335], ['12', 1.8933707e-07]]","[902, 908, 914, 920, 926, 932, 938, 944, 950, 956, 963, 969, 975, 981, 987]",147.0
minim,0.859863,9,917,196,974,216,"[['9', 0.9999999], ['8', 1.3087464e-07], ['10', 1.4138398e-08]]","[902, 908, 914, 920, 927, 933, 939, 945, 950, 956, 963, 969, 975, 981, 987]",146.0
minim,0.803223,9,918,214,974,233,"[['9', 0.9999995], ['8', 2.6338196e-07], ['10', 2.4220833e-07]]","[902, 908, 914, 920, 927, 933, 939, 945, 950, 956, 963, 969, 975, 981, 987]",141.0
semibreve,0.850586,10,945,232,982,253,"[['10', 1.0], ['11', 2.9015465e-13], ['9', 6.5850116e-15]]","[903, 909, 915, 921, 927, 933, 939, 945, 951, 957, 964, 970, 976, 982, 988]",151.0
minim rest,0.504395,,912,247,975,259,[],"[903, 909, 915, 921, 928, 934, 940, 946, 951, 957, 964, 970, 976, 982, 988]",148.0
semibreve,0.724609,7,928,255,964,276,"[['7', 1.0], ['8', 2.0865669e-10], ['3', 7.4298315e-14]]","[903, 909, 915, 921, 928, 934, 940, 946, 952, 958, 964, 970, 976, 982, 988]",144.0
minim,0.837402,7,906,275,966,294,"[['7', 0.9994294], ['8', 0.00056926574], ['13', 6.02923e-07]]","[903, 909, 915, 921, 928, 934, 940, 946, 952, 958, 965, 971, 977, 983, 989]",142.0
minim,0.816406,7,907,292,964,310,"[['7', 1.0], ['8', 3.358821e-11], ['6', 1.5195392e-12]]","[904, 910, 916, 922, 928, 934, 940, 946, 952, 958, 965, 971, 977, 983, 989]",143.0
minim,0.830078,7,907,309,964,329,"[['7', 0.9999987], ['8', 1.2513639e-06], ['6', 1.0006543e-09]]","[904, 910, 916, 922, 928, 934, 940, 946, 952, 958, 965, 971, 977, 983, 989]",145.0
semibreve,0.810547,10,949,322,982,344,"[['10', 1.0], ['11', 3.606858e-11], ['9', 9.536223e-13]]","[904, 910, 916, 922, 928, 934, 941, 947, 953, 959, 965, 971, 977, 983, 989]",149.0
minim rest,0.740234,,912,338,976,350,[],"[904, 910, 916, 922, 928, 934, 941, 947, 953, 959, 965, 971, 977, 983, 989]",151.0
semibreve,0.864746,7,928,350,965,370,"[['7', 1.0], ['8', 6.1350425e-10], ['1', 3.3874908e-14]]","[904, 910, 916, 922, 929, 935, 941, 947, 953, 959, 965, 971, 977, 983, 989]",152.0
