label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.803223,3,1089,120,1144,144,[0.99],"[1087, 1093, 1099, 1105, 1111, 1117, 1124, 1130, 1135, 1141, 1147, 1153, 1159, 1165, 1171]",147.0
breve,0.848633,6,1110,148,1141,172,"[['6', 1.0], ['5', 5.7072573e-09], ['7', 6.782659e-12]]","[1087, 1093, 1099, 1105, 1112, 1118, 1124, 1130, 1136, 1142, 1148, 1154, 1160, 1166, 1172]",151.0
semibreve,0.84082,7,1113,173,1151,192,"[['7', 1.0], ['8', 2.2180282e-09], ['3', 1.8702981e-09]]","[1088, 1094, 1100, 1106, 1113, 1119, 1123, 1129, 1137, 1143, 1149, 1155, 1161, 1167, 1173]",155.0
semibreve,0.864746,8,1119,198,1157,220,"[['8', 1.0], ['7', 3.8648698e-09], ['9', 1.2247714e-09]]","[1088, 1094, 1100, 1106, 1113, 1119, 1125, 1131, 1137, 1143, 1149, 1155, 1161, 1167, 1173]",145.0
breve rest,0.780273,,1097,221,1167,235,[],"[1088, 1094, 1100, 1106, 1113, 1119, 1125, 1131, 1137, 1143, 1149, 1155, 1161, 1167, 1173]",134.0
semibreve,0.793945,7,1111,233,1152,257,"[['7', 1.0], ['8', 5.2784004e-09], ['3', 1.0516997e-11]]","[1088, 1094, 1100, 1106, 1113, 1119, 1125, 1131, 1137, 1143, 1149, 1155, 1161, 1167, 1173]",156.0
minim,0.775879,6,1087,260,1145,279,"[['6', 1.0], ['7', 2.7140228e-08], ['5', 4.5353707e-09]]","[1088, 1094, 1100, 1106, 1113, 1119, 1125, 1131, 1137, 1143, 1149, 1155, 1161, 1167, 1173]",155.0
point,0.791504,,1113,274,1133,289,[],"[1088, 1094, 1100, 1106, 1113, 1119, 1125, 1131, 1137, 1143, 1150, 1156, 1162, 1168, 1174]",155.0
point,0.791504,,1113,274,1133,289,[],"[1088, 1094, 1100, 1106, 1113, 1119, 1125, 1131, 1137, 1143, 1150, 1156, 1162, 1168, 1174]",155.0
semiminim,0.849609,7,1094,286,1150,303,"[['7', 1.0], ['6', 4.2931877e-11], ['8', 1.2941674e-12]]","[1088, 1094, 1100, 1106, 1113, 1119, 1125, 1131, 1137, 1143, 1150, 1156, 1162, 1168, 1174]",143.0
minim,0.86084,6,1090,304,1141,322,"[['6', 1.0], ['5', 2.606417e-09], ['12', 2.6749414e-10]]","[1089, 1095, 1101, 1107, 1113, 1119, 1125, 1131, 1137, 1143, 1150, 1156, 1162, 1168, 1174]",155.0
semibreve,0.871094,7,1113,321,1151,341,"[['7', 1.0], ['8', 1.7875153e-10], ['1', 6.8657855e-14]]","[1089, 1095, 1101, 1107, 1114, 1120, 1126, 1132, 1138, 1144, 1150, 1156, 1162, 1168, 1174]",159.0
semibreve,0.743164,8,1121,339,1156,360,"[['8', 1.0], ['9', 1.5061727e-09], ['4', 2.3701333e-10]]","[1089, 1095, 1101, 1107, 1114, 1120, 1126, 1132, 1138, 1144, 1151, 1157, 1163, 1169, 1175]",169.0
minim,0.842773,9,1103,362,1163,382,"[['9', 0.99916804], ['2', 0.00076902617], ['8', 2.3400107e-05]]","[1090, 1096, 1102, 1108, 1114, 1120, 1127, 1133, 1139, 1145, 1151, 1157, 1163, 1169, 1175]",153.0
semibreve,0.862793,8,1120,383,1159,404,"[['8', 1.0], ['9', 5.2290855e-10], ['4', 6.243001e-11]]","[1090, 1096, 1102, 1108, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",155.0
breve rest,0.679199,,1102,403,1168,416,[],"[1090, 1096, 1102, 1108, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",148.0
minim,0.845215,7,1095,424,1151,443,"[['7', 1.0], ['8', 6.8125117e-10], ['6', 4.6901726e-11]]","[1091, 1097, 1103, 1109, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",157.0
minim,0.815918,6,1089,443,1144,460,"[['6', 0.9999987], ['7', 1.2782042e-06], ['12', 2.0157609e-08]]","[1090, 1096, 1102, 1108, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",153.0
point,0.35083,,1102,448,1143,464,[],"[1091, 1097, 1103, 1109, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",157.0
point,0.797363,,1116,454,1135,468,[],"[1091, 1097, 1103, 1109, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",146.0
point,0.769043,,1115,455,1137,469,[],"[1091, 1097, 1103, 1109, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",146.0
semiminim,0.854004,7,1094,466,1152,481,"[['7', 1.0], ['8', 7.6038176e-11], ['6', 4.6482977e-11]]","[1091, 1097, 1103, 1109, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",147.0
minim,0.836426,6,1090,482,1143,500,"[['6', 0.99958843], ['7', 0.0004114823], ['5', 5.717852e-08]]","[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",144.0
semibreve,0.864746,7,1116,498,1154,519,"[['7', 1.0], ['8', 8.581046e-10], ['3', 9.028748e-13]]","[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1140, 1146, 1152, 1158, 1164, 1170, 1176]",154.0
semibreve,0.87207,8,1121,520,1158,541,"[['8', 1.0], ['7', 3.478706e-11], ['9', 1.7754687e-11]]","[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1140, 1146, 1153, 1159, 1165, 1171, 1177]",155.0
minim,0.816406,9,1106,542,1164,561,"[['9', 0.99195355], ['3', 0.0045378115], ['8', 0.0025772622]]","[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1140, 1146, 1153, 1159, 1165, 1171, 1177]",155.0
semibreve,0.755371,8,1094,560,1158,581,"[['8', 0.9999721], ['9', 1.4003157e-05], ['7', 7.920049e-06]]","[1092, 1098, 1104, 1110, 1116, 1122, 1128, 1134, 1140, 1146, 1153, 1159, 1165, 1171, 1177]",160.0
semibreve,0.685059,9,1091,582,1162,602,"[['9', 0.99999607], ['8', 3.6108352e-06], ['4', 8.908345e-08]]","[1092, 1098, 1104, 1110, 1116, 1122, 1128, 1134, 1140, 1146, 1153, 1159, 1165, 1171, 1177]",157.0
semibreve,0.754395,8,1095,599,1155,616,"[['8', 0.9794064], ['1', 0.008202957], ['2', 0.0067016757]]","[1092, 1098, 1104, 1110, 1116, 1122, 1128, 1134, 1140, 1146, 1153, 1159, 1165, 1171, 1177]",158.0
semibreve,0.770508,7,1122,613,1148,632,"[['7', 0.5749013], ['8', 0.4115231], ['1', 0.0066011297]]","[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1141, 1147, 1152, 1158, 1164, 1170, 1176]",148.0
longa,0.828613,8,1124,636,1184,664,"[['8', 1.0], ['9', 1.0755562e-11], ['7', 2.59326e-14]]","[1092, 1098, 1104, 1110, 1116, 1122, 1128, 1134, 1140, 1146, 1152, 1158, 1164, 1170, 1176]",171.0
barline,0.820801,,1098,661,1172,681,[],"[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1140, 1146, 1152, 1158, 1164, 1170, 1176]",163.0
