label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.812988,11,451,113,509,133,[0.99],"[440, 446, 452, 458, 465, 471, 478, 484, 490, 496, 502, 508, 514, 520, 526]",165.0
semiminim,0.798828,5,432,134,492,152,"[['5', 1.0], ['6', 4.041391e-12], ['11', 2.0666123e-14]]","[440, 446, 452, 458, 465, 471, 478, 484, 490, 496, 502, 508, 514, 520, 526]",151.0
semiminim,0.853516,6,438,151,498,169,"[['6', 1.0], ['7', 6.0770905e-10], ['12', 2.4925288e-11]]","[440, 446, 452, 458, 466, 472, 478, 484, 490, 496, 502, 508, 514, 520, 526]",146.0
semibreve,0.855469,3,441,168,478,188,"[['3', 0.99999905], ['4', 9.939045e-07], ['0', 2.7360156e-12]]","[441, 447, 453, 459, 466, 472, 478, 484, 490, 496, 503, 509, 515, 521, 527]",151.0
minim,0.848633,4,451,185,509,204,"[['4', 1.0], ['3', 3.63886e-10], ['9', 6.047994e-11]]","[442, 448, 454, 460, 467, 473, 479, 485, 490, 496, 503, 509, 515, 521, 527]",163.0
semibreve,0.760254,3,441,201,478,223,"[['3', 1.0], ['4', 1.3769778e-11], ['0', 2.7207433e-13]]","[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 504, 510, 516, 522, 528]",154.0
semibreve rest,0.246948,,454,209,525,223,[],"[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 504, 510, 516, 522, 528]",160.0
minim,0.851562,6,441,223,495,241,"[['6', 0.99755836], ['7', 0.002441451], ['12', 1.2831231e-07]]","[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 504, 510, 516, 522, 528]",152.0
minim,0.813477,5,436,240,489,257,"[['5', 1.0], ['6', 2.4100047e-12], ['11', 1.5087213e-15]]","[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 504, 510, 516, 522, 528]",158.0
minim,0.82373,7,444,252,503,270,"[['7', 1.0], ['8', 2.7999613e-08], ['6', 8.501363e-11]]","[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 504, 510, 516, 522, 528]",152.0
semibreve,0.84668,6,459,268,498,289,"[['6', 0.9999999], ['7', 7.630561e-08], ['5', 1.6269217e-09]]","[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 504, 510, 516, 522, 528]",156.0
semibreve rest,0.432373,,450,286,528,300,[],"[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 504, 510, 516, 522, 528]",160.0
3,0.162354,,468,293,515,315,[],"[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 504, 510, 516, 522, 528]",145.0
semibreve,0.796875,6,459,316,496,332,"[['6', 0.9999341], ['7', 6.535008e-05], ['1', 3.6308785e-07]]","[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 504, 510, 516, 522, 528]",156.0
minim,0.817871,7,443,329,505,346,"[['7', 0.9999243], ['8', 7.47044e-05], ['6', 7.5065543e-07]]","[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 503, 509, 515, 521, 527]",153.0
minim,0.790039,5,435,343,490,359,"[['5', 0.9999999], ['6', 1.2415899e-07], ['0', 2.9890226e-10]]","[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 503, 509, 515, 521, 527]",150.0
point,0.307861,,437,344,489,362,[],"[442, 448, 454, 460, 466, 472, 479, 485, 491, 497, 503, 509, 515, 521, 527]",150.0
point,0.733398,,456,352,476,366,[],"[442, 448, 454, 460, 466, 472, 478, 484, 491, 497, 503, 509, 515, 521, 527]",147.0
semiminim,0.850098,8,448,360,511,377,"[['8', 1.0], ['7', 1.523957e-08], ['3', 7.74915e-10]]","[442, 448, 454, 460, 466, 472, 478, 484, 491, 497, 503, 509, 515, 521, 527]",143.0
