label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.725586,9,822,110,868,143,[0.99],"[818, 824, 830, 836, 844, 850, 855, 861, 866, 872, 876, 882, 888, 894, 900]",155.0
minim,0.842773,5,808,148,864,167,"[['5', 0.99999976], ['6', 2.5365267e-07], ['11', 1.4089233e-09]]","[814, 820, 826, 832, 839, 845, 851, 857, 863, 869, 876, 882, 888, 894, 900]",157.0
minim,0.853516,6,812,166,869,184,"[['6', 1.0], ['7', 1.30208555e-08], ['12', 2.5934233e-10]]","[815, 821, 827, 833, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900]",155.0
semibreve,0.789062,5,830,182,865,202,"[['5', 1.0], ['6', 7.656607e-10], ['2', 3.9195166e-12]]","[815, 821, 827, 833, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900]",154.0
semibreve,0.850586,6,833,200,872,221,"[['6', 0.99989104], ['7', 0.00010896173], ['0', 2.1857592e-11]]","[815, 821, 827, 833, 839, 845, 852, 858, 864, 870, 876, 882, 888, 894, 900]",146.0
minim rest,0.695801,,825,220,889,230,[],"[815, 821, 827, 833, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900]",175.0
minim,0.839844,6,812,233,869,253,"[['6', 0.9999999], ['7', 6.233052e-08], ['5', 2.068301e-09]]","[815, 821, 827, 833, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900]",159.0
minim,0.818848,5,808,253,864,271,"[['5', 0.99968874], ['6', 0.00031110304], ['12', 9.707335e-08]]","[815, 821, 827, 833, 840, 846, 852, 858, 864, 870, 877, 883, 889, 895, 901]",159.0
minim,0.836426,6,811,270,870,289,"[['6', 1.0], ['7', 1.0537146e-09], ['12', 1.3301686e-10]]","[815, 821, 827, 833, 840, 846, 852, 858, 864, 870, 877, 883, 889, 895, 901]",162.0
semibreve,0.853516,5,827,289,864,310,"[['5', 1.0], ['6', 4.5969283e-12], ['4', 6.653062e-14]]","[816, 822, 828, 834, 840, 846, 852, 858, 864, 870, 877, 883, 889, 895, 901]",160.0
semibreve,0.869141,6,833,309,872,330,"[['6', 0.9997745], ['7', 0.00022545372], ['2', 3.536252e-10]]","[816, 822, 828, 834, 841, 847, 852, 858, 865, 871, 877, 883, 889, 895, 901]",166.0
minim rest,0.736816,,823,330,891,343,[],"[816, 822, 828, 834, 841, 847, 853, 859, 865, 871, 877, 883, 889, 895, 901]",150.0
minim,0.844238,6,816,343,872,363,"[['6', 1.0], ['5', 3.370059e-10], ['7', 7.459136e-11]]","[816, 822, 828, 834, 841, 847, 853, 859, 865, 871, 877, 883, 889, 895, 901]",156.0
minim,0.831543,6,810,364,865,382,"[['6', 0.8485422], ['5', 0.15145756], ['12', 6.9479356e-08]]","[816, 822, 828, 834, 841, 847, 853, 859, 865, 871, 878, 884, 890, 896, 902]",153.0
point,0.125977,,838,378,864,385,[],"[816, 822, 828, 834, 841, 847, 853, 859, 865, 871, 878, 884, 890, 896, 902]",138.0
minim,0.838379,6,816,381,872,399,"[['6', 0.9997631], ['7', 0.00023657808], ['12', 3.305245e-07]]","[817, 823, 829, 835, 841, 847, 853, 859, 865, 871, 878, 884, 890, 896, 902]",155.0
semibreve,0.855957,5,828,398,864,418,"[['5', 1.0], ['6', 2.448293e-12], ['4', 2.8280418e-16]]","[817, 823, 829, 835, 841, 847, 853, 859, 866, 872, 878, 884, 890, 896, 902]",160.0
semibreve,0.784668,6,834,416,873,437,"[['6', 0.9999981], ['7', 1.95953e-06], ['0', 4.2797873e-11]]","[817, 823, 829, 835, 842, 848, 854, 860, 866, 872, 878, 884, 890, 896, 902]",165.0
minim rest,0.671387,,823,435,894,448,[],"[817, 823, 829, 835, 842, 848, 854, 860, 866, 872, 878, 884, 890, 896, 902]",171.0
