label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.756348,9,439,134,499,152,[0.99],"[421, 426, 432, 437, 445, 450, 455, 460, 468, 473, 478, 483, 488, 494, 499]",146.0
flat,0.788086,3,417,146,452,161,"[['3', 0.5804593], ['7', 0.41934243], ['6', 0.00013918545]]","[421, 426, 432, 437, 444, 449, 455, 460, 467, 472, 477, 482, 487, 493, 498]",157.0
flat,0.739746,11,445,150,487,163,"[['11', 0.4814288], ['10', 0.41241905], ['7', 0.10284133]]","[421, 426, 432, 437, 443, 448, 455, 460, 465, 470, 475, 480, 485, 491, 496]",158.0
minim,0.638184,3,421,167,480,185,"[['3', 1.0], ['8', 1.4774446e-19], ['4', 1.2629929e-19]]","[420, 425, 431, 436, 443, 448, 454, 459, 465, 470, 475, 480, 485, 491, 496]",152.0
point,0.807129,,422,176,441,191,[],"[420, 425, 431, 436, 443, 448, 454, 459, 465, 470, 475, 480, 485, 491, 496]",151.0
point,0.807129,,422,176,441,191,[],"[420, 425, 431, 436, 443, 448, 454, 459, 465, 470, 475, 480, 485, 491, 496]",151.0
semiminim,0.828125,4,424,192,487,211,"[['4', 0.99905175], ['11', 0.0009427568], ['3', 5.379319e-06]]","[420, 425, 431, 436, 442, 447, 454, 459, 465, 470, 474, 479, 484, 490, 495]",143.0
minim,0.640625,5,428,213,489,235,"[['5', 0.713037], ['6', 0.2869288], ['11', 3.216626e-05]]","[419, 424, 430, 435, 442, 447, 454, 459, 464, 469, 474, 479, 484, 490, 495]",148.0
minim,0.733398,6,432,239,492,261,"[['6', 0.89022267], ['11', 0.07059418], ['5', 0.029723722]]","[419, 424, 430, 435, 442, 447, 454, 459, 465, 470, 475, 480, 485, 491, 496]",146.0
minim,0.818359,5,429,265,491,285,"[['5', 0.9977391], ['11', 0.0022141717], ['10', 2.1989312e-05]]","[419, 424, 430, 435, 442, 447, 454, 459, 465, 470, 475, 480, 485, 491, 496]",142.0
