label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.666016,9,253,273,324,294,[0.99],"[246, 251, 257, 262, 269, 274, 280, 285, 291, 296, 301, 306, 311, 317, 322]",143.0
flat,0.694824,6,243,286,276,301,"[['6', 0.9972337], ['5', 0.0027296126], ['3', 2.6534997e-05]]","[246, 251, 257, 262, 269, 274, 280, 285, 291, 296, 301, 306, 311, 317, 322]",163.0
flat,0.692871,11,273,291,314,306,"[['11', 0.86459756], ['4', 0.1282201], ['10', 0.00683414]]","[246, 251, 257, 262, 269, 274, 280, 285, 292, 297, 302, 307, 312, 318, 323]",148.0
semibreve,0.658203,3,242,310,283,339,"[['3', 0.99999976], ['4', 2.2040666e-07], ['0', 8.119686e-11]]","[246, 251, 257, 262, 269, 274, 280, 285, 291, 296, 301, 306, 311, 317, 322]",153.0
semibreve,0.868652,4,248,341,289,366,"[['4', 1.0], ['5', 4.234035e-11], ['3', 6.5060956e-12]]","[246, 251, 257, 262, 269, 274, 280, 285, 291, 296, 301, 306, 311, 317, 322]",160.0
semibreve rest,0.647949,,251,366,314,378,[],"[246, 251, 257, 262, 269, 274, 281, 286, 291, 296, 302, 307, 312, 318, 323]",185.0
semibreve,0.824707,4,249,382,287,405,"[['4', 0.99999917], ['5', 7.866452e-07], ['3', 3.3725462e-09]]","[247, 252, 258, 263, 269, 274, 281, 286, 292, 297, 302, 307, 312, 318, 323]",152.0
point,0.58252,,265,402,286,417,[],"[247, 252, 258, 263, 269, 274, 281, 286, 292, 297, 302, 307, 312, 318, 323]",148.0
point,0.112549,,254,406,302,425,[],"[247, 252, 258, 263, 269, 274, 281, 286, 292, 297, 302, 307, 312, 318, 323]",149.0
minim,0.758301,4,251,408,309,426,"[['4', 1.0], ['3', 2.2041416e-12], ['5', 3.4997975e-14]]","[247, 252, 258, 263, 268, 273, 281, 286, 292, 297, 302, 307, 312, 318, 323]",150.0
flat,0.19165,3,246,423,302,436,"[['3', 0.8675534], ['5', 0.1007836], ['6', 0.021806734]]","[247, 252, 258, 263, 268, 273, 281, 286, 292, 297, 302, 307, 312, 318, 323]",183.0
semibreve,0.817383,3,244,434,282,458,"[['3', 0.99999475], ['4', 5.2192745e-06], ['5', 8.10235e-11]]","[247, 252, 258, 263, 270, 275, 281, 286, 292, 297, 302, 307, 312, 318, 323]",149.0
minim,0.791016,4,252,460,312,481,"[['4', 0.9999994], ['5', 6.3777617e-07], ['3', 5.1560742e-09]]","[247, 252, 258, 263, 270, 275, 282, 287, 292, 297, 303, 308, 313, 319, 324]",154.0
semiminim,0.852539,5,259,485,317,503,"[['5', 0.9999999], ['11', 5.933615e-08], ['6', 1.6275122e-08]]","[247, 252, 258, 263, 270, 275, 282, 287, 293, 298, 303, 308, 313, 319, 324]",138.0
semiminim,0.856445,6,262,507,322,526,"[['6', 0.9987244], ['7', 0.0012748729], ['12', 4.8681545e-07]]","[248, 253, 259, 264, 271, 276, 282, 287, 293, 298, 303, 308, 313, 319, 324]",146.0
semibreve,0.848633,6,257,528,297,553,"[['6', 0.99998474], ['7', 1.5209233e-05], ['2', 3.2502243e-08]]","[248, 253, 259, 264, 271, 276, 282, 287, 293, 298, 303, 308, 313, 319, 324]",146.0
3,0.274902,,280,548,318,576,[],"[248, 253, 259, 264, 271, 276, 283, 288, 293, 298, 304, 309, 314, 320, 325]",186.0
fermata,0.140503,,281,549,320,577,[],"[249, 254, 260, 265, 271, 276, 282, 287, 294, 299, 304, 309, 314, 320, 325]",188.0
semibreve,0.807617,2,244,553,277,577,"[['2', 0.9999807], ['3', 1.925425e-05], ['1', 5.269657e-13]]","[249, 254, 260, 265, 271, 276, 282, 287, 294, 299, 304, 309, 314, 320, 325]",150.0
minim,0.837402,3,247,584,309,605,"[['3', 1.0], ['8', 7.354993e-17], ['4', 5.6855552e-18]]","[249, 254, 260, 265, 271, 276, 282, 287, 294, 299, 304, 309, 314, 320, 325]",147.0
minim,0.805176,3,248,609,306,630,"[['3', 1.0], ['8', 1.629751e-13], ['4', 8.28293e-15]]","[249, 254, 260, 265, 272, 277, 283, 288, 294, 299, 304, 309, 314, 320, 325]",139.0
minim,0.802246,4,253,637,311,658,"[['4', 1.0], ['3', 1.37455845e-11], ['9', 1.2936095e-12]]","[249, 254, 260, 265, 272, 277, 283, 288, 294, 299, 304, 309, 314, 320, 325]",142.0
fusa,0.554199,3,247,658,313,678,"[['3', 0.9996543], ['7', 0.00028237514], ['12', 5.1905958e-05]]","[249, 254, 260, 265, 272, 277, 284, 289, 294, 299, 305, 310, 315, 321, 326]",138.0
point,0.805176,,248,671,272,688,[],"[250, 255, 261, 266, 272, 277, 284, 289, 295, 300, 305, 310, 315, 321, 326]",138.0
point,0.805176,,248,671,272,688,[],"[249, 254, 260, 265, 272, 277, 284, 289, 294, 299, 305, 310, 315, 321, 326]",136.0
semiminim,0.772949,4,253,685,314,705,"[['4', 0.9999999], ['3', 5.1350764e-08], ['5', 8.061903e-09]]","[249, 254, 260, 265, 272, 277, 284, 289, 294, 299, 305, 310, 315, 321, 326]",138.0
custos,0.492432,,254,703,299,735,[],"[250, 255, 261, 266, 272, 277, 284, 289, 295, 300, 305, 310, 315, 321, 326]",181.0
