label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
semiminim,0.351807,4,694,126,754,142,"[['4', 0.9990282], ['9', 0.00096370856], ['3', 7.755721e-06]]","[689, 694, 700, 705, 710, 715, 721, 726, 732, 737, 742, 747, 752, 758, 763]",176.0
g clef,0.140259,9,700,180,753,202,[1.0],"[690, 695, 701, 706, 712, 717, 723, 728, 733, 738, 743, 748, 753, 759, 764]",138.0
Pmin,1.0,,734,202,773,239,[],"[690, 695, 701, 706, 712, 717, 724, 729, 734, 739, 744, 749, 754, 760, 765]",149.0
fermata,0.182373,,734,202,773,239,[],"[690, 695, 701, 706, 712, 717, 724, 729, 734, 739, 744, 749, 754, 760, 765]",149.0
c clef,0.163452,5,688,293,757,317,[0.99],"[692, 697, 703, 708, 714, 719, 725, 730, 735, 740, 745, 750, 755, 761, 766]",149.0
flat,0.645508,7,694,309,739,324,"[['7', 0.9906889], ['6', 0.009310731], ['12', 2.4160215e-07]]","[692, 697, 703, 708, 714, 719, 724, 729, 735, 740, 745, 750, 755, 761, 766]",148.0
Imincut,0.736816,,693,322,763,356,[],"[692, 697, 703, 708, 714, 719, 725, 730, 735, 740, 745, 750, 755, 761, 766]",150.0
minim,0.811523,8,691,353,756,372,"[['8', 0.5292172], ['9', 0.46765813], ['10', 0.00072858954]]","[692, 697, 703, 708, 714, 719, 725, 730, 735, 740, 745, 750, 755, 761, 766]",153.0
point,0.842285,,725,365,745,381,[],"[692, 697, 703, 708, 714, 719, 725, 730, 735, 740, 745, 750, 755, 761, 766]",137.0
semiminim,0.669922,7,688,379,751,399,"[['7', 0.99990857], ['8', 9.1395275e-05], ['3', 4.8346733e-11]]","[692, 697, 703, 708, 713, 718, 725, 730, 735, 740, 745, 750, 755, 761, 766]",142.0
semiminim,0.858887,6,706,400,763,418,"[['6', 1.0], ['5', 2.4749972e-10], ['7', 5.9630245e-11]]","[692, 697, 703, 708, 714, 719, 725, 730, 735, 740, 745, 750, 755, 761, 766]",138.0
semiminim,0.856445,5,699,421,759,437,"[['5', 0.67278343], ['4', 0.3051803], ['11', 0.021465216]]","[692, 697, 703, 708, 713, 718, 725, 730, 735, 740, 745, 750, 755, 761, 766]",141.0
colored semibreve,0.833984,2,713,435,746,451,"[['2', 0.992245], ['1', 0.0070761153], ['7', 0.00067760696]]","[692, 697, 703, 708, 713, 718, 725, 730, 735, 740, 745, 750, 755, 761, 766]",152.0
fusa,0.521973,4,694,445,756,463,"[['4', 1.0], ['3', 2.4211466e-11], ['5', 2.3752503e-11]]","[692, 697, 703, 708, 713, 718, 724, 729, 735, 740, 745, 750, 755, 761, 766]",147.0
point,0.125854,,702,455,723,471,[],"[690, 695, 701, 706, 713, 718, 725, 730, 735, 740, 745, 750, 755, 761, 766]",134.0
point,0.788086,,702,455,723,471,[],"[690, 695, 701, 706, 713, 718, 725, 730, 735, 740, 745, 750, 755, 761, 766]",134.0
semiminim,0.788086,5,698,472,759,490,"[['5', 1.0], ['11', 3.8085913e-11], ['6', 5.0936544e-13]]","[692, 697, 703, 708, 713, 718, 725, 730, 735, 740, 745, 750, 755, 761, 766]",137.0
point,0.819824,,735,482,754,498,[],"[692, 697, 703, 708, 711, 716, 724, 729, 735, 740, 745, 750, 755, 761, 766]",149.0
semibreve,0.247314,5,698,493,737,515,"[['5', 0.99998856], ['2', 5.337207e-06], ['1', 4.548719e-06]]","[691, 696, 702, 707, 713, 718, 724, 729, 734, 739, 744, 749, 754, 760, 765]",147.0
minim,0.862305,6,704,517,762,536,"[['6', 1.0], ['5', 2.2696154e-08], ['7', 5.2855733e-09]]","[691, 696, 702, 707, 713, 718, 723, 728, 734, 739, 744, 749, 754, 760, 765]",153.0
c clef,0.827148,11,699,540,761,562,[0.99],"[691, 696, 702, 707, 712, 717, 724, 729, 734, 739, 744, 749, 754, 760, 765]",149.0
Pmin,0.631348,,698,563,734,587,[],"[691, 696, 702, 707, 712, 717, 724, 729, 734, 739, 744, 749, 754, 760, 765]",147.0
minim,1.0,6,703,588,759,608,"[['6', 0.9999472], ['7', 4.779066e-05], ['12', 2.7069855e-06]]","[690, 695, 701, 706, 712, 717, 722, 727, 733, 738, 743, 748, 753, 759, 764]",154.0
