label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.783203,5,1032,141,1090,159,[0.99],"[1030, 1035, 1041, 1046, 1052, 1057, 1063, 1068, 1073, 1078, 1084, 1089, 1094, 1100, 1105]",132.0
flat,0.685547,7,1039,156,1080,168,"[['7', 0.8439931], ['6', 0.15600689], ['8', 2.8079194e-08]]","[1031, 1036, 1042, 1047, 1054, 1059, 1063, 1068, 1075, 1080, 1086, 1091, 1096, 1102, 1107]",157.0
minim,0.816406,11,1047,172,1111,192,"[['11', 0.99983156], ['12', 0.00016700091], ['10', 1.0339894e-06]]","[1035, 1040, 1046, 1051, 1056, 1061, 1065, 1070, 1076, 1081, 1088, 1093, 1098, 1104, 1109]",144.0
minim,0.85498,9,1042,197,1104,217,"[['9', 0.55447304], ['1', 0.1659916], ['3', 0.13157253]]","[1036, 1041, 1047, 1052, 1057, 1062, 1068, 1073, 1078, 1083, 1090, 1095, 1100, 1106, 1111]",145.0
semibreve,0.867188,12,1083,223,1123,246,"[['12', 0.99654007], ['13', 0.0033638533], ['11', 9.59757e-05]]","[1038, 1043, 1049, 1054, 1059, 1064, 1069, 1074, 1080, 1085, 1091, 1096, 1101, 1107, 1112]",159.0
semibreve,0.826172,11,1078,246,1116,270,"[['11', 0.9999999], ['12', 1.5459456e-07], ['10', 1.1724045e-09]]","[1038, 1043, 1049, 1054, 1059, 1064, 1069, 1074, 1080, 1085, 1092, 1097, 1102, 1108, 1113]",158.0
fermata,0.802246,,1039,278,1074,309,[],"[1038, 1043, 1049, 1054, 1059, 1064, 1070, 1075, 1081, 1086, 1092, 1097, 1102, 1108, 1113]",166.0
fermata,0.802246,,1039,278,1074,309,[],"[1038, 1043, 1049, 1054, 1059, 1064, 1070, 1075, 1081, 1086, 1092, 1097, 1102, 1108, 1113]",166.0
longa,0.796387,8,1067,279,1118,311,"[['8', 1.0], ['9', 5.965303e-10], ['7', 8.2386853e-23]]","[1038, 1043, 1049, 1054, 1059, 1064, 1069, 1074, 1081, 1086, 1092, 1097, 1102, 1108, 1113]",158.0
barline,0.785156,,1039,307,1114,326,[],"[1038, 1043, 1049, 1054, 1059, 1064, 1070, 1075, 1081, 1086, 1092, 1097, 1102, 1108, 1113]",166.0
breve,0.623047,12,1084,531,1116,568,"[['12', 0.9999999], ['7', 7.824577e-08], ['13', 1.3489744e-08]]","[1033, 1038, 1044, 1049, 1054, 1059, 1064, 1069, 1075, 1080, 1086, 1091, 1096, 1102, 1107]",180.0
fusa,0.55127,11,1049,614,1116,638,"[['11', 0.99930537], ['14', 0.00045797435], ['10', 0.00015094341]]","[1027, 1032, 1038, 1043, 1051, 1056, 1059, 1064, 1073, 1078, 1083, 1088, 1093, 1099, 1104]",176.0
semiminim,0.594238,12,1055,631,1112,646,"[['12', 0.9999999], ['3', 1.6652488e-07], ['11', 1.6351976e-08]]","[1030, 1035, 1041, 1046, 1051, 1056, 1061, 1066, 1072, 1077, 1083, 1088, 1093, 1099, 1104]",176.0
point,0.682129,,1077,651,1096,667,[],"[1029, 1034, 1040, 1045, 1050, 1055, 1060, 1065, 1072, 1077, 1082, 1087, 1092, 1098, 1103]",185.0
point,0.108765,,1065,657,1100,673,[],"[1029, 1034, 1040, 1045, 1050, 1055, 1060, 1065, 1071, 1076, 1082, 1087, 1092, 1098, 1103]",168.0
minim,0.760254,11,1045,659,1105,678,"[['11', 0.99601066], ['10', 0.0032491277], ['12', 0.00065784075]]","[1029, 1034, 1040, 1045, 1050, 1055, 1060, 1065, 1071, 1076, 1082, 1087, 1092, 1098, 1103]",182.0
semibreve rest,0.236572,,1037,689,1096,699,[],"[1029, 1034, 1040, 1045, 1050, 1055, 1060, 1065, 1071, 1076, 1082, 1087, 1092, 1098, 1103]",199.0
c clef,0.811035,3,1056,695,1111,719,[0.99],"[1029, 1034, 1040, 1045, 1050, 1055, 1060, 1065, 1071, 1076, 1082, 1087, 1092, 1098, 1103]",164.0
