label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.71582,9,540,138,591,157,[0.99],"[515, 520, 525, 530, 536, 541, 545, 550, 555, 560, 565, 570, 575, 580, 585]",140.0
flat,0.824707,3,506,148,540,163,"[['3', 0.9995091], ['8', 0.00048948865], ['7', 8.880131e-07]]","[513, 518, 523, 528, 534, 539, 544, 549, 555, 560, 563, 568, 573, 578, 583]",177.0
flat,0.773438,10,541,152,578,163,"[['10', 0.8110439], ['11', 0.09391193], ['3', 0.08807771]]","[515, 520, 525, 530, 534, 539, 544, 549, 555, 560, 564, 569, 574, 579, 584]",158.0
semibreve,0.860352,8,536,167,574,188,"[['8', 1.0], ['9', 9.963528e-11], ['7', 5.9863265e-12]]","[515, 520, 525, 530, 534, 539, 545, 550, 556, 561, 566, 571, 576, 581, 586]",151.0
semibreve,0.870117,6,526,190,563,214,"[['6', 0.99992704], ['7', 6.642597e-05], ['0', 6.3890097e-06]]","[516, 521, 526, 531, 535, 540, 546, 551, 556, 561, 566, 571, 576, 581, 586]",148.0
semibreve,0.830078,8,537,214,574,237,"[['8', 1.0], ['7', 1.1630412e-09], ['9', 3.0091585e-10]]","[515, 520, 525, 530, 535, 540, 546, 551, 557, 562, 567, 572, 577, 582, 587]",155.0
semibreve,0.866699,7,533,241,573,265,"[['7', 0.9999999], ['8', 1.04051814e-07], ['3', 1.8124282e-11]]","[517, 522, 527, 532, 536, 541, 547, 552, 557, 562, 567, 572, 577, 582, 587]",151.0
semibreve,0.87793,8,538,265,575,288,"[['8', 1.0], ['7', 1.0305901e-09], ['4', 2.1220902e-11]]","[517, 522, 527, 532, 536, 541, 547, 552, 558, 563, 568, 573, 578, 583, 588]",155.0
minim,0.839844,10,521,290,581,309,"[['10', 0.5094339], ['11', 0.4858974], ['9', 0.0038510861]]","[516, 521, 526, 531, 536, 541, 547, 552, 558, 563, 568, 573, 578, 583, 588]",151.0
point,0.122131,,530,293,576,312,[],"[518, 523, 528, 533, 538, 543, 547, 552, 558, 563, 568, 573, 578, 583, 588]",146.0
point,0.802246,,547,302,568,317,[],"[518, 523, 528, 533, 538, 543, 548, 553, 558, 563, 568, 573, 578, 583, 588]",151.0
