label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.821289,3,735,352,795,379,[0.99],"[735, 741, 748, 754, 761, 767, 773, 779, 785, 791, 798, 804, 810, 817, 823]",154.0
semibreve,0.756348,4,750,375,816,395,"[['4', 0.77652925], ['1', 0.11789248], ['0', 0.07299281]]","[735, 741, 748, 754, 761, 767, 772, 778, 785, 791, 798, 804, 810, 817, 823]",150.0
semibreve,0.750488,11,797,391,820,409,"[['11', 0.99169356], ['12', 0.004649042], ['14', 0.0024776692]]","[735, 741, 748, 754, 761, 767, 773, 779, 785, 791, 798, 804, 810, 817, 823]",148.0
breve,0.679688,11,793,407,816,425,"[['11', 1.0], ['10', 1.9996609e-08], ['12', 1.3826936e-08]]","[735, 741, 748, 754, 761, 767, 773, 779, 785, 791, 798, 804, 810, 817, 823]",140.0
breve,0.689453,10,785,420,810,437,"[['10', 1.0], ['11', 2.9838306e-12], ['5', 6.7998054e-13]]","[734, 740, 747, 753, 760, 766, 773, 779, 785, 791, 798, 804, 810, 817, 823]",146.0
breve,0.637695,9,776,434,808,454,"[['9', 1.0], ['8', 5.8501267e-13], ['10', 6.1412054e-16]]","[734, 740, 747, 753, 760, 766, 772, 778, 785, 791, 798, 804, 810, 817, 823]",137.0
breve,0.224121,9,775,448,811,464,"[['9', 0.9952992], ['10', 0.004700707], ['5', 2.341516e-08]]","[734, 740, 747, 753, 760, 766, 772, 778, 785, 791, 797, 803, 809, 816, 822]",149.0
breve,0.458984,10,778,459,813,478,"[['10', 1.0], ['11', 3.188035e-15], ['9', 7.7458126e-17]]","[734, 740, 747, 753, 760, 766, 772, 778, 783, 789, 797, 803, 809, 816, 822]",145.0
breve,0.550293,10,783,470,813,480,"[['10', 0.9999994], ['5', 5.771881e-07], ['11', 6.7215017e-10]]","[734, 740, 747, 753, 760, 766, 772, 778, 784, 790, 797, 803, 809, 816, 822]",136.0
breve rest,0.724609,,747,482,816,496,[],"[734, 740, 747, 753, 760, 766, 772, 778, 784, 790, 797, 803, 809, 816, 822]",156.0
breve,0.740234,10,780,493,813,517,"[['10', 1.0], ['11', 9.870762e-16], ['9', 1.1354542e-16]]","[734, 740, 747, 753, 760, 766, 772, 778, 784, 790, 797, 803, 809, 816, 822]",151.0
longa,0.771973,10,744,514,814,539,"[['10', 0.99990845], ['11', 9.101908e-05], ['9', 4.575801e-07]]","[734, 740, 747, 753, 760, 766, 772, 778, 784, 790, 797, 803, 809, 816, 822]",144.0
barline,0.814941,,742,534,815,553,[],"[733, 739, 746, 752, 759, 765, 772, 778, 784, 790, 797, 803, 809, 816, 822]",138.0
semibreve,0.279053,9,773,551,814,568,"[['9', 0.99999917], ['10', 7.66924e-07], ['14', 1.0053715e-07]]","[733, 739, 746, 752, 759, 765, 772, 778, 784, 790, 797, 803, 809, 816, 822]",139.0
semibreve,0.134644,8,768,580,808,605,"[['8', 0.9998085], ['9', 0.00019144388], ['7', 8.347709e-08]]","[733, 739, 746, 752, 759, 765, 772, 778, 784, 790, 797, 803, 809, 816, 822]",147.0
Imincut,0.712891,,738,615,795,644,[],"[733, 739, 746, 752, 759, 765, 771, 777, 783, 789, 796, 802, 808, 815, 821]",146.0
longa rest,0.492188,,742,645,805,656,[],"[733, 739, 746, 752, 759, 765, 771, 777, 783, 789, 796, 802, 808, 815, 821]",136.0
longa rest,0.566406,,745,654,811,667,[],"[733, 739, 746, 752, 759, 765, 771, 777, 783, 789, 796, 802, 808, 815, 821]",147.0
breve rest,0.661133,,744,665,808,676,[],"[733, 739, 746, 752, 759, 765, 771, 777, 783, 789, 796, 802, 808, 815, 821]",132.0
longa,0.539551,5,750,673,812,698,"[['5', 1.0], ['4', 2.763891e-08], ['6', 1.8478322e-16]]","[733, 739, 746, 752, 759, 765, 771, 777, 783, 789, 796, 802, 808, 815, 821]",143.0
longa,0.118896,4,744,690,805,712,"[['4', 1.0], ['5', 3.805388e-08], ['12', 3.0142096e-20]]","[733, 739, 746, 752, 759, 765, 771, 777, 783, 789, 796, 802, 808, 815, 821]",151.0
semibreve,0.281006,4,748,692,772,710,"[['4', 0.90549546], ['5', 0.051709406], ['1', 0.036916018]]","[733, 739, 746, 752, 759, 765, 771, 777, 783, 789, 796, 802, 808, 815, 821]",152.0
breve,0.365479,4,746,705,773,713,"[['4', 1.0], ['5', 9.978772e-09], ['12', 3.419501e-14]]","[733, 739, 746, 752, 759, 765, 771, 777, 783, 789, 796, 802, 808, 815, 821]",176.0
semibreve,0.675781,1,752,712,810,732,"[['1', 0.85330653], ['4', 0.11171234], ['5', 0.025759958]]","[733, 739, 746, 752, 759, 765, 771, 777, 783, 789, 796, 802, 808, 815, 821]",142.0
semibreve,0.773926,2,759,730,783,747,"[['2', 0.9406012], ['6', 0.058082595], ['14', 0.00049961905]]","[733, 739, 746, 752, 758, 764, 771, 777, 783, 789, 796, 802, 808, 815, 821]",152.0
semibreve,0.555664,6,763,742,791,762,"[['6', 0.9897425], ['7', 0.010039623], ['2', 0.000136511]]","[733, 739, 746, 752, 759, 765, 772, 778, 783, 789, 796, 802, 808, 815, 821]",128.0
semibreve,0.523438,1,752,759,808,778,"[['1', 0.9917216], ['0', 0.006994822], ['4', 0.00056217064]]","[733, 739, 746, 752, 758, 764, 771, 777, 783, 789, 796, 802, 808, 815, 821]",144.0
semibreve rest,0.66748,,742,779,811,791,[],"[733, 739, 746, 752, 758, 764, 770, 776, 783, 789, 796, 802, 808, 815, 821]",146.0
semibreve,0.827637,7,758,791,796,813,"[['7', 1.0], ['8', 2.8517105e-10], ['1', 1.9893864e-11]]","[732, 738, 745, 751, 758, 764, 771, 777, 783, 789, 796, 802, 808, 815, 821]",151.0
