label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.750488,11,399,575,439,596,[0.99],"[352, 358, 364, 370, 377, 383, 389, 395, 401, 407, 414, 420, 426, 432, 438]",146.0
Imincut,0.658691,,355,576,411,608,[],"[352, 358, 364, 370, 377, 383, 389, 395, 401, 407, 414, 420, 426, 432, 438]",153.0
longa,0.355469,4,362,604,416,627,"[['4', 1.0], ['5', 5.215764e-19], ['3', 6.0507095e-21]]","[352, 358, 364, 370, 377, 383, 389, 395, 401, 407, 414, 420, 426, 432, 438]",151.0
longa,0.4646,4,355,621,415,639,"[['4', 0.9996383], ['3', 0.00035629212], ['8', 5.30358e-06]]","[352, 358, 364, 370, 377, 383, 388, 394, 401, 407, 414, 420, 426, 432, 438]",134.0
semibreve,0.803711,4,358,637,394,656,"[['4', 1.0], ['5', 1.02924105e-08], ['0', 6.543592e-12]]","[351, 357, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 431, 437]",155.0
point,0.314697,,361,640,389,660,[],"[351, 357, 363, 369, 376, 382, 388, 394, 401, 407, 413, 419, 425, 431, 437]",151.0
point,0.75293,,363,649,383,663,[],"[352, 358, 364, 370, 376, 382, 388, 394, 401, 407, 413, 419, 425, 431, 437]",151.0
semiminim,0.786621,5,346,660,402,677,"[['5', 1.0], ['6', 5.8186706e-12], ['11', 1.568834e-15]]","[351, 357, 363, 369, 376, 382, 388, 394, 401, 407, 413, 419, 425, 431, 437]",144.0
semiminim,0.855957,6,349,677,407,695,"[['6', 1.0], ['5', 2.0479896e-10], ['12', 1.4939722e-10]]","[351, 357, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 431, 437]",143.0
minim,0.83252,5,344,695,402,715,"[['5', 0.99999964], ['6', 3.4934132e-07], ['11', 3.3339356e-10]]","[351, 357, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 431, 437]",151.0
minim,0.875488,6,348,715,404,732,"[['6', 1.0], ['12', 4.0119894e-09], ['7', 5.31508e-10]]","[351, 357, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 431, 437]",152.0
semibreve,0.850586,4,357,731,391,750,"[['4', 1.0], ['5', 6.459396e-11], ['0', 4.893918e-12]]","[351, 357, 363, 369, 375, 381, 387, 393, 400, 406, 412, 418, 424, 430, 436]",158.0
minim,0.822754,5,343,749,399,768,"[['5', 1.0], ['6', 8.6013446e-11], ['12', 8.82507e-16]]","[350, 356, 362, 368, 375, 381, 387, 393, 400, 406, 412, 418, 424, 430, 436]",152.0
semibreve,0.840332,6,370,766,404,785,"[['6', 1.0], ['7', 1.1516734e-08], ['5', 5.5359166e-09]]","[350, 356, 362, 368, 375, 381, 387, 393, 399, 405, 412, 418, 424, 430, 436]",154.0
minim,0.830566,7,350,784,412,804,"[['7', 1.0], ['8', 1.2367123e-10], ['6', 3.3011635e-11]]","[350, 356, 362, 368, 374, 380, 387, 393, 399, 405, 412, 418, 424, 430, 436]",151.0
semibreve,0.481934,6,371,806,397,826,"[['6', 0.9999999], ['7', 1.3446942e-07], ['5', 1.6085634e-08]]","[350, 356, 362, 368, 374, 380, 387, 393, 399, 405, 412, 418, 424, 430, 436]",155.0
semibreve,0.476807,5,361,818,389,838,"[['5', 0.8874936], ['1', 0.09371033], ['0', 0.012381739]]","[350, 356, 362, 368, 374, 380, 387, 393, 399, 405, 412, 418, 424, 430, 436]",158.0
minim rest,0.662598,,356,839,426,852,[],"[349, 355, 361, 367, 374, 380, 386, 392, 399, 405, 411, 417, 423, 429, 435]",150.0
semibreve,0.850586,4,353,850,393,872,"[['4', 1.0], ['5', 2.7666967e-08], ['1', 2.5908796e-12]]","[349, 355, 361, 367, 374, 380, 386, 392, 398, 404, 411, 417, 423, 429, 435]",157.0
semiminim,0.858887,5,342,872,400,890,"[['5', 1.0], ['6', 4.0730528e-14], ['11', 7.839907e-15]]","[349, 355, 361, 367, 374, 380, 386, 392, 398, 404, 411, 417, 423, 429, 435]",147.0
semiminim,0.859375,6,345,888,405,905,"[['6', 1.0], ['5', 5.0075737e-13], ['7', 7.156421e-15]]","[349, 355, 361, 367, 373, 379, 386, 392, 398, 404, 411, 417, 423, 429, 435]",143.0
semibreve,0.83252,5,360,904,398,925,"[['5', 1.0], ['6', 1.2964063e-11], ['4', 1.6208452e-16]]","[348, 354, 360, 366, 373, 379, 385, 391, 398, 404, 411, 417, 423, 429, 435]",150.0
custos,0.531738,,367,919,399,942,[],"[348, 354, 360, 366, 373, 379, 385, 391, 398, 404, 411, 417, 423, 429, 435]",163.0
