label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.79834,3,639,352,702,378,[0.99],"[641, 647, 653, 659, 666, 672, 678, 684, 690, 696, 703, 709, 715, 721, 727]",156.0
Imincut,0.783203,,653,372,714,404,[],"[641, 647, 653, 659, 666, 672, 678, 684, 690, 696, 703, 709, 715, 721, 727]",150.0
longa rest,0.498535,,650,412,719,426,[],"[641, 647, 653, 659, 666, 672, 678, 684, 690, 696, 703, 709, 715, 721, 727]",155.0
breve rest,0.713867,,652,424,721,436,[],"[641, 647, 653, 659, 665, 671, 678, 684, 690, 696, 703, 709, 715, 721, 727]",155.0
semibreve,0.661133,8,678,438,703,458,"[['8', 1.0], ['7', 4.1091152e-08], ['9', 8.901938e-09]]","[641, 647, 653, 659, 665, 671, 678, 684, 690, 696, 703, 709, 715, 721, 727]",155.0
breve,0.631348,8,672,452,697,470,"[['8', 1.0], ['7', 2.2136992e-10], ['9', 1.2667928e-15]]","[641, 647, 653, 659, 665, 671, 678, 684, 690, 696, 702, 708, 714, 720, 726]",141.0
breve,0.608398,5,659,465,686,485,"[['5', 1.0], ['6', 2.7135214e-11], ['4', 2.3405236e-14]]","[641, 647, 653, 659, 665, 671, 678, 684, 690, 696, 702, 708, 714, 720, 726]",147.0
semibreve,0.861816,7,664,485,704,506,"[['7', 1.0], ['8', 4.785536e-14], ['1', 1.7540632e-16]]","[640, 646, 652, 658, 665, 671, 677, 683, 689, 695, 702, 708, 714, 720, 726]",155.0
breve,0.838867,7,664,503,699,528,"[['7', 0.89920753], ['6', 0.100792505], ['5', 1.3137946e-09]]","[640, 646, 652, 658, 665, 671, 677, 683, 689, 695, 702, 708, 714, 720, 726]",152.0
semibreve rest,0.723633,,648,526,716,538,[],"[640, 646, 652, 658, 664, 670, 677, 683, 689, 695, 702, 708, 714, 720, 726]",130.0
breve rest,0.552246,,648,535,714,547,[],"[639, 645, 651, 657, 664, 670, 676, 682, 689, 695, 701, 707, 713, 719, 725]",152.0
semibreve rest,0.52832,,644,545,716,557,[],"[639, 645, 651, 657, 664, 670, 676, 682, 689, 695, 701, 707, 713, 719, 725]",129.0
semibreve,0.860352,5,651,555,690,576,"[['5', 1.0], ['6', 1.8673511e-12], ['4', 1.0372237e-17]]","[639, 645, 651, 657, 664, 670, 676, 682, 689, 695, 701, 707, 713, 719, 725]",146.0
minim,0.825195,6,637,576,694,595,"[['6', 1.0], ['7', 2.832337e-10], ['12', 1.4560278e-10]]","[639, 645, 651, 657, 664, 670, 676, 682, 689, 695, 701, 707, 713, 719, 725]",153.0
minim,0.851074,8,649,592,706,611,"[['8', 0.9999999], ['7', 6.331099e-08], ['3', 7.590894e-10]]","[639, 645, 651, 657, 664, 670, 676, 682, 688, 694, 701, 707, 713, 719, 725]",153.0
semibreve,0.84375,6,657,610,693,630,"[['6', 1.0], ['7', 3.705144e-09], ['5', 7.1679946e-14]]","[639, 645, 651, 657, 664, 670, 676, 682, 688, 694, 701, 707, 713, 719, 725]",145.0
semibreve,0.868652,7,664,628,703,650,"[['7', 1.0], ['8', 5.3171184e-10], ['3', 4.232664e-14]]","[639, 645, 651, 657, 664, 670, 676, 682, 688, 694, 701, 707, 713, 719, 725]",152.0
minim rest,0.722168,,646,647,716,660,[],"[639, 645, 651, 657, 664, 670, 676, 682, 688, 694, 701, 707, 713, 719, 725]",155.0
minim,0.84375,7,641,661,701,681,"[['7', 0.9999945], ['8', 5.4060524e-06], ['13', 1.39025715e-08]]","[639, 645, 651, 657, 664, 670, 676, 682, 688, 694, 701, 707, 713, 719, 725]",151.0
minim,0.82373,8,646,681,705,701,"[['8', 0.99997365], ['3', 2.6290712e-05], ['9', 7.868247e-09]]","[639, 645, 651, 657, 663, 669, 676, 682, 688, 694, 701, 707, 713, 719, 725]",151.0
minim,0.775879,10,656,697,719,716,"[['10', 0.9986224], ['11', 0.0012829072], ['9', 6.11887e-05]]","[639, 645, 651, 657, 663, 669, 675, 681, 688, 694, 700, 706, 712, 718, 724]",151.0
semibreve,0.86377,8,668,716,706,736,"[['8', 1.0], ['9', 2.8542981e-08], ['7', 1.4374146e-08]]","[638, 644, 650, 656, 663, 669, 675, 681, 688, 694, 700, 706, 712, 718, 724]",151.0
semibreve,0.866699,9,674,733,714,755,"[['9', 1.0], ['10', 5.936122e-10], ['13', 3.5060113e-14]]","[638, 644, 650, 656, 663, 669, 675, 681, 688, 694, 700, 706, 712, 718, 724]",153.0
minim rest,0.700195,,649,753,719,766,[],"[638, 644, 650, 656, 663, 669, 675, 681, 687, 693, 700, 706, 712, 718, 724]",145.0
minim,0.842773,9,654,768,713,788,"[['9', 0.9991997], ['10', 0.00035328936], ['8', 0.00030543652]]","[638, 644, 650, 656, 663, 669, 675, 681, 687, 693, 700, 706, 712, 718, 724]",146.0
minim,0.839355,10,657,788,717,807,"[['10', 0.999998], ['11', 1.9611616e-06], ['9', 1.1766711e-07]]","[638, 644, 650, 656, 663, 669, 675, 681, 687, 693, 700, 706, 712, 718, 724]",149.0
minim,0.813965,12,671,806,729,825,"[['12', 0.99861264], ['13', 0.0013844722], ['7', 2.83725e-06]]","[638, 644, 650, 656, 662, 668, 675, 681, 687, 693, 700, 706, 712, 718, 724]",147.0
semibreve,0.835449,10,681,823,719,845,"[['10', 1.0], ['11', 3.1125335e-15], ['9', 2.2500621e-17]]","[637, 643, 649, 655, 662, 668, 675, 681, 687, 693, 700, 706, 712, 718, 724]",143.0
breve,0.436035,11,682,846,717,866,"[['11', 0.99776745], ['12', 0.00222492], ['5', 7.4562704e-06]]","[637, 643, 649, 655, 662, 668, 674, 680, 687, 693, 700, 706, 712, 718, 724]",136.0
breve,0.472168,8,671,861,711,883,"[['8', 1.0], ['9', 1.1359734e-17], ['7', 1.316165e-24]]","[637, 643, 649, 655, 662, 668, 674, 680, 687, 693, 700, 706, 712, 718, 724]",145.0
breve,0.536133,9,668,881,713,902,"[['9', 1.0], ['8', 7.9731605e-10], ['7', 2.635332e-23]]","[637, 643, 649, 655, 662, 668, 674, 680, 687, 693, 700, 706, 712, 718, 724]",141.0
custos,0.498047,,676,903,718,936,[],"[637, 643, 649, 655, 662, 668, 674, 680, 686, 692, 699, 705, 711, 717, 723]",155.0
