label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.772461,11,208,521,253,542,[0.99],"[166, 172, 178, 184, 191, 197, 203, 209, 216, 222, 229, 235, 241, 247, 253]",147.0
Imincut,0.795898,,184,535,236,560,[],"[166, 172, 178, 184, 191, 197, 204, 210, 216, 222, 229, 235, 241, 247, 253]",145.0
longa rest,0.565918,,176,561,246,574,[],"[166, 172, 178, 184, 191, 197, 203, 209, 216, 222, 228, 234, 240, 246, 252]",150.0
longa rest,0.662109,,171,572,242,583,[],"[166, 172, 178, 184, 191, 197, 203, 209, 215, 221, 228, 234, 240, 246, 252]",147.0
longa rest,0.615234,,173,579,243,591,[],"[167, 173, 179, 185, 191, 197, 203, 209, 215, 221, 228, 234, 240, 246, 252]",149.0
breve rest,0.571777,,176,588,241,601,[],"[167, 173, 179, 185, 191, 197, 203, 209, 215, 221, 228, 234, 240, 246, 252]",147.0
semibreve,0.662598,7,197,603,222,622,"[['7', 0.9744514], ['6', 0.011964554], ['1', 0.007824443]]","[166, 172, 178, 184, 191, 197, 203, 209, 215, 221, 228, 234, 240, 246, 252]",134.0
semibreve,0.533691,6,191,616,215,633,"[['6', 0.98610747], ['7', 0.011870136], ['2', 0.0018672554]]","[166, 172, 178, 184, 191, 197, 203, 209, 215, 221, 228, 234, 240, 246, 252]",148.0
breve,0.568359,4,178,630,204,649,"[['4', 1.0], ['3', 1.6620161e-27], ['5', 1.1699546e-27]]","[166, 172, 178, 184, 191, 197, 200, 206, 215, 221, 227, 233, 239, 245, 251]",149.0
semibreve,0.852539,6,182,647,220,668,"[['6', 1.0], ['5', 5.32323e-09], ['7', 4.981159e-09]]","[165, 171, 177, 183, 190, 196, 202, 208, 214, 220, 227, 233, 239, 245, 251]",156.0
breve,0.84668,6,185,667,217,691,"[['6', 1.0], ['5', 2.5355594e-11], ['7', 6.4821273e-12]]","[165, 171, 177, 183, 189, 195, 201, 207, 213, 219, 226, 232, 238, 244, 250]",145.0
semibreve rest,0.690918,,170,688,240,700,[],"[164, 170, 176, 182, 189, 195, 202, 208, 213, 219, 226, 232, 238, 244, 250]",150.0
breve rest,0.506348,,170,697,236,708,[],"[164, 170, 176, 182, 189, 195, 201, 207, 213, 219, 226, 232, 238, 244, 250]",147.0
semibreve rest,0.182251,,171,706,235,717,[],"[164, 170, 176, 182, 189, 195, 201, 207, 213, 219, 226, 232, 238, 244, 250]",159.0
point,0.368896,,176,707,194,719,[],"[164, 170, 176, 182, 188, 194, 201, 207, 213, 219, 226, 232, 238, 244, 250]",159.0
point,0.553711,,177,707,195,720,[],"[164, 170, 176, 182, 188, 194, 201, 207, 213, 219, 226, 232, 238, 244, 250]",156.0
point,0.164673,,171,712,204,733,[],"[164, 170, 176, 182, 188, 194, 200, 206, 213, 219, 226, 232, 238, 244, 250]",146.0
semibreve,0.852539,4,169,715,206,735,"[['4', 1.0], ['5', 2.2704616e-10], ['1', 1.6944336e-13]]","[164, 170, 176, 182, 188, 194, 200, 206, 213, 219, 226, 232, 238, 244, 250]",145.0
minim,0.836914,5,155,734,211,753,"[['5', 1.0], ['6', 4.8215775e-11], ['11', 1.8717056e-15]]","[164, 170, 176, 182, 188, 194, 200, 206, 213, 219, 225, 231, 237, 243, 249]",145.0
minim,0.858398,7,165,749,223,767,"[['7', 1.0], ['8', 5.9324207e-10], ['6', 2.6493436e-11]]","[163, 169, 175, 181, 188, 194, 200, 206, 212, 218, 225, 231, 237, 243, 249]",147.0
semibreve,0.859375,5,174,767,212,788,"[['5', 1.0], ['6', 3.6014854e-13], ['4', 5.2140958e-18]]","[163, 169, 175, 181, 188, 194, 200, 206, 212, 218, 225, 231, 237, 243, 249]",152.0
semibreve,0.855469,6,180,786,220,806,"[['6', 1.0], ['7', 9.613951e-09], ['5', 1.3714976e-14]]","[163, 169, 175, 181, 187, 193, 199, 205, 211, 217, 224, 230, 236, 242, 248]",150.0
minim rest,0.601562,,168,803,241,815,[],"[163, 169, 175, 181, 187, 193, 199, 205, 211, 217, 224, 230, 236, 242, 248]",170.0
minim,0.830566,6,160,813,217,832,"[['6', 1.0], ['7', 5.1244603e-12], ['12', 2.9388975e-13]]","[162, 168, 174, 180, 187, 193, 199, 205, 211, 217, 224, 230, 236, 242, 248]",151.0
minim,0.821777,7,164,831,222,849,"[['7', 1.0], ['6', 1.626105e-10], ['8', 1.6064615e-10]]","[162, 168, 174, 180, 187, 193, 199, 205, 211, 217, 223, 229, 235, 241, 247]",150.0
minim,0.840332,9,175,847,235,866,"[['9', 0.99999547], ['10', 2.782877e-06], ['3', 9.635258e-07]]","[161, 167, 173, 179, 186, 192, 198, 204, 210, 216, 223, 229, 235, 241, 247]",148.0
semibreve,0.864258,7,184,867,223,889,"[['7', 1.0], ['8', 8.3739276e-13], ['1', 8.2750307e-16]]","[161, 167, 173, 179, 185, 191, 197, 203, 210, 216, 223, 229, 235, 241, 247]",145.0
semibreve,0.837402,8,191,888,228,909,"[['8', 1.0], ['7', 1.2967136e-10], ['4', 2.1643614e-11]]","[160, 166, 172, 178, 185, 191, 197, 203, 210, 216, 222, 228, 234, 240, 246]",150.0
custos,0.520508,,194,913,225,937,[],"[160, 166, 172, 178, 184, 190, 197, 203, 209, 215, 222, 228, 234, 240, 246]",158.0
