image_id,label,pos,xmin,xmax
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,c clef,7,66,87
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,semiminim,5,88,104
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,fusa,6,104,122
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,fusa,7,123,138
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,minim,6,137,152
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,minim,5,156,172
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,semiminim,7,174,191
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,semiminim,7,193,209
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,semiminim,7,212,227
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,point,,221,236
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,fusa,8,237,251
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,semiminim,9,252,268
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,semiminim,6,272,285
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,point,,280,294
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,fusa,7,295,307
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,fusa,7,312,326
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,semifusa,8,329,342
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,semifusa,9,346,359
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,semibreve,8,360,381
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,longa,9,383,401
./Ground_with_df/NON_IDEM/Belli-Compieta-1607/belli-%2a-106/belli-%2a-106_5.jpeg,barline,,402,419
