label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.800781,5,818,103,857,140,[0.99],"[806, 812, 818, 824, 830, 836, 843, 849, 856, 862, 867, 873, 879, 885, 891]",152.0
semibreve,0.85791,4,810,141,850,163,"[['4', 1.0], ['5', 3.2102923e-09], ['1', 2.2741347e-12]]","[806, 812, 818, 824, 830, 836, 843, 849, 856, 862, 867, 873, 879, 885, 891]",155.0
minim,0.820312,5,802,164,857,184,"[['5', 1.0], ['6', 7.194078e-09], ['11', 2.5602064e-12]]","[806, 812, 818, 824, 831, 837, 843, 849, 855, 861, 868, 874, 880, 886, 892]",145.0
minim,0.827637,8,809,182,870,201,"[['8', 0.9996259], ['7', 0.0003735049], ['13', 3.176854e-07]]","[807, 813, 819, 825, 831, 837, 844, 850, 855, 861, 868, 874, 880, 886, 892]",149.0
semibreve,0.649902,5,805,200,868,219,"[['5', 0.9704552], ['1', 0.022316394], ['0', 0.006125559]]","[807, 813, 819, 825, 832, 838, 844, 850, 856, 862, 868, 874, 880, 886, 892]",138.0
semibreve,0.404541,8,826,214,868,234,"[['8', 1.0], ['9', 2.7063205e-08], ['7', 1.8414925e-08]]","[807, 813, 819, 825, 832, 838, 844, 850, 856, 862, 869, 875, 881, 887, 893]",138.0
semibreve,0.357422,5,819,226,866,247,"[['5', 0.8120553], ['4', 0.17892848], ['0', 0.007582068]]","[808, 814, 820, 826, 832, 838, 845, 851, 856, 862, 869, 875, 881, 887, 893]",156.0
minim,0.830078,5,802,252,859,272,"[['5', 0.99985886], ['6', 0.0001410791], ['12', 1.1474396e-08]]","[808, 814, 820, 826, 832, 838, 845, 851, 857, 863, 869, 875, 881, 887, 893]",148.0
minim,0.850098,7,810,271,871,291,"[['7', 0.9940538], ['8', 0.005945516], ['13', 3.3336306e-07]]","[808, 814, 820, 826, 833, 839, 845, 851, 857, 863, 869, 875, 881, 887, 893]",143.0
semibreve,0.858398,5,820,290,861,315,"[['5', 1.0], ['6', 1.1771617e-09], ['4', 3.2026256e-15]]","[809, 815, 821, 827, 833, 839, 845, 851, 857, 863, 870, 876, 882, 888, 894]",148.0
longa,0.387939,8,840,317,895,342,"[['8', 1.0], ['9', 6.097711e-10], ['7', 6.6682787e-15]]","[809, 815, 821, 827, 834, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894]",145.0
breve,0.266357,5,830,334,859,352,"[['5', 1.0], ['6', 7.862108e-13], ['4', 3.7714244e-13]]","[810, 816, 822, 828, 834, 840, 847, 853, 858, 864, 871, 877, 883, 889, 895]",141.0
semibreve,0.456299,6,833,347,861,367,"[['6', 0.99990463], ['7', 9.0205656e-05], ['5', 4.9776804e-06]]","[810, 816, 822, 828, 835, 841, 847, 853, 859, 865, 871, 877, 883, 889, 895]",142.0
breve,0.109253,7,831,357,867,378,"[['7', 0.9999075], ['6', 9.244122e-05], ['8', 1.655486e-14]]","[810, 816, 822, 828, 835, 841, 846, 852, 859, 865, 871, 877, 883, 889, 895]",136.0
breve,0.431641,7,828,373,873,394,"[['7', 1.0], ['8', 7.202043e-16], ['1', 4.391623e-21]]","[811, 817, 823, 829, 835, 841, 846, 852, 859, 865, 871, 877, 883, 889, 895]",142.0
breve rest,0.782715,,819,401,887,416,[],"[811, 817, 823, 829, 836, 842, 848, 854, 860, 866, 872, 878, 884, 890, 896]",147.0
breve,0.812988,4,820,418,853,445,"[['4', 1.0], ['5', 5.6953e-11], ['3', 1.0966441e-11]]","[812, 818, 824, 830, 837, 843, 849, 855, 860, 866, 873, 879, 885, 891, 897]",149.0
breve,0.842773,8,846,444,878,473,"[['8', 1.0], ['9', 4.6967614e-11], ['7', 1.9231197e-17]]","[812, 818, 824, 830, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",155.0
semibreve,0.850098,7,836,476,877,500,"[['7', 1.0], ['8', 8.291285e-09], ['1', 2.4183576e-12]]","[813, 819, 825, 831, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897]",147.0
minim,0.83252,6,810,504,871,525,"[['6', 0.99998367], ['7', 1.6236885e-05], ['12', 1.2816058e-07]]","[813, 819, 825, 831, 838, 844, 850, 856, 862, 868, 874, 880, 886, 892, 898]",149.0
minim,0.857422,8,822,526,881,547,"[['8', 0.99995995], ['7', 3.3745313e-05], ['3', 3.4850902e-06]]","[813, 819, 825, 831, 838, 844, 850, 856, 862, 868, 874, 880, 886, 892, 898]",145.0
semibreve,0.868164,5,825,548,865,572,"[['5', 1.0], ['6', 1.14717354e-10], ['4', 5.682178e-16]]","[814, 820, 826, 832, 838, 844, 850, 856, 862, 868, 875, 881, 887, 893, 899]",139.0
minim rest,0.693848,,823,571,890,584,[],"[814, 820, 826, 832, 839, 845, 851, 857, 863, 869, 875, 881, 887, 893, 899]",143.0
breve,0.854492,4,830,586,863,612,"[['4', 0.99999785], ['5', 2.1474802e-06], ['3', 2.5226021e-11]]","[815, 821, 827, 833, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900]",137.0
minim,0.862305,6,813,619,871,637,"[['6', 0.99629635], ['7', 0.003703704], ['12', 5.509946e-09]]","[816, 822, 828, 834, 840, 846, 852, 858, 864, 870, 877, 883, 889, 895, 901]",150.0
minim,0.848145,8,822,641,884,662,"[['8', 0.999982], ['7', 1.0476497e-05], ['9', 5.341831e-06]]","[816, 822, 828, 834, 840, 846, 853, 859, 865, 871, 877, 883, 889, 895, 901]",146.0
semibreve,0.862793,4,823,662,861,685,"[['4', 1.0], ['5', 6.0164402e-09], ['1', 3.2609864e-15]]","[816, 822, 828, 834, 841, 847, 853, 859, 865, 871, 877, 883, 889, 895, 901]",148.0
semibreve,0.79541,7,814,686,875,705,"[['7', 0.80404687], ['3', 0.14973986], ['1', 0.027430812]]","[817, 823, 829, 835, 841, 847, 853, 859, 865, 871, 878, 884, 890, 896, 902]",148.0
semibreve,0.754883,5,838,701,861,718,"[['5', 0.99811053], ['6', 0.0018892371], ['2', 8.840832e-08]]","[817, 823, 829, 835, 841, 847, 854, 860, 865, 871, 878, 884, 890, 896, 902]",145.0
breve,0.597168,4,830,714,855,732,"[['4', 0.9999912], ['5', 8.780795e-06], ['3', 5.044698e-16]]","[817, 823, 829, 835, 842, 848, 854, 860, 866, 872, 878, 884, 890, 896, 902]",146.0
semibreve,0.828613,8,851,730,884,749,"[['8', 1.0], ['7', 1.3023643e-11], ['4', 1.1304157e-11]]","[817, 823, 829, 835, 843, 849, 854, 860, 866, 872, 878, 884, 890, 896, 902]",149.0
minim,0.812988,4,827,745,882,762,"[['4', 0.99999344], ['8', 6.491972e-06], ['3', 5.48334e-08]]","[818, 824, 830, 836, 842, 848, 854, 860, 866, 872, 879, 885, 891, 897, 903]",141.0
point,0.8125,,832,756,851,770,[],"[818, 824, 830, 836, 842, 848, 854, 860, 866, 872, 879, 885, 891, 897, 903]",143.0
point,0.730469,,833,757,851,771,[],"[818, 824, 830, 836, 842, 848, 855, 861, 867, 873, 879, 885, 891, 897, 903]",134.0
semiminim,0.882812,5,831,766,891,782,"[['5', 1.0], ['11', 6.0361745e-17], ['6', 1.3947683e-17]]","[818, 824, 830, 836, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897, 903]",141.0
minim,0.854004,7,817,783,870,799,"[['7', 0.9992023], ['6', 0.0007975073], ['12', 2.7732608e-07]]","[818, 824, 830, 836, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897, 903]",146.0
minim,0.825195,8,827,794,883,812,"[['8', 0.9977271], ['3', 0.0012564304], ['7', 0.00086352206]]","[818, 824, 830, 836, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897, 903]",151.0
semibreve,0.845215,7,843,813,881,835,"[['7', 0.99999857], ['8', 1.4681864e-06], ['1', 2.4196276e-12]]","[819, 825, 831, 837, 843, 849, 855, 861, 867, 873, 879, 885, 891, 897, 903]",149.0
