label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.829102,3,448,121,508,144,[0.99],"[435, 441, 447, 453, 460, 466, 472, 478, 482, 488, 497, 503, 509, 515, 521]",162.0
semibreve,0.647949,0,429,146,491,169,"[['0', 0.8482698], ['4', 0.07055314], ['1', 0.05026328]]","[436, 442, 448, 454, 460, 466, 471, 477, 484, 490, 497, 503, 509, 515, 521]",138.0
point,0.145874,,437,151,476,170,[],"[436, 442, 448, 454, 461, 467, 472, 478, 485, 491, 497, 503, 509, 515, 521]",140.0
point,0.219238,,450,159,468,172,[],"[436, 442, 448, 454, 459, 465, 473, 479, 485, 491, 497, 503, 509, 515, 521]",147.0
semibreve,0.445312,6,437,171,500,194,"[['6', 0.997693], ['0', 0.0016159952], ['7', 0.0006564061]]","[436, 442, 448, 454, 461, 467, 473, 479, 485, 491, 498, 504, 510, 516, 522]",149.0
semiminim,0.787109,8,447,195,507,212,"[['8', 0.99999976], ['7', 1.4802741e-07], ['3', 4.413097e-08]]","[437, 443, 449, 455, 461, 467, 473, 479, 485, 491, 498, 504, 510, 516, 522]",140.0
semiminim,0.849609,9,450,213,509,230,"[['9', 1.0], ['8', 1.6559228e-11], ['10', 1.5761675e-11]]","[437, 443, 449, 455, 461, 467, 474, 480, 485, 491, 498, 504, 510, 516, 522]",139.0
semibreve,0.78125,10,478,230,516,251,"[['10', 1.0], ['11', 4.143636e-15], ['9', 1.3638105e-17]]","[437, 443, 449, 455, 461, 467, 474, 480, 485, 491, 498, 504, 510, 516, 522]",150.0
minim,0.855957,12,463,251,523,271,"[['12', 0.9271656], ['11', 0.042458735], ['7', 0.012874727]]","[437, 443, 449, 455, 462, 468, 474, 480, 486, 492, 498, 504, 510, 516, 522]",150.0
semibreve,0.846191,7,461,269,500,290,"[['7', 1.0], ['8', 2.3377045e-10], ['3', 7.190397e-14]]","[437, 443, 449, 455, 462, 468, 474, 480, 486, 492, 498, 504, 510, 516, 522]",150.0
minim,0.824707,9,450,287,510,307,"[['9', 0.99999154], ['8', 8.45113e-06], ['10', 2.9694123e-09]]","[437, 443, 449, 455, 462, 468, 474, 480, 486, 492, 499, 505, 511, 517, 523]",148.0
semibreve,0.54834,5,451,310,516,329,"[['5', 0.79560775], ['6', 0.16941439], ['4', 0.010820264]]","[437, 443, 449, 455, 462, 468, 474, 480, 486, 492, 499, 505, 511, 517, 523]",146.0
semibreve,0.217651,7,452,323,509,342,"[['7', 0.9736854], ['6', 0.02620055], ['1', 0.00010615448]]","[438, 444, 450, 456, 462, 468, 474, 480, 486, 492, 499, 505, 511, 517, 523]",145.0
breve,0.438721,8,452,335,507,355,"[['8', 0.9999957], ['9', 4.314161e-06], ['7', 2.1954736e-18]]","[438, 444, 450, 456, 462, 468, 474, 480, 486, 492, 499, 505, 511, 517, 523]",143.0
semibreve,0.868652,9,472,360,513,383,"[['9', 1.0], ['10', 2.533377e-09], ['13', 2.685395e-14]]","[437, 443, 449, 455, 462, 468, 474, 480, 486, 492, 499, 505, 511, 517, 523]",147.0
minim,0.81543,8,447,382,506,402,"[['8', 1.0], ['7', 1.4249398e-08], ['2', 1.7115093e-09]]","[438, 444, 450, 456, 462, 468, 475, 481, 487, 493, 499, 505, 511, 517, 523]",143.0
minim,0.812012,7,441,399,501,418,"[['7', 0.9999987], ['8', 1.275164e-06], ['6', 4.990008e-08]]","[438, 444, 450, 456, 463, 469, 475, 481, 487, 493, 500, 506, 512, 518, 524]",148.0
semibreve,0.567871,7,463,417,487,435,"[['7', 0.66739994], ['6', 0.3317603], ['2', 0.0007772846]]","[439, 445, 451, 457, 463, 469, 475, 481, 487, 493, 500, 506, 512, 518, 524]",143.0
semibreve,0.64209,5,457,429,482,448,"[['5', 0.9194375], ['6', 0.06935987], ['2', 0.006929696]]","[439, 445, 451, 457, 463, 469, 476, 482, 487, 493, 500, 506, 512, 518, 524]",135.0
semibreve,0.859863,6,455,450,494,471,"[['6', 1.0], ['7', 1.567398e-08], ['5', 7.994364e-12]]","[438, 444, 450, 456, 463, 469, 475, 481, 487, 493, 500, 506, 512, 518, 524]",147.0
semibreve rest,0.548828,,443,468,513,480,[],"[438, 444, 450, 456, 463, 469, 475, 481, 487, 493, 500, 506, 512, 518, 524]",152.0
semibreve,0.777832,7,436,479,498,498,"[['7', 0.89697695], ['1', 0.052456405], ['4', 0.030505408]]","[438, 444, 450, 456, 463, 469, 475, 481, 487, 493, 500, 506, 512, 518, 524]",147.0
semibreve,0.760254,6,465,495,489,514,"[['6', 0.99931264], ['7', 0.00068595895], ['5', 1.1236376e-06]]","[438, 444, 450, 456, 463, 469, 476, 482, 487, 493, 500, 506, 512, 518, 524]",148.0
minim,0.844727,4,447,516,504,534,"[['4', 0.9998778], ['3', 0.00012058803], ['9', 1.051963e-06]]","[439, 445, 451, 457, 464, 470, 474, 480, 488, 494, 500, 506, 512, 518, 524]",152.0
point,0.822266,,453,527,474,543,[],"[439, 445, 451, 457, 464, 470, 476, 482, 488, 494, 501, 507, 513, 519, 525]",140.0
fusa,0.750488,5,431,541,493,559,"[['5', 0.99999356], ['0', 6.0317616e-06], ['6', 3.7285258e-07]]","[440, 446, 452, 458, 464, 470, 477, 483, 488, 494, 501, 507, 513, 519, 525]",137.0
point,0.355957,,437,554,458,562,[],"[440, 446, 452, 458, 465, 471, 477, 483, 489, 495, 502, 508, 514, 520, 526]",155.0
fusa,0.757324,7,437,559,497,577,"[['7', 0.8258385], ['6', 0.17412238], ['12', 2.762279e-05]]","[440, 446, 452, 458, 465, 471, 477, 483, 489, 495, 502, 508, 514, 520, 526]",129.0
semiminim,0.851562,7,444,574,502,591,"[['7', 1.0], ['6', 8.0270735e-13], ['8', 7.893236e-14]]","[440, 446, 452, 458, 465, 471, 477, 483, 489, 495, 502, 508, 514, 520, 526]",136.0
semiminim,0.859863,8,450,592,507,610,"[['8', 1.0], ['7', 3.706158e-11], ['9', 6.5631975e-14]]","[440, 446, 452, 458, 465, 471, 477, 483, 489, 495, 502, 508, 514, 520, 526]",141.0
semiminim,0.853516,7,447,609,503,627,"[['7', 1.0], ['6', 4.378903e-09], ['8', 1.6944113e-09]]","[441, 447, 453, 459, 465, 471, 478, 484, 489, 495, 502, 508, 514, 520, 526]",141.0
semiminim,0.85791,6,443,628,497,645,"[['6', 1.0], ['7', 2.0265893e-11], ['5', 7.10475e-12]]","[441, 447, 453, 459, 466, 472, 479, 485, 490, 496, 502, 508, 514, 520, 526]",143.0
semiminim,0.869629,5,455,645,514,663,"[['5', 1.0], ['6', 1.3600839e-08], ['11', 5.4544547e-10]]","[442, 448, 454, 460, 466, 472, 478, 484, 490, 496, 503, 509, 515, 521, 527]",141.0
semiminim,0.861328,4,450,664,507,681,"[['4', 1.0], ['9', 1.6695743e-09], ['3', 1.1756448e-09]]","[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 503, 509, 515, 521, 527]",141.0
minim,0.830566,3,447,681,502,699,"[['3', 0.9999999], ['12', 8.1173155e-08], ['7', 6.086376e-08]]","[442, 448, 454, 460, 467, 473, 479, 485, 491, 497, 504, 510, 516, 522, 528]",148.0
point,0.790527,,445,692,465,707,[],"[443, 449, 455, 461, 467, 473, 480, 486, 492, 498, 504, 510, 516, 522, 528]",141.0
semiminim,0.858398,4,451,700,509,717,"[['4', 1.0], ['3', 2.2441051e-09], ['5', 3.441837e-12]]","[443, 449, 455, 461, 467, 473, 480, 486, 492, 498, 504, 510, 516, 522, 528]",142.0
minim,0.823242,6,444,717,499,735,"[['6', 1.0], ['5', 3.9195843e-08], ['12', 8.413533e-10]]","[443, 449, 455, 461, 467, 473, 480, 486, 492, 498, 504, 510, 516, 522, 528]",146.0
point,0.167114,,460,723,492,740,[],"[443, 449, 455, 461, 468, 474, 480, 486, 492, 498, 504, 510, 516, 522, 528]",146.0
semiminim,0.164185,6,440,724,498,754,"[['6', 0.976339], ['5', 0.023661003], ['12', 3.2481327e-09]]","[443, 449, 455, 461, 468, 474, 480, 486, 492, 498, 505, 511, 517, 523, 529]",146.0
point,0.788574,,470,729,490,744,[],"[443, 449, 455, 461, 468, 474, 480, 486, 492, 498, 505, 511, 517, 523, 529]",133.0
semiminim,0.850098,5,439,742,495,760,"[['5', 1.0], ['6', 2.2990355e-10], ['11', 3.042429e-14]]","[443, 449, 455, 461, 468, 474, 480, 486, 492, 498, 505, 511, 517, 523, 529]",143.0
minim,0.86084,4,452,758,508,775,"[['4', 1.0], ['3', 1.64883e-09], ['9', 7.2663636e-10]]","[444, 450, 456, 462, 468, 474, 480, 486, 492, 498, 505, 511, 517, 523, 529]",150.0
point,0.80957,,457,769,477,783,[],"[444, 450, 456, 462, 468, 474, 480, 486, 492, 498, 505, 511, 517, 523, 529]",142.0
semiminim,0.84082,5,458,778,515,794,"[['5', 0.99999666], ['4', 3.2980868e-06], ['11', 5.1207674e-09]]","[444, 450, 456, 462, 468, 474, 481, 487, 493, 499, 505, 511, 517, 523, 529]",140.0
minim,0.835938,4,453,794,509,812,"[['4', 0.9999999], ['3', 1.03122815e-07], ['5', 5.2391638e-08]]","[444, 450, 456, 462, 469, 475, 481, 487, 493, 499, 505, 511, 517, 523, 529]",148.0
breve,0.806152,6,466,809,496,832,"[['6', 1.0], ['7', 1.2670559e-08], ['5', 2.4784253e-11]]","[444, 450, 456, 462, 469, 475, 481, 487, 493, 499, 505, 511, 517, 523, 529]",150.0
custos,0.468262,,462,831,493,848,[],"[445, 451, 457, 463, 469, 475, 480, 486, 493, 499, 506, 512, 518, 524, 530]",165.0
