label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.828613,3,540,120,600,143,[0.99],"[528, 534, 540, 546, 553, 559, 565, 571, 575, 581, 590, 596, 602, 608, 614]",158.0
point,0.210571,,528,148,580,167,[],"[529, 535, 541, 547, 553, 559, 565, 571, 577, 583, 590, 596, 602, 608, 614]",149.0
minim,0.806152,5,528,148,580,167,"[['5', 0.95997006], ['6', 0.040004395], ['11', 2.2879025e-05]]","[529, 535, 541, 547, 553, 559, 565, 571, 577, 583, 590, 596, 602, 608, 614]",149.0
point,0.771973,,544,161,564,176,[],"[529, 535, 541, 547, 553, 559, 565, 571, 577, 583, 590, 596, 602, 608, 614]",151.0
point,0.26416,,537,164,573,181,[],"[529, 535, 541, 547, 554, 560, 565, 571, 578, 584, 590, 596, 602, 608, 614]",146.0
point,0.138184,,535,165,576,186,[],"[529, 535, 541, 547, 554, 560, 566, 572, 578, 584, 590, 596, 602, 608, 614]",137.0
fusa,0.783691,6,528,174,586,193,"[['6', 1.0], ['7', 5.5958253e-08], ['12', 3.2240464e-11]]","[529, 535, 541, 547, 554, 560, 566, 572, 578, 584, 590, 596, 602, 608, 614]",143.0
fusa,0.742676,7,531,193,592,212,"[['7', 1.0], ['8', 1.2356018e-10], ['6', 7.840402e-11]]","[529, 535, 541, 547, 554, 560, 566, 572, 578, 584, 591, 597, 603, 609, 615]",142.0
minim,0.831055,8,539,210,596,229,"[['8', 1.0], ['7', 9.794289e-11], ['9', 9.53932e-12]]","[530, 536, 542, 548, 554, 560, 567, 573, 578, 584, 591, 597, 603, 609, 615]",150.0
semibreve,0.818359,6,546,227,584,249,"[['6', 0.9999999], ['7', 7.243676e-08], ['5', 2.8127375e-12]]","[530, 536, 542, 548, 554, 560, 566, 572, 578, 584, 591, 597, 603, 609, 615]",145.0
semibreve,0.803711,7,553,247,594,270,"[['7', 1.0], ['8', 6.7295874e-10], ['3', 7.881916e-12]]","[530, 536, 542, 548, 555, 561, 567, 573, 579, 585, 591, 597, 603, 609, 615]",148.0
minim,0.777832,8,539,271,597,290,"[['8', 0.99999976], ['9', 1.2252934e-07], ['7', 4.08821e-08]]","[530, 536, 542, 548, 555, 561, 567, 573, 579, 585, 591, 597, 603, 609, 615]",148.0
semibreve,0.723145,6,559,293,585,312,"[['6', 0.999537], ['7', 0.00022736372], ['5', 0.00022336622]]","[530, 536, 542, 548, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",128.0
semibreve,0.707031,5,547,308,601,328,"[['5', 0.6866879], ['1', 0.21269758], ['0', 0.056548655]]","[531, 537, 543, 549, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",143.0
semibreve,0.775391,12,554,328,616,347,"[['12', 0.9984363], ['11', 0.00079288764], ['13', 0.0004120655]]","[531, 537, 543, 549, 555, 561, 568, 574, 580, 586, 592, 598, 604, 610, 616]",141.0
semibreve,0.806641,12,587,342,611,361,"[['12', 0.94679165], ['13', 0.035754208], ['11', 0.0082861995]]","[531, 537, 543, 549, 555, 561, 568, 574, 580, 586, 592, 598, 604, 610, 616]",144.0
semibreve,0.804199,1,549,363,606,381,"[['1', 0.9885477], ['2', 0.005878265], ['4', 0.0020353564]]","[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",150.0
semibreve,0.644531,9,577,377,610,395,"[['9', 0.9752459], ['13', 0.011128442], ['14', 0.0068704924]]","[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",146.0
breve,0.351318,7,562,401,613,421,"[['7', 1.0], ['8', 4.6029918e-08], ['9', 2.961995e-19]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",136.0
breve,0.334961,8,558,421,609,441,"[['8', 1.0], ['7', 3.2216876e-10], ['9', 1.0522901e-10]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",140.0
semibreve rest,0.725586,,541,442,609,456,[],"[532, 538, 544, 550, 556, 562, 569, 575, 580, 586, 593, 599, 605, 611, 617]",139.0
semibreve,0.790039,8,561,456,601,479,"[['8', 1.0], ['7', 1.4900242e-11], ['4', 3.3115234e-12]]","[532, 538, 544, 550, 556, 562, 569, 575, 581, 587, 593, 599, 605, 611, 617]",146.0
semibreve,0.807617,7,553,480,597,501,"[['7', 0.99999964], ['3', 2.2182793e-07], ['8', 1.6705883e-07]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",146.0
point,0.157104,,553,481,596,504,[],"[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",143.0
point,0.75,,557,494,580,510,[],"[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",146.0
semiminim,0.865723,8,541,508,601,527,"[['8', 1.0], ['9', 2.8632102e-10], ['3', 1.5189466e-10]]","[533, 539, 545, 551, 557, 563, 570, 576, 581, 587, 594, 600, 606, 612, 618]",140.0
semiminim,0.862305,9,544,530,610,548,"[['9', 0.9999999], ['8', 7.493413e-08], ['10', 8.3576e-10]]","[533, 539, 545, 551, 557, 563, 570, 576, 581, 587, 594, 600, 606, 612, 618]",136.0
semibreve,0.841309,10,575,550,613,571,"[['10', 1.0], ['11', 3.8627942e-15], ['9', 2.8012827e-18]]","[533, 539, 545, 551, 558, 564, 570, 576, 582, 588, 594, 600, 606, 612, 618]",143.0
point,0.409668,,578,555,610,577,[],"[533, 539, 545, 551, 558, 564, 570, 576, 582, 588, 594, 600, 606, 612, 618]",145.0
