label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.827148,11,1009,143,1062,166,[0.99],"[991, 997, 1003, 1009, 1016, 1022, 1028, 1034, 1040, 1046, 1053, 1059, 1065, 1071, 1077]",158.0
breve,0.856445,5,1007,188,1039,212,"[['5', 1.0], ['6', 1.7729847e-11], ['4', 7.0375303e-12]]","[992, 998, 1004, 1010, 1017, 1023, 1029, 1035, 1041, 1047, 1053, 1059, 1065, 1071, 1077]",156.0
breve rest,0.736328,,996,212,1066,225,[],"[992, 998, 1004, 1010, 1017, 1023, 1029, 1035, 1041, 1047, 1054, 1060, 1066, 1072, 1078]",149.0
breve rest,0.751953,,1002,225,1067,238,[],"[992, 998, 1004, 1010, 1017, 1023, 1029, 1035, 1041, 1047, 1054, 1060, 1066, 1072, 1078]",174.0
breve rest,0.761719,,1004,239,1072,253,[],"[993, 999, 1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1066, 1072, 1078]",175.0
breve rest,0.736328,,1001,256,1070,270,[],"[993, 999, 1005, 1011, 1018, 1024, 1030, 1036, 1042, 1048, 1055, 1061, 1067, 1073, 1079]",174.0
breve rest,0.761719,,997,271,1069,285,[],"[994, 1000, 1006, 1012, 1018, 1024, 1030, 1036, 1042, 1048, 1055, 1061, 1067, 1073, 1079]",171.0
breve,0.82373,5,1007,289,1042,318,"[['5', 0.9966011], ['4', 0.0033988259], ['3', 6.3426364e-10]]","[994, 1000, 1006, 1012, 1019, 1025, 1030, 1036, 1043, 1049, 1055, 1061, 1067, 1073, 1079]",135.0
semibreve,0.741699,3,992,322,1033,344,"[['3', 1.0], ['4', 1.2663376e-09], ['2', 6.576519e-10]]","[995, 1001, 1007, 1013, 1020, 1026, 1032, 1038, 1044, 1050, 1057, 1063, 1069, 1075, 1081]",155.0
point,0.172363,,991,322,1032,344,[],"[995, 1001, 1007, 1013, 1020, 1026, 1032, 1038, 1044, 1050, 1057, 1063, 1069, 1075, 1081]",155.0
point,0.713867,,998,335,1019,350,[],"[995, 1001, 1007, 1013, 1020, 1026, 1032, 1038, 1044, 1050, 1057, 1063, 1069, 1075, 1081]",145.0
semiminim,0.861328,3,1005,348,1062,365,"[['3', 0.902074], ['4', 0.09792578], ['2', 7.134824e-08]]","[995, 1001, 1007, 1013, 1020, 1026, 1032, 1038, 1044, 1050, 1057, 1063, 1069, 1075, 1081]",140.0
semiminim,0.854492,5,1009,366,1065,384,"[['5', 0.9999987], ['6', 9.2032417e-07], ['9', 7.488146e-08]]","[996, 1002, 1008, 1014, 1020, 1026, 1033, 1039, 1045, 1051, 1057, 1063, 1069, 1075, 1081]",139.0
breve,0.591309,6,1021,388,1045,407,"[['6', 0.9997218], ['7', 0.00027759615], ['5', 5.344275e-07]]","[996, 1002, 1008, 1014, 1021, 1027, 1033, 1039, 1045, 1051, 1058, 1064, 1070, 1076, 1082]",136.0
colored breve,0.519043,5,1016,401,1041,420,"[['5', 1.0], ['6', 3.1123302e-16], ['4', 3.0045932e-25]]","[997, 1003, 1009, 1015, 1021, 1027, 1034, 1040, 1046, 1052, 1058, 1064, 1070, 1076, 1082]",127.0
point,0.220947,,990,418,1005,431,[],"[997, 1003, 1009, 1015, 1022, 1028, 1034, 1040, 1046, 1052, 1059, 1065, 1071, 1077, 1083]",148.0
semiminim,0.871582,6,996,422,1052,440,"[['6', 1.0], ['7', 2.7157777e-12], ['5', 1.5727012e-12]]","[997, 1003, 1009, 1015, 1022, 1028, 1034, 1040, 1046, 1052, 1059, 1065, 1071, 1077, 1083]",136.0
semiminim,0.887207,7,996,439,1058,457,"[['7', 1.0], ['6', 6.244764e-11], ['8', 6.055555e-11]]","[997, 1003, 1009, 1015, 1022, 1028, 1034, 1040, 1046, 1052, 1059, 1065, 1071, 1077, 1083]",140.0
point,0.255859,,1027,456,1065,477,[],"[998, 1004, 1010, 1016, 1022, 1028, 1034, 1040, 1046, 1052, 1059, 1065, 1071, 1077, 1083]",151.0
semibreve,0.84375,8,1028,457,1065,477,"[['8', 1.0], ['7', 1.0836443e-08], ['4', 2.4707084e-11]]","[998, 1004, 1010, 1016, 1022, 1028, 1034, 1040, 1046, 1052, 1059, 1065, 1071, 1077, 1083]",148.0
point,0.686035,,1036,469,1058,486,[],"[998, 1004, 1010, 1016, 1022, 1028, 1034, 1040, 1046, 1052, 1059, 1065, 1071, 1077, 1083]",147.0
minim,0.865723,7,997,481,1060,501,"[['7', 0.9999999], ['6', 4.3510063e-08], ['8', 3.0830545e-08]]","[998, 1004, 1010, 1016, 1023, 1029, 1035, 1041, 1047, 1053, 1059, 1065, 1071, 1077, 1083]",144.0
breve,0.847656,6,1020,503,1052,528,"[['6', 0.9953892], ['7', 0.004610815], ['5', 1.4297284e-16]]","[998, 1004, 1010, 1016, 1023, 1029, 1035, 1041, 1047, 1053, 1059, 1065, 1071, 1077, 1083]",154.0
breve,0.85498,5,1013,527,1049,557,"[['5', 0.985623], ['4', 0.014376881], ['6', 4.5504205e-08]]","[999, 1005, 1011, 1017, 1023, 1029, 1035, 1041, 1047, 1053, 1060, 1066, 1072, 1078, 1084]",142.0
longa,0.867676,7,1019,561,1080,592,"[['7', 1.0], ['6', 1.3398657e-09], ['8', 1.2194266e-20]]","[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1060, 1066, 1072, 1078, 1084]",153.0
barline,0.879883,,1011,592,1078,611,[],"[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",157.0
