label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.727539,7,633,300,674,335,[0.99],"[626, 632, 638, 644, 650, 656, 662, 668, 674, 680, 686, 692, 698, 704, 710]",152.0
point,0.250244,,641,322,661,338,[],"[624, 630, 636, 642, 649, 655, 662, 668, 672, 678, 685, 691, 697, 703, 709]",131.0
point,0.133301,,651,323,669,338,[],"[624, 630, 636, 642, 649, 655, 661, 667, 672, 678, 685, 691, 697, 703, 709]",138.0
Imincut,0.788086,,639,329,696,360,[],"[624, 630, 636, 642, 649, 655, 661, 667, 672, 678, 685, 691, 697, 703, 709]",143.0
longa rest,0.745605,,638,355,701,370,[],"[625, 631, 637, 643, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",150.0
breve,0.731934,8,662,375,687,395,"[['8', 1.0], ['9', 2.40638e-09], ['7', 3.1744352e-20]]","[625, 631, 637, 643, 650, 656, 662, 668, 674, 680, 686, 692, 698, 704, 710]",139.0
semibreve,0.621582,6,654,388,680,408,"[['6', 0.99935275], ['5', 0.0006361211], ['7', 9.73223e-06]]","[626, 632, 638, 644, 650, 656, 662, 668, 674, 680, 686, 692, 698, 704, 710]",135.0
breve,0.616699,5,645,402,671,422,"[['5', 1.0], ['4', 1.3861124e-09], ['6', 3.5797587e-11]]","[626, 632, 638, 644, 650, 656, 663, 669, 674, 680, 687, 693, 699, 705, 711]",136.0
breve,0.830078,7,653,422,684,448,"[['7', 1.0], ['8', 1.5520326e-08], ['9', 1.5273953e-17]]","[626, 632, 638, 644, 650, 656, 663, 669, 674, 680, 687, 693, 699, 705, 711]",129.0
semibreve,0.592773,7,655,451,707,470,"[['7', 0.99118716], ['12', 0.0028637478], ['13', 0.0019871893]]","[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 687, 693, 699, 705, 711]",137.0
semibreve,0.483643,14,659,464,703,482,"[['14', 0.6676698], ['12', 0.22371088], ['7', 0.04162713]]","[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 688, 694, 700, 706, 712]",138.0
semibreve,0.417725,7,656,475,707,493,"[['7', 0.8268487], ['6', 0.05772831], ['14', 0.026680639]]","[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 688, 694, 700, 706, 712]",142.0
semibreve,0.452148,8,659,490,687,509,"[['8', 0.9858708], ['9', 0.012921654], ['2', 0.00074949214]]","[627, 633, 639, 645, 651, 657, 664, 670, 675, 681, 688, 694, 700, 706, 712]",146.0
longa,0.533691,5,641,504,702,537,"[['5', 0.99998987], ['4', 1.0120122e-05], ['6', 3.7663535e-17]]","[627, 633, 639, 645, 652, 658, 664, 670, 676, 682, 688, 694, 700, 706, 712]",135.0
semibreve rest,0.692871,,630,551,704,566,[],"[628, 634, 640, 646, 652, 658, 665, 671, 677, 683, 689, 695, 701, 707, 713]",132.0
semibreve,0.855469,4,634,573,674,597,"[['4', 1.0], ['5', 1.0893123e-11], ['0', 3.9154754e-15]]","[628, 634, 640, 646, 653, 659, 665, 671, 677, 683, 690, 696, 702, 708, 714]",148.0
minim,0.855957,5,623,601,680,621,"[['5', 1.0], ['6', 6.594276e-11], ['11', 1.6039186e-16]]","[629, 635, 641, 647, 653, 659, 666, 672, 677, 683, 690, 696, 702, 708, 714]",149.0
minim,0.831543,7,630,625,692,645,"[['7', 1.0], ['8', 2.118294e-10], ['6', 3.5026346e-11]]","[630, 636, 642, 648, 654, 660, 666, 672, 678, 684, 691, 697, 703, 709, 715]",149.0
semibreve,0.755371,5,624,649,676,668,"[['5', 0.9999435], ['6', 3.3215892e-05], ['0', 1.3096741e-05]]","[630, 636, 642, 648, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709, 715]",141.0
semibreve,0.75,5,644,663,667,682,"[['5', 0.9990952], ['4', 0.00071485405], ['0', 0.00010514334]]","[630, 636, 642, 648, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709, 715]",143.0
minim rest,0.768555,,638,684,706,697,[],"[631, 637, 643, 649, 655, 661, 667, 673, 679, 685, 692, 698, 704, 710, 716]",169.0
minim,0.841309,6,628,703,688,724,"[['6', 0.9999989], ['7', 8.3708863e-07], ['5', 1.8215846e-07]]","[631, 637, 643, 649, 656, 662, 668, 674, 680, 686, 692, 698, 704, 710, 716]",148.0
semibreve,0.762207,5,623,728,680,747,"[['5', 0.9994925], ['4', 0.0003810568], ['6', 5.457288e-05]]","[632, 638, 644, 650, 656, 662, 668, 674, 680, 686, 693, 699, 705, 711, 717]",148.0
semibreve,0.647461,6,661,741,688,761,"[['6', 0.6671101], ['5', 0.19267832], ['7', 0.04591872]]","[632, 638, 644, 650, 657, 663, 669, 675, 680, 686, 693, 699, 705, 711, 717]",133.0
semibreve,0.842285,6,648,771,689,796,"[['6', 0.9999603], ['7', 3.9729413e-05], ['2', 9.454343e-10]]","[632, 638, 644, 650, 657, 663, 669, 675, 681, 687, 693, 699, 705, 711, 717]",148.0
custos,0.525879,,656,799,702,835,[],"[633, 639, 645, 651, 657, 663, 669, 675, 681, 687, 694, 700, 706, 712, 718]",162.0
