image_id,label,pos,xmin,xmax
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,f clef,5,345,382
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,Pmin,,380,408
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,breve rest,,408,421
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,semibreve,10,427,449
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,semibreve,10,450,471
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,semibreve,9,471,493
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,breve,10,494,512
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,minim,11,518,536
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,point,,530,543
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,semiminim,10,542,559
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,minim,9,560,577
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,minim,8,579,598
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,minim,6,602,621
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,minim,5,619,638
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,semibreve,7,638,660
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,breve,8,661,684
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,semibreve,7,688,712
./Ground_with_df/IDEM/B-Br_MSIV.922/58_059_29r_6988_8533/58_059_29r_6988_8533_3.jpeg,custos,,700,736
