image_id,label,pos,xmin,xmax
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,c clef,7,25,46
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,point,,47,54
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,6,49,63
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,10,64,78
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,9,80,94
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,fusa,9,94,110
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,fusa,9,109,125
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,fusa,8,125,140
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,fusa,7,135,153
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,fusa,6,147,163
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,fusa,5,159,175
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,sharp,,172,192
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,4,186,199
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,minim,3,202,214
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,sharp,,210,229
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,4,223,236
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,minim,3,239,252
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,fusa rest,,254,266
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,6,267,280
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,point,,276,291
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,fusa,6,286,301
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,6,302,316
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,minim,5,318,331
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,point,,326,338
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,7,336,350
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,6,350,364
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,point,,360,373
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,fusa,7,373,384
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,6,387,401
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,3,403,417
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,point,,410,426
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,fusa,4,418,435
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,5,436,452
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,semiminim,2,454,467
./Ground_with_df/NON_IDEM/Anerio-Ghirlanda-Sacra/R026_045_r/R026_045_r_1.jpeg,custos,,460,491
