label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.82959,9,1008,179,1059,200,[0.99],"[1005, 1011, 1017, 1023, 1025, 1031, 1039, 1045, 1051, 1057, 1064, 1070, 1076, 1082, 1088]",168.0
minim,0.779297,6,1004,200,1057,217,"[['6', 0.9999993], ['7', 6.975828e-07], ['12', 2.6260873e-08]]","[1003, 1009, 1015, 1021, 1027, 1033, 1038, 1044, 1050, 1056, 1063, 1069, 1075, 1081, 1087]",163.0
minim,0.812988,4,1012,213,1064,230,"[['4', 0.9999999], ['5', 1.0358311e-07], ['3', 3.456343e-08]]","[1003, 1009, 1015, 1021, 1027, 1033, 1039, 1045, 1050, 1056, 1063, 1069, 1075, 1081, 1087]",152.0
point,0.76709,,1018,225,1034,237,[],"[1003, 1009, 1015, 1021, 1027, 1033, 1039, 1045, 1051, 1057, 1063, 1069, 1075, 1081, 1087]",140.0
semiminim,0.850098,5,1020,231,1072,247,"[['5', 1.0], ['6', 1.2546271e-09], ['11', 4.4072052e-10]]","[1003, 1009, 1015, 1021, 1027, 1033, 1039, 1045, 1051, 1057, 1063, 1069, 1075, 1081, 1087]",155.0
semiminim,0.878418,4,1012,246,1064,261,"[['4', 1.0], ['3', 1.4182727e-11], ['5', 2.932447e-13]]","[1003, 1009, 1015, 1021, 1027, 1033, 1039, 1045, 1050, 1056, 1063, 1069, 1075, 1081, 1087]",152.0
semiminim,0.847168,6,1002,260,1058,279,"[['6', 1.0], ['5', 1.6958727e-09], ['7', 1.2724953e-12]]","[1002, 1008, 1014, 1020, 1027, 1033, 1039, 1045, 1050, 1056, 1063, 1069, 1075, 1081, 1087]",152.0
minim,0.786621,5,997,278,1050,296,"[['5', 0.94864494], ['6', 0.051354934], ['12', 8.888322e-08]]","[1002, 1008, 1014, 1020, 1027, 1033, 1039, 1045, 1050, 1056, 1063, 1069, 1075, 1081, 1087]",156.0
minim,0.828125,6,1002,293,1053,310,"[['6', 1.0], ['5', 5.2089977e-10], ['12', 9.201663e-13]]","[1002, 1008, 1014, 1020, 1026, 1032, 1038, 1044, 1050, 1056, 1063, 1069, 1075, 1081, 1087]",158.0
minim,0.80957,8,1006,308,1062,326,"[['8', 0.9624501], ['7', 0.03754925], ['2', 7.1591853e-07]]","[1001, 1007, 1013, 1019, 1026, 1032, 1038, 1044, 1050, 1056, 1062, 1068, 1074, 1080, 1086]",152.0
semibreve,0.80957,4,1010,321,1042,338,"[['4', 1.0], ['5', 3.1857214e-10], ['0', 1.7846464e-14]]","[1001, 1007, 1013, 1019, 1026, 1032, 1038, 1044, 1050, 1056, 1063, 1069, 1075, 1081, 1087]",153.0
semiminim,0.823242,5,1000,335,1052,351,"[['5', 1.0], ['6', 4.7285836e-10], ['11', 4.28287e-13]]","[1001, 1007, 1013, 1019, 1026, 1032, 1038, 1044, 1050, 1056, 1063, 1069, 1075, 1081, 1087]",143.0
semiminim,0.84668,6,1002,350,1057,368,"[['6', 0.99980587], ['12', 9.665557e-05], ['7', 9.029667e-05]]","[1001, 1007, 1013, 1019, 1026, 1032, 1038, 1044, 1050, 1056, 1063, 1069, 1075, 1081, 1087]",143.0
minim,0.845215,5,1016,365,1069,381,"[['5', 0.9999932], ['6', 5.382258e-06], ['4', 7.9361735e-07]]","[1001, 1007, 1013, 1019, 1026, 1032, 1038, 1044, 1050, 1056, 1063, 1069, 1075, 1081, 1087]",147.0
minim,0.827637,4,1011,380,1063,396,"[['4', 0.99999976], ['3', 1.6954277e-07], ['7', 6.424911e-09]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1062, 1068, 1074, 1080, 1086]",152.0
minim,0.82666,7,1008,392,1060,409,"[['7', 1.0], ['8', 2.0617357e-09], ['6', 1.222964e-10]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1062, 1068, 1074, 1080, 1086]",153.0
minim,0.797852,4,1010,406,1065,422,"[['4', 0.99999785], ['3', 1.8348343e-06], ['8', 1.4186703e-07]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1062, 1068, 1074, 1080, 1086]",156.0
minim,0.829102,5,1015,419,1070,436,"[['5', 1.0], ['6', 8.520998e-09], ['11', 2.7428884e-09]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",153.0
semibreve,0.764648,4,1009,435,1042,453,"[['4', 1.0], ['5', 1.2434657e-09], ['0', 3.7676876e-12]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1062, 1068, 1074, 1080, 1086]",159.0
semiminim,0.8125,5,996,452,1049,468,"[['5', 1.0], ['6', 2.3278478e-11], ['11', 1.8280453e-14]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",141.0
semiminim,0.834473,6,999,467,1054,482,"[['6', 0.9999999], ['7', 5.9004343e-08], ['5', 3.6252437e-08]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",148.0
breve,0.799805,7,1028,479,1057,501,"[['7', 0.9999144], ['8', 8.560342e-05], ['9', 2.0566053e-14]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",135.0
semibreve,0.85498,8,1032,497,1068,516,"[['8', 1.0], ['9', 8.251249e-12], ['7', 5.1491407e-12]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",165.0
semibreve rest,0.598633,,1011,514,1074,524,[],"[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",166.0
semibreve rest,0.571777,,1010,521,1075,532,[],"[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",151.0
longa rest,0.589844,,1011,529,1074,540,[],"[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",155.0
semibreve rest,0.439941,,1015,537,1070,547,[],"[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",153.0
point,0.127686,,1031,538,1062,548,[],"[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",143.0
breve,0.817383,7,1029,543,1057,566,"[['7', 0.59241563], ['8', 0.40758437], ['9', 3.280122e-08]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",142.0
semibreve,0.815918,6,1020,560,1054,578,"[['6', 0.9999908], ['7', 9.149887e-06], ['5', 1.735108e-11]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",158.0
minim,0.80957,7,1004,576,1063,594,"[['7', 0.98825574], ['8', 0.011744223], ['13', 1.8482e-08]]","[1000, 1006, 1012, 1018, 1025, 1031, 1037, 1043, 1049, 1055, 1062, 1068, 1074, 1080, 1086]",155.0
minim,0.784668,6,998,591,1053,607,"[['6', 1.0], ['5', 1.3408799e-10], ['12', 6.397807e-11]]","[1000, 1006, 1012, 1018, 1024, 1030, 1036, 1042, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",146.0
point,0.715332,,1025,601,1044,614,[],"[1000, 1006, 1012, 1018, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",141.0
point,0.12085,,1021,608,1049,619,[],"[1000, 1006, 1012, 1018, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",143.0
semiminim,0.847168,7,1003,609,1060,624,"[['7', 1.0], ['6', 2.0079055e-11], ['8', 4.545297e-12]]","[1000, 1006, 1012, 1018, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",144.0
semiminim,0.861328,6,998,624,1053,640,"[['6', 1.0], ['7', 2.0407641e-10], ['5', 1.06932824e-10]]","[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",148.0
semiminim,0.832031,8,1008,637,1066,653,"[['8', 0.9998204], ['7', 0.00017963722], ['3', 1.0331507e-08]]","[1000, 1006, 1012, 1018, 1024, 1030, 1036, 1042, 1048, 1054, 1060, 1066, 1072, 1078, 1084]",152.0
point,0.103027,,1031,649,1056,656,[],"[1000, 1006, 1012, 1018, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",163.0
minim,0.853027,7,1006,651,1061,668,"[['7', 0.9994862], ['8', 0.00044524184], ['3', 5.4059306e-05]]","[1000, 1006, 1012, 1018, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",154.0
minim,0.815918,6,998,667,1049,684,"[['6', 1.0], ['7', 3.9735157e-09], ['12', 4.4319548e-10]]","[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1060, 1066, 1072, 1078, 1084]",154.0
minim,0.853516,8,1005,680,1061,697,"[['8', 0.99398226], ['7', 0.0060157585], ['3', 1.485557e-06]]","[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1060, 1066, 1072, 1078, 1084]",155.0
minim,0.855469,6,998,694,1053,711,"[['6', 0.9999995], ['12', 3.079188e-07], ['7', 2.0004354e-07]]","[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1060, 1066, 1072, 1078, 1084]",157.0
point,0.102539,,1013,699,1048,715,[],"[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1060, 1066, 1072, 1078, 1084]",157.0
point,0.791992,,1025,706,1044,720,[],"[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",150.0
point,0.791992,,1025,706,1044,720,[],"[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",150.0
semiminim,0.864258,5,995,718,1050,735,"[['5', 0.999998], ['6', 2.0673697e-06], ['13', 2.916256e-12]]","[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",151.0
semibreve,0.747559,4,1008,733,1042,753,"[['4', 0.9999932], ['5', 6.777629e-06], ['1', 2.9867998e-12]]","[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",158.0
semiminim,0.858398,5,996,751,1049,768,"[['5', 1.0], ['6', 4.004865e-12], ['11', 3.5228193e-16]]","[999, 1005, 1011, 1017, 1024, 1030, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",148.0
semiminim,0.863281,6,998,766,1054,783,"[['6', 1.0], ['5', 3.2888252e-12], ['7', 3.7289274e-14]]","[1000, 1006, 1012, 1018, 1024, 1030, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085]",147.0
minim,0.837402,5,995,785,1047,802,"[['5', 1.0], ['6', 4.510758e-09], ['11', 6.3906386e-14]]","[999, 1005, 1011, 1017, 1024, 1030, 1036, 1042, 1048, 1054, 1061, 1067, 1073, 1079, 1085]",156.0
minim,0.829102,6,998,799,1052,817,"[['6', 1.0], ['5', 1.0733543e-09], ['7', 1.2723753e-10]]","[999, 1005, 1011, 1017, 1023, 1029, 1035, 1041, 1048, 1054, 1060, 1066, 1072, 1078, 1084]",156.0
semibreve,0.852539,7,1024,813,1059,832,"[['7', 1.0], ['8', 1.0275159e-10], ['1', 4.2410438e-14]]","[998, 1004, 1010, 1016, 1023, 1029, 1035, 1041, 1047, 1053, 1060, 1066, 1072, 1078, 1084]",158.0
longa,0.789551,8,1033,829,1082,857,"[['8', 1.0], ['9', 2.8113928e-15], ['7', 3.297167e-19]]","[998, 1004, 1010, 1016, 1023, 1029, 1035, 1041, 1047, 1053, 1060, 1066, 1072, 1078, 1084]",165.0
barline,0.810059,,1006,854,1078,872,[],"[998, 1004, 1010, 1016, 1023, 1029, 1035, 1041, 1047, 1053, 1060, 1066, 1072, 1078, 1084]",161.0
custos,0.509277,,1012,876,1056,913,[],"[998, 1004, 1010, 1016, 1023, 1029, 1035, 1041, 1047, 1053, 1059, 1065, 1071, 1077, 1083]",168.0
