label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.770508,5,1092,252,1149,274,[0.99],"[1092, 1098, 1104, 1110, 1116, 1122, 1128, 1134, 1140, 1146, 1153, 1159, 1165, 1171, 1177]",158.0
Imincut,0.809082,,1107,270,1160,299,[],"[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1140, 1146, 1153, 1159, 1165, 1171, 1177]",156.0
longa rest,0.599121,,1101,296,1165,309,[],"[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1140, 1146, 1153, 1159, 1165, 1171, 1177]",160.0
breve,0.802734,7,1113,306,1145,329,"[['7', 0.99903643], ['6', 0.0009636107], ['8', 4.439829e-17]]","[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1141, 1147, 1154, 1160, 1166, 1172, 1178]",168.0
minim,0.85498,7,1095,327,1152,346,"[['7', 1.0], ['8', 3.6158092e-09], ['6', 2.0508752e-09]]","[1092, 1098, 1104, 1110, 1117, 1123, 1129, 1135, 1141, 1147, 1154, 1160, 1166, 1172, 1178]",152.0
minim,0.800293,8,1101,346,1158,364,"[['8', 0.99999905], ['7', 8.5453803e-07], ['2', 1.3425428e-07]]","[1091, 1097, 1103, 1109, 1116, 1122, 1129, 1135, 1141, 1147, 1153, 1159, 1165, 1171, 1177]",156.0
semibreve,0.852539,7,1115,361,1152,380,"[['7', 1.0], ['8', 9.358034e-10], ['3', 1.2400018e-11]]","[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1140, 1146, 1153, 1159, 1165, 1171, 1177]",149.0
breve,0.818848,8,1126,377,1155,400,"[['8', 1.0], ['9', 1.3691497e-15], ['7', 2.1464816e-19]]","[1091, 1097, 1103, 1109, 1116, 1122, 1128, 1134, 1140, 1146, 1152, 1158, 1164, 1170, 1176]",163.0
breve rest,0.701172,,1100,396,1168,408,[],"[1091, 1097, 1103, 1109, 1115, 1121, 1128, 1134, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",152.0
minim rest,0.436279,,1100,406,1167,417,[],"[1090, 1096, 1102, 1108, 1115, 1121, 1128, 1134, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",157.0
minim,0.839844,8,1100,417,1158,434,"[['8', 1.0], ['7', 1.1693724e-08], ['9', 6.8420203e-10]]","[1090, 1096, 1102, 1108, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",157.0
minim,0.76123,6,1092,431,1144,448,"[['6', 1.0], ['12', 3.520437e-11], ['5', 1.2740648e-11]]","[1090, 1096, 1102, 1108, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",156.0
point,0.78125,,1116,442,1136,457,[],"[1090, 1096, 1102, 1108, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",149.0
point,0.78125,,1116,442,1136,457,[],"[1090, 1096, 1102, 1108, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",149.0
semiminim,0.880859,5,1087,453,1141,470,"[['5', 1.0], ['6', 4.0807805e-11], ['11', 8.637021e-18]]","[1090, 1096, 1102, 1108, 1115, 1121, 1127, 1133, 1139, 1145, 1152, 1158, 1164, 1170, 1176]",148.0
point,0.16272,,1096,469,1133,488,[],"[1090, 1096, 1102, 1108, 1114, 1120, 1126, 1132, 1138, 1144, 1151, 1157, 1163, 1169, 1175]",161.0
semibreve,0.804688,4,1097,469,1133,488,"[['4', 1.0], ['5', 1.2588061e-11], ['0', 1.1203144e-15]]","[1090, 1096, 1102, 1108, 1114, 1120, 1126, 1132, 1138, 1144, 1151, 1157, 1163, 1169, 1175]",161.0
point,0.808105,,1103,481,1123,495,[],"[1089, 1095, 1101, 1107, 1114, 1120, 1126, 1132, 1138, 1144, 1151, 1157, 1163, 1169, 1175]",145.0
point,0.808105,,1103,481,1123,495,[],"[1089, 1095, 1101, 1107, 1114, 1120, 1126, 1132, 1138, 1144, 1151, 1157, 1163, 1169, 1175]",145.0
point,0.209595,,1092,488,1134,506,[],"[1089, 1095, 1101, 1107, 1114, 1120, 1126, 1132, 1138, 1144, 1151, 1157, 1163, 1169, 1175]",149.0
minim,0.833496,6,1085,491,1138,508,"[['6', 0.9888475], ['5', 0.011152444], ['12', 8.5852626e-08]]","[1089, 1095, 1101, 1107, 1114, 1120, 1126, 1132, 1138, 1144, 1151, 1157, 1163, 1169, 1175]",156.0
semibreve,0.794922,3,1092,505,1124,522,"[['3', 1.0], ['4', 5.389387e-10], ['7', 8.1571674e-13]]","[1089, 1095, 1101, 1107, 1114, 1120, 1126, 1132, 1138, 1144, 1151, 1157, 1163, 1169, 1175]",159.0
semibreve,0.728516,5,1082,521,1131,539,"[['5', 0.9925512], ['4', 0.004609701], ['0', 0.0024536445]]","[1090, 1096, 1102, 1108, 1114, 1120, 1126, 1132, 1138, 1144, 1151, 1157, 1163, 1169, 1175]",155.0
semibreve,0.695801,6,1113,533,1138,552,"[['6', 0.77804494], ['7', 0.10645465], ['2', 0.050412524]]","[1090, 1096, 1102, 1108, 1112, 1118, 1127, 1133, 1138, 1144, 1151, 1157, 1163, 1169, 1175]",152.0
breve rest,0.410889,,1094,551,1162,563,[],"[1090, 1096, 1102, 1108, 1114, 1120, 1127, 1133, 1139, 1145, 1151, 1157, 1163, 1169, 1175]",146.0
semibreve,0.825684,4,1097,565,1131,583,"[['4', 1.0], ['5', 3.7250234e-11], ['3', 2.6362113e-12]]","[1090, 1096, 1102, 1108, 1115, 1121, 1127, 1133, 1139, 1145, 1151, 1157, 1163, 1169, 1175]",157.0
semibreve,0.861328,5,1102,580,1137,598,"[['5', 1.0], ['6', 2.5113075e-14], ['4', 1.393417e-18]]","[1090, 1096, 1102, 1108, 1114, 1120, 1126, 1132, 1139, 1145, 1151, 1157, 1163, 1169, 1175]",149.0
