label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.767578,3,905,283,964,304,[0.99],"[907, 913, 919, 925, 931, 937, 943, 949, 955, 961, 968, 974, 980, 986, 992]",151.0
Imincut,0.503906,,922,296,977,326,[],"[907, 913, 919, 925, 931, 937, 943, 949, 955, 961, 968, 974, 980, 986, 992]",152.0
longa rest,0.55127,,918,318,981,328,[],"[907, 913, 919, 925, 931, 937, 943, 949, 955, 961, 967, 973, 979, 985, 991]",155.0
breve,0.823242,8,943,331,968,351,"[['8', 0.99999976], ['9', 2.952249e-07], ['7', 4.1010747e-11]]","[907, 913, 919, 925, 931, 937, 943, 949, 954, 960, 967, 973, 979, 985, 991]",156.0
semibreve,0.695801,7,909,346,954,362,"[['7', 0.6634702], ['1', 0.129591], ['2', 0.099391386]]","[907, 913, 919, 925, 932, 938, 944, 950, 955, 961, 968, 974, 980, 986, 992]",159.0
semibreve,0.76416,14,926,360,949,377,"[['14', 0.6548328], ['5', 0.213441], ['4', 0.08841878]]","[907, 913, 919, 925, 932, 938, 944, 950, 955, 961, 968, 974, 980, 986, 992]",139.0
breve,0.658691,4,919,373,944,390,"[['4', 1.0], ['5', 9.894222e-21], ['3', 1.4291175e-27]]","[907, 913, 919, 925, 931, 937, 943, 949, 955, 961, 968, 974, 980, 986, 992]",145.0
semibreve,0.848633,3,906,390,939,409,"[['3', 1.0], ['4', 2.3253204e-13], ['7', 7.683949e-14]]","[906, 912, 918, 924, 931, 937, 942, 948, 955, 961, 967, 973, 979, 985, 991]",152.0
minim,0.849121,4,917,405,967,420,"[['4', 0.9999964], ['3', 3.5825487e-06], ['5', 1.4841207e-09]]","[906, 912, 918, 924, 930, 936, 942, 948, 954, 960, 967, 973, 979, 985, 991]",152.0
minim,0.804688,6,908,418,959,434,"[['6', 1.0], ['5', 8.05755e-10], ['12', 2.3189449e-11]]","[906, 912, 918, 924, 930, 936, 942, 948, 954, 960, 967, 973, 979, 985, 991]",147.0
point,0.727051,,932,428,950,441,[],"[906, 912, 918, 924, 930, 936, 942, 948, 954, 960, 967, 973, 979, 985, 991]",135.0
semiminim,0.86084,5,902,441,955,456,"[['5', 0.99961275], ['6', 0.00038722463], ['11', 8.862599e-09]]","[906, 912, 918, 924, 930, 936, 942, 948, 954, 960, 967, 973, 979, 985, 991]",145.0
semiminim,0.835938,4,899,455,946,471,"[['4', 1.0], ['3', 1.9272505e-21], ['5', 3.0282442e-22]]","[906, 912, 918, 924, 930, 936, 942, 948, 954, 960, 967, 973, 979, 985, 991]",143.0
semiminim,0.841309,6,905,468,962,484,"[['6', 1.0], ['5', 7.164596e-09], ['7', 2.0620763e-14]]","[906, 912, 918, 924, 930, 936, 942, 948, 955, 961, 967, 973, 979, 985, 991]",140.0
semibreve,0.831543,5,919,481,953,499,"[['5', 1.0], ['6', 1.6480061e-13], ['4', 2.8230702e-18]]","[906, 912, 918, 924, 930, 936, 942, 948, 954, 960, 967, 973, 979, 985, 991]",149.0
