label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.806152,11,572,182,620,206,[0.99],"[534, 540, 546, 552, 559, 565, 571, 577, 584, 590, 597, 603, 609, 615, 621]",150.0
semibreve,0.800293,4,541,200,579,222,"[['4', 1.0], ['5', 1.6270746e-12], ['0', 1.6790411e-15]]","[534, 540, 546, 552, 559, 565, 571, 577, 583, 589, 595, 601, 607, 613, 619]",154.0
minim,0.80127,5,529,223,583,243,"[['5', 0.9999999], ['6', 1.4348117e-07], ['11', 7.681281e-14]]","[534, 540, 546, 552, 559, 565, 571, 577, 583, 589, 595, 601, 607, 613, 619]",147.0
minim,0.842285,7,534,242,598,261,"[['7', 1.0], ['8', 1.4222359e-11], ['6', 7.7783e-12]]","[534, 540, 546, 552, 558, 564, 571, 577, 582, 588, 595, 601, 607, 613, 619]",151.0
breve,0.851074,5,548,259,582,286,"[['5', 1.0], ['6', 5.268053e-12], ['4', 8.867687e-17]]","[533, 539, 545, 551, 558, 564, 570, 576, 582, 588, 595, 601, 607, 613, 619]",147.0
semibreve,0.863281,6,550,288,589,311,"[['6', 0.9999999], ['7', 1.3082112e-07], ['5', 6.9068236e-12]]","[533, 539, 545, 551, 558, 564, 570, 576, 582, 588, 595, 601, 607, 613, 619]",156.0
semibreve,0.864258,7,556,309,596,332,"[['7', 1.0], ['8', 2.248383e-11], ['1', 4.912927e-14]]","[533, 539, 545, 551, 558, 564, 570, 576, 582, 588, 595, 601, 607, 613, 619]",154.0
breve rest,0.76123,,539,328,608,341,[],"[533, 539, 545, 551, 558, 564, 570, 576, 582, 588, 595, 601, 607, 613, 619]",140.0
semibreve,0.84375,6,551,341,589,362,"[['6', 1.0], ['7', 1.16814185e-08], ['5', 2.1249901e-11]]","[533, 539, 545, 551, 558, 564, 570, 576, 582, 588, 595, 601, 607, 613, 619]",139.0
minim,0.834473,5,527,362,584,380,"[['5', 0.9999999], ['6', 8.249376e-08], ['11', 4.657425e-09]]","[533, 539, 545, 551, 558, 564, 570, 576, 582, 588, 594, 600, 606, 612, 618]",152.0
point,0.213257,,531,363,581,382,[],"[533, 539, 545, 551, 558, 564, 570, 576, 582, 588, 594, 600, 606, 612, 618]",152.0
point,0.754883,,547,373,570,389,[],"[533, 539, 545, 551, 558, 564, 570, 576, 582, 588, 594, 600, 606, 612, 618]",144.0
semiminim,0.86377,6,529,385,589,404,"[['6', 1.0], ['7', 3.428442e-10], ['5', 6.3619825e-11]]","[533, 539, 545, 551, 558, 564, 570, 576, 581, 587, 594, 600, 606, 612, 618]",147.0
minim,0.841309,5,528,405,583,424,"[['5', 1.0], ['6', 1.2744227e-10], ['11', 2.2861978e-13]]","[533, 539, 545, 551, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",151.0
semibreve,0.851562,6,551,424,588,446,"[['6', 0.9999981], ['7', 1.8714661e-06], ['5', 1.06875064e-11]]","[533, 539, 545, 551, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",153.0
semibreve,0.859375,7,557,444,594,466,"[['7', 1.0], ['8', 2.8024765e-09], ['3', 5.0758285e-13]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",143.0
minim,0.853516,8,539,465,599,486,"[['8', 1.0], ['9', 5.1174426e-10], ['3', 2.1319252e-10]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",147.0
semibreve,0.85791,7,555,486,595,507,"[['7', 1.0], ['8', 1.1086514e-10], ['3', 2.19948e-12]]","[532, 538, 544, 550, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",147.0
breve rest,0.749023,,539,508,606,521,[],"[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",150.0
minim rest,0.70459,,538,519,608,532,[],"[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",164.0
minim,0.867188,6,529,536,588,556,"[['6', 0.9993161], ['7', 0.0006827148], ['12', 1.011135e-06]]","[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",152.0
minim,0.805664,5,525,557,582,576,"[['5', 1.0], ['6', 5.425013e-09], ['11', 6.774905e-11]]","[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 592, 598, 604, 610, 616]",150.0
point,0.201904,,526,557,581,577,[],"[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 592, 598, 604, 610, 616]",153.0
point,0.77832,,546,568,567,584,[],"[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 592, 598, 604, 610, 616]",142.0
point,0.221924,,539,571,573,588,[],"[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 592, 598, 604, 610, 616]",150.0
semiminim,0.846191,6,531,581,587,600,"[['6', 1.0], ['7', 3.1291456e-12], ['5', 2.938222e-15]]","[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 592, 598, 604, 610, 616]",146.0
minim,0.852051,5,525,602,582,623,"[['5', 1.0], ['6', 9.5420285e-09], ['11', 1.0308106e-12]]","[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 592, 598, 604, 610, 616]",153.0
minim,0.853516,6,527,627,586,647,"[['6', 1.0], ['5', 3.9351855e-13], ['7', 5.2402777e-14]]","[531, 537, 543, 549, 555, 561, 567, 573, 580, 586, 592, 598, 604, 610, 616]",152.0
point,0.791504,,555,641,578,657,[],"[530, 536, 542, 548, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",145.0
semiminim,0.84375,7,532,658,593,677,"[['7', 1.0], ['8', 9.661313e-11], ['6', 3.279187e-11]]","[530, 536, 542, 548, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",142.0
semibreve,0.853027,7,553,678,594,700,"[['7', 1.0], ['8', 6.1549e-09], ['1', 4.6869485e-13]]","[531, 537, 543, 549, 555, 561, 566, 572, 579, 585, 592, 598, 604, 610, 616]",157.0
minim,0.85498,8,540,701,598,722,"[['8', 1.0], ['3', 2.2486608e-08], ['9', 7.8185165e-09]]","[531, 537, 543, 549, 555, 561, 567, 573, 580, 586, 592, 598, 604, 610, 616]",156.0
longa,0.844727,7,556,724,616,756,"[['7', 1.0], ['8', 2.673039e-10], ['9', 1.3034183e-18]]","[531, 537, 543, 549, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",150.0
barline,0.867188,,539,750,611,771,[],"[530, 536, 542, 548, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",149.0
