label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.797363,3,631,308,685,331,[0.99],"[629, 635, 641, 647, 653, 659, 664, 670, 677, 683, 689, 695, 701, 707, 713]",152.0
Pmincut,0.671875,,656,323,712,353,[],"[629, 635, 641, 647, 653, 659, 664, 670, 677, 683, 689, 695, 701, 707, 713]",153.0
breve,0.758789,12,690,348,714,371,"[['12', 1.0], ['13', 9.386856e-09], ['11', 3.8108046e-09]]","[628, 634, 640, 646, 650, 656, 665, 671, 677, 683, 690, 696, 702, 708, 714]",146.0
semibreve,0.637695,2,652,370,699,386,"[['2', 0.42172557], ['1', 0.27232128], ['3', 0.21916132]]","[628, 634, 640, 646, 653, 659, 665, 671, 677, 683, 690, 696, 702, 708, 714]",148.0
semibreve,0.694824,10,671,382,696,401,"[['10', 0.92398006], ['14', 0.047279198], ['9', 0.01803869]]","[628, 634, 640, 646, 653, 659, 665, 671, 677, 683, 690, 696, 702, 708, 714]",141.0
breve,0.616211,8,664,397,689,416,"[['8', 1.0], ['9', 1.2765574e-16], ['7', 1.348652e-17]]","[628, 634, 640, 646, 653, 659, 665, 671, 677, 683, 690, 696, 702, 708, 714]",158.0
semibreve,0.852539,7,650,417,690,440,"[['7', 1.0], ['8', 1.767407e-11], ['1', 9.714482e-13]]","[628, 634, 640, 646, 653, 659, 664, 670, 677, 683, 689, 695, 701, 707, 713]",152.0
minim,0.831543,8,637,440,693,459,"[['8', 0.9999143], ['3', 7.6362376e-05], ['7', 9.262535e-06]]","[627, 633, 639, 645, 652, 658, 664, 670, 676, 682, 689, 695, 701, 707, 713]",148.0
minim,0.780273,10,647,455,706,473,"[['10', 0.9978052], ['11', 0.0021948155], ['9', 8.182475e-09]]","[627, 633, 639, 645, 652, 658, 664, 670, 676, 682, 689, 695, 701, 707, 713]",150.0
point,0.766602,,676,467,698,482,[],"[627, 633, 639, 645, 652, 658, 664, 670, 676, 682, 689, 695, 701, 707, 713]",142.0
semiminim,0.872559,9,640,481,700,497,"[['9', 1.0], ['8', 6.4940173e-09], ['10', 1.3523512e-09]]","[627, 633, 639, 645, 652, 658, 664, 670, 676, 682, 689, 695, 701, 707, 713]",137.0
semiminim,0.85791,8,637,495,692,511,"[['8', 1.0], ['7', 1.4543798e-09], ['3', 4.6977444e-12]]","[627, 633, 639, 645, 652, 658, 664, 670, 676, 682, 688, 694, 700, 706, 712]",143.0
semiminim,0.851074,10,647,508,705,525,"[['10', 1.0], ['11', 8.5552544e-11], ['9', 1.00038826e-13]]","[627, 633, 639, 645, 651, 657, 664, 670, 676, 682, 688, 694, 700, 706, 712]",141.0
semibreve,0.84375,9,663,525,700,544,"[['9', 1.0], ['10', 7.9517615e-10], ['13', 1.9564056e-10]]","[627, 633, 639, 645, 651, 657, 663, 669, 675, 681, 688, 694, 700, 706, 712]",144.0
breve,0.78418,10,674,541,702,564,"[['10', 1.0], ['11', 9.5921474e-14], ['9', 2.3928855e-14]]","[627, 633, 639, 645, 651, 657, 663, 669, 675, 681, 688, 694, 700, 706, 712]",157.0
flat,0.109314,7,642,544,675,560,"[['7', 0.7338076], ['12', 0.0979885], ['8', 0.07798799]]","[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 688, 694, 700, 706, 712]",165.0
point,0.168701,,677,559,696,570,[],"[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 688, 694, 700, 706, 712]",145.0
longa rest,0.512207,,641,567,704,579,[],"[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 687, 693, 699, 705, 711]",147.0
longa rest,0.550293,,640,576,700,588,[],"[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 688, 694, 700, 706, 712]",152.0
breve,0.819824,8,662,584,690,606,"[['8', 1.0], ['9', 2.9949435e-12], ['7', 4.329861e-20]]","[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 688, 694, 700, 706, 712]",155.0
semibreve,0.840332,10,670,602,705,621,"[['10', 1.0], ['11', 8.530173e-12], ['9', 8.814011e-14]]","[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 687, 693, 699, 705, 711]",160.0
semibreve,0.828125,9,662,617,699,636,"[['9', 1.0], ['10', 1.0709418e-08], ['13', 1.9720545e-10]]","[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 687, 693, 699, 705, 711]",153.0
minim,0.820312,10,648,634,704,653,"[['10', 0.99999785], ['9', 1.7753745e-06], ['11', 4.0399127e-07]]","[626, 632, 638, 644, 651, 657, 663, 669, 675, 681, 687, 693, 699, 705, 711]",152.0
minim,0.793945,8,637,652,691,669,"[['8', 1.0], ['9', 2.436276e-11], ['7', 1.2301056e-11]]","[626, 632, 638, 644, 651, 657, 663, 669, 674, 680, 687, 693, 699, 705, 711]",155.0
point,0.275391,,648,656,688,671,[],"[626, 632, 638, 644, 650, 656, 662, 668, 674, 680, 687, 693, 699, 705, 711]",153.0
point,0.77832,,664,663,683,677,[],"[626, 632, 638, 644, 650, 656, 662, 668, 674, 680, 687, 693, 699, 705, 711]",135.0
semiminim,0.860352,9,641,672,696,687,"[['9', 0.9999999], ['10', 1.338125e-07], ['8', 3.338279e-08]]","[626, 632, 638, 644, 650, 656, 662, 668, 674, 680, 687, 693, 699, 705, 711]",145.0
semiminim,0.856934,8,636,688,693,704,"[['8', 0.99999905], ['3', 6.434129e-07], ['9', 2.368876e-07]]","[626, 632, 638, 644, 650, 656, 662, 668, 674, 680, 687, 693, 699, 705, 711]",144.0
semiminim,0.844238,10,647,700,704,717,"[['10', 0.99997354], ['11', 2.640378e-05], ['9', 3.9208565e-08]]","[625, 631, 637, 643, 650, 656, 662, 668, 674, 680, 687, 693, 699, 705, 711]",150.0
minim,0.835449,9,640,719,699,738,"[['9', 0.98576593], ['8', 0.010329398], ['10', 0.0030356285]]","[625, 631, 637, 643, 650, 656, 662, 668, 674, 680, 687, 693, 699, 705, 711]",152.0
minim,0.822754,10,647,738,702,756,"[['10', 0.99995315], ['9', 4.4825534e-05], ['11', 1.6840664e-06]]","[625, 631, 637, 643, 650, 656, 662, 668, 674, 680, 686, 692, 698, 704, 710]",152.0
minim,0.844238,11,651,754,709,772,"[['11', 1.0], ['12', 3.35034e-09], ['10', 3.6557998e-10]]","[625, 631, 637, 643, 650, 656, 662, 668, 674, 680, 686, 692, 698, 704, 710]",150.0
semibreve,0.855957,8,656,770,692,790,"[['8', 1.0], ['7', 7.841922e-12], ['9', 1.199066e-12]]","[625, 631, 637, 643, 650, 656, 662, 668, 674, 680, 686, 692, 698, 704, 710]",155.0
semiminim,0.853027,9,641,791,698,808,"[['9', 1.0], ['10', 4.266889e-09], ['8', 1.2784544e-10]]","[625, 631, 637, 643, 649, 655, 661, 667, 673, 679, 686, 692, 698, 704, 710]",139.0
semiminim,0.87207,10,646,806,703,823,"[['10', 0.9999999], ['11', 9.787598e-08], ['9', 4.665033e-10]]","[625, 631, 637, 643, 649, 655, 661, 667, 673, 679, 686, 692, 698, 704, 710]",137.0
minim,0.85498,9,639,825,698,844,"[['9', 0.9999993], ['10', 5.3701007e-07], ['8', 6.405896e-08]]","[625, 631, 637, 643, 649, 655, 661, 667, 673, 679, 686, 692, 698, 704, 710]",146.0
minim,0.821289,8,632,847,690,866,"[['8', 0.9999578], ['7', 4.1780553e-05], ['3', 2.374059e-07]]","[624, 630, 636, 642, 649, 655, 661, 667, 673, 679, 686, 692, 698, 704, 710]",146.0
minim,0.833984,11,649,861,707,880,"[['11', 1.0], ['12', 8.183181e-12], ['10', 4.866106e-12]]","[624, 630, 636, 642, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",146.0
minim,0.830566,8,632,878,690,898,"[['8', 1.0], ['7', 6.054252e-10], ['9', 4.3110945e-10]]","[624, 630, 636, 642, 649, 655, 661, 667, 673, 679, 685, 691, 697, 703, 709]",150.0
custos,0.524414,,659,897,693,924,[],"[624, 630, 636, 642, 648, 654, 660, 666, 672, 678, 685, 691, 697, 703, 709]",197.0
