image_id,label,pos,xmin,xmax
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,g clef,9,327,363
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semibreve,8,368,389
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,minim,10,388,406
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,minim,9,408,425
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,minim,8,425,441
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,point,,437,450
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semiminim,12,444,461
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semibreve,9,463,482
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,minim,10,481,498
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,minim,10,499,512
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semibreve,8,516,535
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semiminim,9,536,552
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semiminim,10,553,570
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semibreve,11,568,589
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,minim,13,588,605
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,point,,600,615
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semiminim,12,614,630
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semiminim,10,630,646
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semiminim,9,646,663
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semibreve,8,665,682
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,minim,10,682,697
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,point,,690,705
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,semiminim,10,705,722
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,minim,10,725,743
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,longa,9,745,770
./Ground_with_df/IDEM/B-Br_MSIV.922/29_030_14v_6988_8533/29_030_14v_6988_8533_3.jpeg,barline,,766,788
