label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
semiminim,0.352051,3,714,57,768,67,"[['3', 0.6168249], ['14', 0.30363894], ['11', 0.05031515]]","[678, 683, 689, 694, 700, 705, 711, 716, 722, 727, 735, 740, 745, 751, 756]",138.0
semibreve,0.721191,7,703,62,738,77,"[['7', 0.56397927], ['8', 0.40684867], ['3', 0.021127803]]","[679, 684, 690, 695, 700, 705, 711, 716, 722, 727, 736, 741, 746, 752, 757]",142.0
semibreve,0.751465,9,714,75,745,86,"[['9', 0.9875021], ['10', 0.01210655], ['13', 0.00027682923]]","[678, 683, 689, 694, 699, 704, 711, 716, 723, 728, 734, 739, 744, 750, 755]",144.0
flat,0.638672,11,728,82,759,95,"[['11', 0.99999833], ['12', 1.7159185e-06], ['10', 4.897438e-09]]","[677, 682, 688, 693, 699, 704, 711, 716, 723, 728, 734, 739, 744, 750, 755]",152.0
g clef,0.480713,9,680,139,738,170,[1.0],"[681, 686, 692, 697, 703, 708, 713, 718, 724, 729, 735, 740, 745, 751, 756]",131.0
semibreve,0.614258,3,683,215,714,235,"[['3', 0.871299], ['0', 0.12856627], ['2', 4.5068005e-05]]","[685, 690, 696, 701, 707, 712, 719, 724, 729, 734, 739, 744, 749, 755, 760]",144.0
semibreve rest,0.12323,,695,262,760,276,[],"[686, 691, 697, 702, 708, 713, 720, 725, 730, 735, 740, 745, 750, 756, 761]",149.0
c clef,0.837891,5,682,287,749,314,[0.99],"[687, 692, 698, 703, 708, 713, 719, 724, 730, 735, 740, 745, 750, 756, 761]",148.0
minim,0.849609,7,706,323,764,344,"[['7', 0.98890465], ['8', 0.0091455495], ['13', 0.0019001466]]","[687, 692, 698, 703, 709, 714, 720, 725, 731, 736, 741, 746, 751, 757, 762]",149.0
point,0.181274,,708,337,728,354,[],"[687, 692, 698, 703, 709, 714, 720, 725, 731, 736, 741, 746, 751, 757, 762]",145.0
point,0.179199,,721,342,742,358,[],"[687, 692, 698, 703, 709, 714, 720, 725, 731, 736, 741, 746, 751, 757, 762]",153.0
minim,0.84668,8,687,351,747,372,"[['8', 0.99999857], ['7', 1.3078708e-06], ['9', 9.034891e-08]]","[687, 692, 698, 703, 709, 714, 719, 724, 731, 736, 741, 746, 751, 757, 762]",154.0
minim,0.845215,10,692,377,754,396,"[['10', 0.6696165], ['9', 0.33019572], ['3', 0.00010449514]]","[687, 692, 698, 703, 708, 713, 720, 725, 730, 735, 740, 745, 750, 756, 761]",154.0
point,0.752441,,720,391,740,406,[],"[687, 692, 698, 703, 708, 713, 720, 725, 730, 735, 740, 745, 750, 756, 761]",142.0
point,0.752441,,720,391,740,406,[],"[687, 692, 698, 703, 708, 713, 720, 725, 730, 735, 740, 745, 750, 756, 761]",142.0
point,0.177002,,709,399,754,418,[],"[687, 692, 698, 703, 708, 713, 720, 725, 730, 735, 740, 745, 750, 756, 761]",139.0
minim,0.57959,12,701,401,763,424,"[['12', 0.8754648], ['7', 0.11074866], ['13', 0.013484006]]","[687, 692, 698, 703, 708, 713, 720, 725, 730, 735, 740, 745, 750, 756, 761]",148.0
semibreve,0.187256,8,698,429,749,451,"[['8', 0.9999989], ['7', 9.62395e-07], ['9', 1.10198776e-07]]","[687, 692, 698, 703, 708, 713, 720, 725, 730, 735, 740, 745, 750, 756, 761]",149.0
breve rest,0.706055,,695,452,755,464,[],"[686, 691, 697, 702, 708, 713, 719, 724, 730, 735, 740, 745, 750, 756, 761]",153.0
semiminim,0.596191,11,698,463,754,479,"[['11', 0.9968605], ['10', 0.003136315], ['12', 2.434765e-06]]","[686, 691, 697, 702, 708, 713, 719, 724, 730, 735, 740, 745, 750, 756, 761]",150.0
Pmin,1.0,,717,475,752,497,[],"[686, 691, 697, 702, 708, 713, 719, 724, 730, 735, 740, 745, 750, 756, 761]",145.0
minim,0.597656,11,694,503,756,521,"[['11', 0.614318], ['10', 0.38509142], ['5', 0.00044543121]]","[686, 691, 697, 702, 708, 713, 719, 724, 729, 734, 739, 744, 749, 755, 760]",144.0
breve,0.816895,7,705,519,741,536,"[['7', 0.9348597], ['8', 0.06490988], ['9', 0.00023042403]]","[686, 691, 697, 702, 708, 713, 718, 723, 729, 734, 739, 744, 749, 755, 760]",151.0
minim,0.352051,9,691,533,752,551,"[['9', 0.99854517], ['3', 0.00059628696], ['10', 0.00027096662]]","[686, 691, 697, 702, 707, 712, 718, 723, 729, 734, 739, 744, 749, 755, 760]",149.0
minim,0.844238,8,688,557,748,578,"[['8', 1.0], ['7', 2.7706628e-08], ['3', 1.7886423e-08]]","[685, 690, 696, 701, 707, 712, 718, 723, 729, 734, 739, 744, 749, 755, 760]",152.0
semibreve,0.807129,7,702,579,743,603,"[['7', 0.9942767], ['8', 0.0057231155], ['1', 1.7996217e-07]]","[685, 690, 696, 701, 707, 712, 718, 723, 729, 734, 739, 744, 749, 755, 760]",149.0
f clef,0.236572,7,687,602,749,629,[0.99],"[685, 690, 696, 701, 705, 710, 718, 723, 729, 734, 738, 743, 748, 754, 759]",149.0
point,0.374023,,709,615,743,634,[],"[683, 688, 694, 699, 707, 712, 718, 723, 728, 733, 738, 743, 748, 754, 759]",149.0
point,0.151245,,717,621,738,636,[],"[685, 690, 696, 701, 705, 710, 718, 723, 728, 733, 738, 743, 748, 754, 759]",139.0
point,0.665039,,717,621,738,636,[],"[685, 690, 696, 701, 705, 710, 717, 722, 728, 733, 738, 743, 748, 754, 759]",140.0
flat,0.665039,6,680,623,719,640,"[['6', 0.98925203], ['12', 0.00588595], ['3', 0.0025657935]]","[685, 690, 696, 701, 707, 712, 717, 722, 728, 733, 738, 743, 748, 754, 759]",169.0
semiminim,0.13562,10,694,638,751,657,"[['10', 0.9999815], ['9', 1.434416e-05], ['11', 4.120424e-06]]","[685, 690, 696, 701, 707, 712, 717, 722, 728, 733, 738, 743, 748, 754, 759]",138.0
minim,0.836426,9,695,662,755,682,"[['9', 0.7266248], ['10', 0.26069534], ['3', 0.006109893]]","[685, 690, 696, 701, 706, 711, 717, 722, 728, 733, 738, 743, 748, 754, 759]",143.0
