label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
semibreve,0.249512,5,411,73,449,83,"[['5', 0.9986432], ['4', 0.0013566167], ['6', 1.2133611e-07]]","[407, 413, 419, 425, 432, 438, 443, 449, 453, 459, 467, 473, 479, 485, 491]",145.0
c clef,0.75,9,439,136,497,156,[0.99],"[406, 412, 418, 424, 430, 436, 442, 448, 456, 462, 464, 470, 476, 482, 488]",133.0
minim,0.824707,10,427,160,491,179,"[['10', 0.81906307], ['11', 0.18084514], ['3', 6.8766705e-05]]","[412, 418, 424, 430, 436, 442, 448, 454, 458, 464, 474, 480, 486, 492, 498]",137.0
semibreve,0.861328,4,414,181,452,205,"[['4', 1.0], ['5', 3.4944787e-08], ['0', 8.0228414e-11]]","[411, 417, 423, 429, 435, 441, 447, 453, 457, 463, 468, 474, 480, 486, 492]",150.0
minim,0.805176,5,421,207,484,228,"[['5', 0.9999945], ['11', 5.427993e-06], ['6', 6.185538e-08]]","[410, 416, 422, 428, 434, 440, 446, 452, 457, 463, 470, 476, 482, 488, 494]",143.0
semibreve,0.851074,4,412,233,454,259,"[['4', 0.9998565], ['5', 0.0001432981], ['3', 8.93165e-08]]","[410, 416, 422, 428, 434, 440, 446, 452, 457, 463, 470, 476, 482, 488, 494]",156.0
minim rest,0.789551,,419,262,482,275,[],"[410, 416, 422, 428, 434, 440, 446, 452, 457, 463, 470, 476, 482, 488, 494]",156.0
semibreve,0.743164,7,430,275,474,301,"[['7', 0.99028134], ['8', 0.009716764], ['1', 1.8554072e-06]]","[410, 416, 422, 428, 434, 440, 446, 452, 457, 463, 470, 476, 482, 488, 494]",147.0
minim,0.845215,6,427,309,486,331,"[['6', 0.99929905], ['12', 0.0003803535], ['11', 0.00018323775]]","[410, 416, 422, 428, 434, 440, 446, 452, 457, 463, 470, 476, 482, 488, 494]",149.0
minim,0.745117,7,431,335,491,358,"[['7', 0.96753603], ['6', 0.017362034], ['8', 0.013111689]]","[410, 416, 422, 428, 434, 440, 446, 452, 457, 463, 468, 474, 480, 486, 492]",148.0
minim,0.859375,9,419,365,482,386,"[['9', 0.9842837], ['10', 0.010686661], ['3', 0.0022821336]]","[411, 417, 423, 429, 435, 441, 447, 453, 458, 464, 469, 475, 481, 487, 493]",148.0
minim,0.825195,8,415,393,477,415,"[['8', 0.9999999], ['9', 7.894524e-08], ['7', 9.38077e-09]]","[411, 417, 423, 429, 435, 441, 447, 453, 458, 464, 469, 475, 481, 487, 493]",147.0
point,0.482178,,446,405,470,425,[],"[411, 417, 423, 429, 435, 441, 446, 452, 458, 464, 469, 475, 481, 487, 493]",142.0
semiminim,0.822266,7,414,424,475,443,"[['7', 1.0], ['8', 1.4152238e-12], ['6', 1.2151762e-15]]","[412, 418, 424, 430, 436, 442, 448, 454, 459, 465, 472, 478, 484, 490, 496]",137.0
minim,0.733398,7,422,441,478,457,"[['7', 0.9999366], ['3', 5.47886e-05], ['2', 3.5441155e-06]]","[412, 418, 424, 430, 436, 442, 448, 454, 459, 465, 470, 476, 482, 488, 494]",159.0
minim,0.762207,6,428,453,488,472,"[['6', 0.9933629], ['7', 0.0063836374], ['5', 0.00012390077]]","[412, 418, 424, 430, 436, 442, 448, 454, 459, 465, 470, 476, 482, 488, 494]",144.0
semiminim,0.810547,7,415,473,473,492,"[['7', 1.0], ['6', 3.8082495e-15], ['8', 3.830364e-16]]","[412, 418, 424, 430, 437, 443, 447, 453, 459, 465, 470, 476, 482, 488, 494]",136.0
semiminim,0.562988,11,416,493,493,514,"[['11', 0.99999833], ['8', 1.444287e-06], ['10', 2.6147407e-07]]","[412, 418, 424, 430, 437, 443, 449, 455, 459, 465, 470, 476, 482, 488, 494]",143.0
semibreve,0.839844,7,434,515,476,539,"[['7', 1.0], ['8', 1.7839813e-08], ['1', 3.0899797e-11]]","[412, 418, 424, 430, 437, 443, 449, 455, 460, 466, 475, 481, 487, 493, 499]",147.0
minim,0.737305,11,425,549,495,564,"[['11', 0.99999964], ['10', 2.9497215e-07], ['12', 4.5254513e-08]]","[413, 419, 425, 431, 437, 443, 449, 455, 459, 465, 473, 479, 485, 491, 497]",144.0
colored semibreve,0.751953,7,440,560,474,580,"[['7', 0.9977465], ['1', 0.0021165102], ['8', 0.00011492801]]","[413, 419, 425, 431, 438, 444, 449, 455, 460, 466, 473, 479, 485, 491, 497]",140.0
colored semibreve,0.76416,7,428,580,473,605,"[['7', 0.9995447], ['1', 0.00044830926], ['8', 3.121485e-06]]","[414, 420, 426, 432, 438, 444, 450, 456, 460, 466, 471, 477, 483, 489, 495]",147.0
minim,0.814941,6,428,606,491,626,"[['6', 1.0], ['12', 2.2497979e-08], ['5', 1.9499739e-08]]","[414, 420, 426, 432, 438, 444, 450, 456, 461, 467, 475, 481, 487, 493, 499]",151.0
minim,0.818359,6,431,627,489,646,"[['6', 1.0], ['7', 1.1869177e-08], ['5', 2.3501743e-09]]","[414, 420, 426, 432, 438, 444, 450, 456, 460, 466, 474, 480, 486, 492, 498]",148.0
minim,0.136597,11,424,640,472,654,"[['11', 0.97559696], ['7', 0.018253747], ['12', 0.006143853]]","[414, 420, 426, 432, 438, 444, 449, 455, 461, 467, 474, 480, 486, 492, 498]",150.0
minim,0.813477,8,417,650,478,670,"[['8', 0.9999974], ['9', 1.3523266e-06], ['7', 1.1213587e-06]]","[414, 420, 426, 432, 438, 444, 449, 455, 461, 467, 471, 477, 483, 489, 495]",141.0
semibreve,0.570312,7,432,668,476,693,"[['7', 0.94473606], ['6', 0.03157629], ['0', 0.011687999]]","[414, 420, 426, 432, 438, 444, 449, 455, 460, 466, 474, 480, 486, 492, 498]",148.0
c clef,0.437988,11,423,691,489,717,[0.99],"[414, 420, 426, 432, 438, 444, 450, 456, 461, 467, 472, 478, 484, 490, 496]",138.0
barline,0.118469,,423,711,488,728,[],"[414, 420, 426, 432, 438, 444, 450, 456, 461, 467, 472, 478, 484, 490, 496]",151.0
