label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.730469,5,767,132,827,152,[0.99],"[764, 769, 775, 780, 788, 793, 799, 804, 811, 816, 820, 825, 830, 836, 841]",137.0
breve,0.806641,9,799,157,831,181,"[['9', 0.9980051], ['8', 0.0019949537], ['7', 5.7382235e-13]]","[768, 773, 779, 784, 791, 796, 802, 807, 813, 818, 823, 828, 833, 839, 844]",139.0
sharp,0.286133,,792,172,816,192,[],"[769, 774, 780, 785, 792, 797, 803, 808, 812, 817, 825, 830, 835, 841, 846]",150.0
breve,0.835938,12,819,186,854,213,"[['12', 1.0], ['0', 2.8557311e-15], ['6', 2.6308213e-16]]","[770, 775, 781, 786, 793, 798, 804, 809, 816, 821, 826, 831, 836, 842, 847]",145.0
minim rest,0.665039,,781,209,849,223,[],"[771, 776, 782, 787, 794, 799, 805, 810, 817, 822, 827, 832, 837, 843, 848]",179.0
minim,0.836426,13,792,229,856,250,"[['13', 0.9999945], ['12', 5.009484e-06], ['14', 4.156969e-07]]","[771, 776, 782, 787, 795, 800, 806, 811, 818, 823, 828, 833, 838, 844, 849]",147.0
semibreve,0.853516,12,819,253,856,277,"[['12', 0.99408334], ['13', 0.005910179], ['11', 6.097517e-06]]","[772, 777, 783, 788, 795, 800, 807, 812, 818, 823, 829, 834, 839, 845, 850]",154.0
breve,0.673828,12,822,279,858,303,"[['12', 1.0], ['11', 7.145888e-12], ['0', 1.4806765e-13]]","[773, 778, 784, 789, 796, 801, 808, 813, 819, 824, 829, 834, 839, 845, 850]",163.0
point,0.811523,,831,295,851,311,[],"[773, 778, 784, 789, 796, 801, 808, 813, 819, 824, 830, 835, 840, 846, 851]",160.0
point,0.811523,,831,295,851,311,[],"[773, 778, 784, 789, 796, 801, 808, 813, 819, 824, 830, 835, 840, 846, 851]",160.0
semibreve rest,0.678711,,783,311,847,323,[],"[773, 778, 784, 789, 796, 801, 808, 813, 819, 824, 830, 835, 840, 846, 851]",143.0
longa rest,0.749023,,782,322,848,336,[],"[773, 778, 784, 789, 796, 801, 808, 813, 819, 824, 830, 835, 840, 846, 851]",146.0
minim rest,0.491699,,779,334,843,346,[],"[773, 778, 784, 789, 796, 801, 808, 813, 819, 824, 830, 835, 840, 846, 851]",168.0
semibreve,0.736328,5,783,350,819,372,"[['5', 0.9999672], ['6', 3.2730688e-05], ['1', 1.2914693e-08]]","[773, 778, 784, 789, 796, 801, 808, 813, 819, 824, 830, 835, 840, 846, 851]",152.0
minim,0.825195,5,782,374,846,396,"[['5', 0.8089394], ['11', 0.18867142], ['10', 0.0020860373]]","[773, 778, 784, 789, 796, 801, 808, 813, 819, 824, 829, 834, 839, 845, 850]",149.0
minim,0.837402,5,782,399,848,419,"[['5', 0.7678033], ['6', 0.22672722], ['13', 0.0027498268]]","[772, 777, 783, 788, 796, 801, 807, 812, 819, 824, 829, 834, 839, 845, 850]",148.0
Imin,1.0,,795,412,831,431,[],"[772, 777, 783, 788, 795, 800, 807, 812, 818, 823, 829, 834, 839, 845, 850]",162.0
minim,0.129272,7,792,429,850,450,"[['7', 0.9999925], ['8', 6.8860895e-06], ['6', 3.405078e-07]]","[772, 777, 783, 788, 795, 800, 807, 812, 818, 823, 829, 834, 839, 845, 850]",150.0
semibreve,0.777832,4,766,460,816,479,"[['4', 0.54425335], ['3', 0.29937917], ['5', 0.054632377]]","[772, 777, 783, 788, 795, 800, 807, 812, 818, 823, 828, 833, 838, 844, 849]",144.0
semibreve,0.754883,6,797,477,819,496,"[['6', 0.86632836], ['5', 0.13367091], ['7', 2.3096302e-07]]","[776, 781, 787, 792, 795, 800, 807, 812, 817, 822, 828, 833, 838, 844, 849]",137.0
Imin,0.769043,,794,493,828,505,[],"[771, 776, 782, 787, 794, 799, 806, 811, 817, 822, 828, 833, 838, 844, 849]",173.0
colored breve,1.0,7,793,503,827,528,"[['7', 1.0], ['8', 5.3625893e-08], ['9', 5.1267105e-15]]","[776, 781, 787, 792, 794, 799, 807, 812, 817, 822, 827, 832, 837, 843, 848]",141.0
point,0.16748,,797,522,813,535,[],"[771, 776, 782, 787, 794, 799, 806, 811, 817, 822, 827, 832, 837, 843, 848]",156.0
point,0.560059,,797,522,813,535,[],"[771, 776, 782, 787, 794, 799, 806, 811, 817, 822, 827, 832, 837, 843, 848]",156.0
minim,0.647461,8,784,530,836,549,"[['8', 0.9953909], ['13', 0.0018709047], ['7', 0.0013327763]]","[771, 776, 782, 787, 794, 799, 805, 810, 817, 822, 827, 832, 837, 843, 848]",176.0
semibreve,0.647461,9,802,550,840,574,"[['9', 0.9996958], ['10', 0.0003041269], ['12', 6.904251e-08]]","[770, 775, 781, 786, 794, 799, 805, 810, 816, 821, 827, 832, 837, 843, 848]",154.0
minim,0.496826,11,775,573,841,598,"[['11', 0.99610174], ['12', 0.0026164937], ['1', 0.0009543707]]","[770, 775, 781, 786, 793, 798, 804, 809, 816, 821, 826, 831, 836, 842, 847]",154.0
minim,0.801758,10,775,602,839,620,"[['10', 0.6174972], ['11', 0.31404507], ['3', 0.0674448]]","[770, 775, 781, 786, 793, 798, 804, 809, 815, 820, 826, 831, 836, 842, 847]",148.0
colored semibreve,0.700684,8,793,615,829,632,"[['8', 0.9999676], ['9', 2.1135047e-05], ['7', 1.0022488e-05]]","[770, 775, 781, 786, 793, 798, 804, 809, 815, 820, 826, 831, 836, 842, 847]",146.0
minim,0.816895,11,787,628,847,644,"[['11', 0.99999976], ['10', 1.5961052e-07], ['12', 4.104884e-08]]","[770, 775, 781, 786, 793, 798, 804, 809, 815, 820, 826, 831, 836, 842, 847]",142.0
