label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
semibreve,0.619629,3,233,225,267,245,"[['3', 0.99998546], ['4', 1.4551413e-05], ['7', 2.2106779e-08]]","[232, 237, 243, 248, 255, 260, 267, 272, 278, 283, 288, 293, 298, 304, 309]",141.0
semibreve,0.150879,12,289,233,315,248,"[['12', 0.9785705], ['10', 0.01735346], ['13', 0.0020424637]]","[232, 237, 243, 248, 255, 260, 267, 272, 278, 283, 288, 293, 298, 304, 309]",147.0
semibreve,0.100464,7,254,237,292,257,"[['7', 0.5987945], ['10', 0.27964106], ['1', 0.106917374]]","[233, 238, 244, 249, 255, 260, 267, 272, 278, 283, 288, 293, 298, 304, 309]",145.0
colored semibreve,0.405273,12,279,243,312,264,"[['12', 0.9814621], ['13', 0.018225223], ['11', 0.00014982188]]","[232, 237, 243, 248, 255, 260, 267, 272, 278, 283, 289, 294, 299, 305, 310]",149.0
longa,0.263428,5,240,273,310,286,"[['5', 0.92951965], ['4', 0.07047878], ['12', 1.5527839e-06]]","[232, 237, 243, 248, 255, 260, 267, 272, 278, 283, 288, 293, 298, 304, 309]",171.0
c clef,0.787109,9,253,281,315,305,[0.99],"[232, 237, 243, 248, 255, 260, 266, 271, 277, 282, 288, 293, 298, 304, 309]",154.0
minim rest,0.723633,,238,311,302,325,[],"[232, 237, 243, 248, 255, 260, 266, 271, 277, 282, 288, 293, 298, 304, 309]",159.0
semibreve,0.747559,7,247,332,285,356,"[['7', 0.9985796], ['0', 0.0008067567], ['6', 0.0005971461]]","[231, 236, 242, 247, 255, 260, 266, 271, 277, 282, 288, 293, 298, 304, 309]",149.0
minim,0.818848,7,252,355,313,374,"[['7', 0.99744993], ['14', 0.0012358361], ['8', 0.0007287839]]","[232, 237, 243, 248, 255, 260, 266, 271, 277, 282, 287, 292, 297, 303, 308]",147.0
minim,0.830078,7,246,377,309,399,"[['7', 0.5802251], ['6', 0.41976893], ['12', 4.593139e-06]]","[231, 236, 242, 247, 255, 260, 266, 271, 277, 282, 288, 293, 298, 304, 309]",152.0
minim,0.830078,5,241,403,302,424,"[['5', 0.9999988], ['11', 8.938022e-07], ['6', 1.679616e-07]]","[232, 237, 243, 248, 255, 260, 266, 271, 277, 282, 288, 293, 298, 304, 309]",145.0
minim,0.825684,4,238,429,298,449,"[['4', 1.0], ['5', 3.8472415e-12], ['3', 1.3407609e-12]]","[232, 237, 243, 248, 255, 260, 267, 272, 278, 283, 288, 293, 298, 304, 309]",149.0
minim,0.833984,6,247,456,308,477,"[['6', 0.99848455], ['7', 0.0013104638], ['13', 0.00012592557]]","[232, 237, 243, 248, 255, 260, 267, 272, 278, 283, 288, 293, 298, 304, 309]",143.0
minim,0.774902,11,243,482,302,503,"[['11', 0.97511125], ['5', 0.024849096], ['10', 2.7170567e-05]]","[232, 237, 243, 248, 255, 260, 267, 272, 277, 282, 288, 293, 298, 304, 309]",146.0
point,0.745117,,245,496,265,512,[],"[233, 238, 244, 249, 256, 261, 268, 273, 279, 284, 289, 294, 299, 305, 310]",141.0
flat,0.175781,3,245,501,290,514,"[['3', 0.61798185], ['9', 0.29716402], ['4', 0.055585995]]","[233, 238, 244, 249, 256, 261, 268, 273, 279, 284, 289, 294, 299, 305, 310]",162.0
semiminim,0.856934,6,247,512,310,530,"[['6', 0.99934095], ['7', 0.0006520835], ['12', 3.7736709e-06]]","[233, 238, 244, 249, 257, 262, 268, 273, 279, 284, 289, 294, 299, 305, 310]",144.0
minim,0.74707,7,254,536,314,556,"[['7', 0.9988971], ['12', 0.0010761627], ['13', 2.6147001e-05]]","[233, 238, 244, 249, 257, 262, 269, 274, 279, 284, 290, 295, 300, 306, 311]",151.0
Pmin,0.61,,239,561,275,586,[],"[234, 239, 245, 250, 257, 262, 269, 274, 281, 286, 290, 295, 300, 306, 311]",164.0
Imincut,0.594238,,245,613,296,636,[],"[235, 240, 246, 251, 258, 263, 270, 275, 281, 286, 292, 297, 302, 308, 313]",162.0
g clef,0.182373,9,234,644,304,665,[1.0],"[236, 241, 247, 252, 258, 263, 270, 275, 281, 286, 291, 296, 301, 307, 312]",146.0
