label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.830078,11,377,118,434,141,[0.99],"[350, 356, 363, 369, 376, 382, 388, 394, 401, 407, 413, 419, 425, 432, 438]",145.0
minim,0.843262,7,354,145,414,165,"[['7', 1.0], ['6', 2.368286e-13], ['8', 1.3576357e-14]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",144.0
minim,0.819824,6,352,167,407,186,"[['6', 1.0], ['7', 4.801052e-10], ['5', 5.9034985e-11]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",144.0
semibreve,0.86084,5,363,187,402,209,"[['5', 1.0], ['6', 3.5567055e-12], ['4', 5.9076546e-15]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",143.0
semibreve,0.873047,5,362,207,403,229,"[['5', 1.0], ['6', 8.1788233e-13], ['4', 7.6035335e-17]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",145.0
minim,0.855957,5,365,230,426,250,"[['5', 1.0], ['6', 4.8140353e-10], ['11', 4.953507e-11]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",138.0
minim,0.847168,5,363,248,428,269,"[['5', 0.99999976], ['11', 1.9108948e-07], ['6', 2.2738513e-09]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",137.0
semibreve,0.856445,5,363,269,402,290,"[['5', 1.0], ['6', 4.7047608e-14], ['4', 7.723743e-17]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",139.0
semibreve,0.864746,6,370,288,409,311,"[['6', 0.99999154], ['7', 8.451468e-06], ['5', 4.1717456e-11]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",143.0
semiminim,0.861816,8,360,314,419,333,"[['8', 1.0], ['7', 1.0399215e-10], ['9', 7.650774e-12]]","[350, 356, 363, 369, 375, 381, 388, 394, 400, 406, 413, 419, 425, 432, 438]",131.0
semiminim,0.848145,7,357,335,414,353,"[['7', 1.0], ['6', 6.6919723e-09], ['8', 2.5574076e-10]]","[350, 356, 363, 369, 375, 381, 388, 394, 400, 406, 413, 419, 425, 432, 438]",130.0
semiminim,0.776367,6,351,354,405,372,"[['6', 1.0], ['5', 3.164748e-14], ['7', 1.2819509e-14]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",133.0
semiminim,0.87793,5,363,375,425,392,"[['5', 1.0], ['6', 1.3552375e-10], ['11', 1.8085573e-11]]","[350, 356, 363, 369, 375, 381, 388, 394, 400, 406, 413, 419, 425, 432, 438]",138.0
minim,0.838379,4,359,392,420,412,"[['4', 1.0], ['3', 7.0044404e-12], ['5', 1.392355e-13]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",145.0
minim,0.816406,8,360,414,419,434,"[['8', 0.99999666], ['7', 2.8044099e-06], ['2', 2.6112178e-07]]","[350, 356, 363, 369, 376, 382, 388, 394, 401, 407, 414, 420, 426, 433, 439]",134.0
semibreve,0.858887,6,368,438,409,461,"[['6', 0.99999976], ['7', 2.489044e-07], ['5', 1.5594683e-12]]","[350, 356, 363, 369, 375, 381, 388, 394, 400, 406, 413, 419, 425, 432, 438]",150.0
minim,0.848633,6,353,461,406,481,"[['6', 1.0], ['7', 2.9278366e-09], ['12', 5.04728e-10]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",151.0
minim,0.833496,7,354,482,414,501,"[['7', 0.9999999], ['6', 1.3925052e-07], ['8', 2.0504016e-09]]","[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",150.0
point,0.129517,,354,483,414,503,[],"[350, 356, 363, 369, 376, 382, 388, 394, 400, 406, 413, 419, 425, 432, 438]",150.0
point,0.807129,,379,493,400,509,[],"[350, 356, 363, 369, 376, 382, 388, 394, 401, 407, 413, 419, 425, 432, 438]",138.0
semiminim,0.867188,8,359,510,420,529,"[['8', 0.999984], ['7', 1.5619884e-05], ['9', 2.2259076e-07]]","[351, 357, 364, 370, 377, 383, 389, 395, 401, 407, 414, 420, 426, 433, 439]",141.0
semibreve,0.85498,8,383,532,422,554,"[['8', 1.0], ['9', 1.7371458e-09], ['7', 3.06604e-10]]","[352, 358, 365, 371, 378, 384, 390, 396, 402, 408, 415, 421, 427, 434, 440]",143.0
minim,0.845215,9,369,555,428,576,"[['9', 0.9999925], ['8', 7.361968e-06], ['10', 1.2197397e-07]]","[352, 358, 365, 371, 377, 383, 390, 396, 402, 408, 415, 421, 427, 434, 440]",144.0
custos,0.488525,,377,577,423,612,[],"[352, 358, 365, 371, 377, 383, 389, 395, 402, 408, 415, 421, 427, 434, 440]",156.0
custos,0.487305,,377,620,420,654,[],"[352, 358, 365, 371, 378, 384, 390, 396, 402, 408, 415, 421, 427, 434, 440]",148.0
