label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.810547,3,631,118,693,141,[0.99],"[633, 639, 645, 651, 658, 664, 668, 674, 682, 688, 694, 700, 706, 712, 718]",151.0
minim,0.863281,6,630,149,686,168,"[['6', 1.0], ['7', 1.31918165e-08], ['12', 8.735201e-10]]","[632, 638, 644, 650, 656, 662, 668, 674, 681, 687, 693, 699, 705, 711, 717]",144.0
minim,0.87207,4,640,172,696,190,"[['4', 1.0], ['3', 6.939001e-09], ['5', 1.5864584e-11]]","[632, 638, 644, 650, 657, 663, 669, 675, 681, 687, 694, 700, 706, 712, 718]",142.0
point,0.796875,,644,184,666,200,[],"[632, 638, 644, 650, 657, 663, 669, 675, 681, 687, 694, 700, 706, 712, 718]",136.0
point,0.773438,,647,185,666,199,[],"[632, 638, 644, 650, 657, 663, 669, 675, 681, 687, 694, 700, 706, 712, 718]",134.0
semiminim,0.869629,5,647,197,706,217,"[['5', 1.0], ['6', 1.03250596e-10], ['9', 1.2647281e-12]]","[632, 638, 644, 650, 657, 663, 669, 675, 681, 687, 694, 700, 706, 712, 718]",133.0
semiminim,0.858887,6,628,226,688,246,"[['6', 1.0], ['7', 1.1101395e-09], ['12', 1.6839516e-11]]","[632, 638, 644, 650, 657, 663, 669, 675, 681, 687, 694, 700, 706, 712, 718]",134.0
semiminim,0.861816,7,633,250,695,269,"[['7', 1.0], ['6', 2.56416e-12], ['8', 1.1451343e-13]]","[633, 639, 645, 651, 657, 663, 669, 675, 682, 688, 694, 700, 706, 712, 718]",131.0
semibreve,0.849121,8,663,274,702,298,"[['8', 1.0], ['7', 2.2168006e-10], ['4', 5.2754055e-11]]","[633, 639, 645, 651, 657, 663, 670, 676, 682, 688, 694, 700, 706, 712, 718]",144.0
minim rest,0.500488,,643,305,711,320,[],"[633, 639, 645, 651, 658, 664, 670, 676, 682, 688, 694, 700, 706, 712, 718]",171.0
semibreve,0.862305,8,664,325,701,347,"[['8', 1.0], ['7', 9.077872e-10], ['9', 4.839556e-10]]","[633, 639, 645, 651, 658, 664, 670, 676, 682, 688, 695, 701, 707, 713, 719]",139.0
minim,0.825195,5,625,354,686,374,"[['5', 0.99992967], ['6', 7.034336e-05], ['0', 3.3232856e-09]]","[634, 640, 646, 652, 658, 664, 670, 676, 682, 688, 695, 701, 707, 713, 719]",147.0
minim,0.844727,5,625,375,686,396,"[['5', 1.0], ['6', 3.4558044e-11], ['11', 3.090766e-13]]","[634, 640, 646, 652, 658, 664, 671, 677, 683, 689, 695, 701, 707, 713, 719]",142.0
minim,0.821777,6,631,405,693,427,"[['6', 0.9833741], ['7', 0.016606985], ['12', 1.8883464e-05]]","[634, 640, 646, 652, 659, 665, 671, 677, 683, 689, 695, 701, 707, 713, 719]",142.0
breve,0.847656,5,649,430,681,457,"[['5', 0.90320075], ['4', 0.096799225], ['3', 1.2281868e-09]]","[635, 641, 647, 653, 659, 665, 671, 677, 683, 689, 696, 702, 708, 714, 720]",131.0
minim rest,0.75,,640,462,712,477,[],"[634, 640, 646, 652, 659, 665, 671, 677, 683, 689, 696, 702, 708, 714, 720]",185.0
semibreve,0.85498,5,647,479,684,502,"[['5', 0.99997807], ['6', 2.1893737e-05], ['0', 1.181873e-14]]","[634, 640, 646, 652, 658, 664, 671, 677, 683, 689, 695, 701, 707, 713, 719]",151.0
minim,0.849609,5,647,507,705,527,"[['5', 0.9999999], ['6', 1.6822244e-07], ['9', 5.413105e-09]]","[634, 640, 646, 652, 659, 665, 671, 677, 683, 689, 695, 701, 707, 713, 719]",146.0
minim,0.834961,4,642,533,700,554,"[['4', 0.99698263], ['3', 0.0029198045], ['7', 7.2127805e-05]]","[634, 640, 646, 652, 659, 665, 671, 677, 683, 689, 696, 702, 708, 714, 720]",148.0
minim,0.848633,4,642,560,701,580,"[['4', 0.99986744], ['3', 0.00013151547], ['11', 3.966039e-07]]","[634, 640, 646, 652, 659, 665, 671, 677, 683, 689, 696, 702, 708, 714, 720]",150.0
longa,0.85791,5,649,585,710,611,"[['5', 0.9999999], ['6', 1.0192178e-07], ['12', 6.9144857e-11]]","[635, 641, 647, 653, 660, 666, 672, 678, 684, 690, 697, 703, 709, 715, 721]",151.0
breve rest,0.742676,,640,616,711,630,[],"[636, 642, 648, 654, 660, 666, 672, 678, 684, 690, 697, 703, 709, 715, 721]",156.0
breve rest,0.773438,,642,637,713,651,[],"[636, 642, 648, 654, 660, 666, 672, 678, 684, 690, 697, 703, 709, 715, 721]",158.0
breve rest,0.786621,,646,653,717,668,[],"[636, 642, 648, 654, 660, 666, 672, 678, 684, 690, 697, 703, 709, 715, 721]",143.0
breve rest,0.748047,,646,671,719,686,[],"[636, 642, 648, 654, 660, 666, 673, 679, 685, 691, 697, 703, 709, 715, 721]",137.0
breve rest,0.804199,,645,691,716,706,[],"[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 697, 703, 709, 715, 721]",138.0
