label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.816895,5,445,227,505,253,[0.99],"[443, 449, 455, 461, 469, 475, 481, 487, 493, 499, 505, 511, 517, 523, 529]",141.0
Imincut,0.797852,,459,248,516,279,[],"[444, 450, 456, 462, 469, 475, 480, 486, 493, 499, 505, 511, 517, 523, 529]",134.0
longa rest,0.538574,,456,283,521,294,[],"[444, 450, 456, 462, 469, 475, 481, 487, 493, 499, 506, 512, 518, 524, 530]",137.0
longa rest,0.747559,,455,291,524,305,[],"[444, 450, 456, 462, 469, 475, 481, 487, 493, 499, 506, 512, 518, 524, 530]",136.0
semibreve,0.846191,8,474,305,514,328,"[['8', 1.0], ['7', 1.7480901e-10], ['4', 1.2562731e-11]]","[444, 450, 456, 462, 469, 475, 481, 487, 493, 499, 506, 512, 518, 524, 530]",142.0
minim,0.833984,6,444,328,501,349,"[['6', 0.9999875], ['7', 6.2666086e-06], ['12', 6.1945275e-06]]","[444, 450, 456, 462, 469, 475, 481, 487, 493, 499, 506, 512, 518, 524, 530]",134.0
point,0.322266,,469,343,493,351,[],"[444, 450, 456, 462, 469, 475, 481, 487, 493, 499, 506, 512, 518, 524, 530]",134.0
minim,0.86377,5,442,347,496,368,"[['5', 1.0], ['6', 2.4557108e-08], ['11', 1.1557593e-09]]","[444, 450, 456, 462, 469, 475, 481, 487, 493, 499, 506, 512, 518, 524, 530]",141.0
semibreve,0.861328,4,450,368,489,390,"[['4', 1.0], ['5', 7.672925e-09], ['0', 1.9043484e-12]]","[444, 450, 456, 462, 469, 475, 481, 487, 493, 499, 506, 512, 518, 524, 530]",147.0
point,0.254883,,455,385,478,393,[],"[445, 451, 457, 463, 469, 475, 482, 488, 494, 500, 507, 513, 519, 525, 531]",149.0
minim,0.848633,3,447,388,507,407,"[['3', 1.0], ['8', 2.1352577e-14], ['12', 4.567782e-15]]","[445, 451, 457, 463, 469, 475, 482, 488, 494, 500, 507, 513, 519, 525, 531]",144.0
minim,0.847168,4,455,407,511,425,"[['4', 0.99999166], ['3', 8.302568e-06], ['8', 9.755824e-10]]","[445, 451, 457, 463, 470, 476, 482, 488, 494, 500, 507, 513, 519, 525, 531]",131.0
point,0.754883,,459,420,478,434,[],"[445, 451, 457, 463, 470, 476, 482, 488, 494, 500, 507, 513, 519, 525, 531]",123.0
semiminim,0.846191,5,460,428,517,445,"[['5', 1.0], ['6', 7.513103e-09], ['11', 6.1647396e-11]]","[445, 451, 457, 463, 470, 476, 482, 488, 494, 500, 507, 513, 519, 525, 531]",125.0
semibreve,0.840332,5,458,445,492,465,"[['5', 1.0], ['6', 7.493088e-11], ['4', 1.7166634e-11]]","[444, 450, 456, 462, 469, 475, 482, 488, 493, 499, 506, 512, 518, 524, 530]",147.0
minim,0.851562,6,446,465,499,483,"[['6', 0.9999012], ['7', 9.7770484e-05], ['12', 1.0352425e-06]]","[445, 451, 457, 463, 469, 475, 482, 488, 494, 500, 507, 513, 519, 525, 531]",147.0
breve,0.649414,5,463,481,488,498,"[['5', 1.0], ['6', 4.628339e-11], ['4', 4.7338376e-13]]","[445, 451, 457, 463, 470, 476, 482, 488, 494, 500, 507, 513, 519, 525, 531]",135.0
breve,0.697266,4,458,495,483,513,"[['4', 1.0], ['5', 1.2230495e-15], ['3', 2.2179326e-19]]","[445, 451, 457, 463, 470, 476, 482, 488, 494, 500, 507, 513, 519, 525, 531]",152.0
semibreve,0.867676,5,459,514,495,534,"[['5', 1.0], ['6', 5.6592553e-10], ['4', 1.9807756e-12]]","[446, 452, 458, 464, 470, 476, 483, 489, 494, 500, 507, 513, 519, 525, 531]",152.0
semibreve,0.811035,5,458,534,496,555,"[['5', 1.0], ['6', 1.0487039e-13], ['4', 3.4786455e-15]]","[446, 452, 458, 464, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",144.0
point,0.14502,,458,534,496,555,[],"[446, 452, 458, 464, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",144.0
point,0.728027,,462,545,481,560,[],"[447, 453, 459, 465, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",128.0
minim,0.842773,5,442,558,496,577,"[['5', 1.0], ['6', 1.1388542e-10], ['11', 2.6234266e-15]]","[447, 453, 459, 465, 471, 477, 483, 489, 496, 502, 508, 514, 520, 526, 532]",141.0
point,0.147217,,457,576,496,597,[],"[446, 452, 458, 464, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",146.0
semibreve,0.780762,5,458,577,496,596,"[['5', 1.0], ['6', 4.6353247e-12], ['4', 4.4697333e-17]]","[446, 452, 458, 464, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",146.0
point,0.702148,,462,587,482,602,[],"[446, 452, 458, 464, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",145.0
minim,0.86084,7,448,598,508,617,"[['7', 1.0], ['6', 2.1733754e-11], ['8', 3.6104284e-12]]","[446, 452, 458, 464, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",149.0
semibreve,0.877441,7,471,618,510,637,"[['7', 0.99984014], ['3', 0.00014088982], ['8', 1.201854e-05]]","[447, 453, 459, 465, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",150.0
semibreve,0.838379,6,466,640,502,661,"[['6', 1.0], ['7', 3.0831785e-08], ['2', 4.381585e-09]]","[447, 453, 459, 465, 472, 478, 484, 490, 496, 502, 508, 514, 520, 526, 532]",156.0
semibreve,0.831543,8,480,658,516,678,"[['8', 1.0], ['7', 1.3818155e-12], ['9', 2.3829167e-13]]","[447, 453, 459, 465, 472, 478, 484, 490, 496, 502, 509, 515, 521, 527, 533]",149.0
longa,0.821777,7,473,675,528,698,"[['7', 0.9989511], ['8', 0.0010488909], ['9', 2.0780865e-10]]","[447, 453, 459, 465, 472, 478, 484, 490, 496, 502, 509, 515, 521, 527, 533]",132.0
minim rest,0.688477,,452,697,524,710,[],"[447, 453, 459, 465, 471, 477, 484, 490, 496, 502, 509, 515, 521, 527, 533]",155.0
semibreve,0.850586,4,453,709,488,730,"[['4', 0.99999905], ['5', 8.989298e-07], ['1', 3.5791856e-09]]","[447, 453, 459, 465, 471, 477, 484, 490, 496, 502, 509, 515, 521, 527, 533]",146.0
semiminim,0.857422,5,443,730,497,746,"[['5', 1.0], ['6', 7.884335e-20], ['11', 6.4928254e-21]]","[447, 453, 459, 465, 471, 477, 484, 490, 496, 502, 509, 515, 521, 527, 533]",140.0
