label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.805176,5,1011,114,1059,150,[0.99],"[1006, 1012, 1018, 1024, 1028, 1034, 1042, 1048, 1055, 1061, 1067, 1073, 1079, 1085, 1091]",159.0
minim,0.811523,8,1012,149,1072,169,"[['8', 0.9917576], ['7', 0.0044198246], ['3', 0.0038136186]]","[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",150.0
point,0.785645,,1043,162,1065,178,[],"[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",151.0
semiminim,0.861328,9,1020,177,1080,196,"[['9', 0.99999607], ['8', 3.8837184e-06], ['10', 4.671769e-08]]","[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",132.0
minim,0.850098,10,1025,200,1086,220,"[['10', 0.99973065], ['11', 0.00023674534], ['9', 2.2223532e-05]]","[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",154.0
minim,0.822754,12,1032,221,1089,241,"[['12', 0.91442734], ['11', 0.028107572], ['13', 0.026883371]]","[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",154.0
semibreve,0.854004,8,1035,244,1073,265,"[['8', 1.0], ['7', 5.2314274e-11], ['4', 9.4982884e-12]]","[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",165.0
longa rest,0.628418,,1018,262,1085,275,[],"[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",156.0
semibreve rest,0.576172,,1018,272,1085,284,[],"[1006, 1012, 1018, 1024, 1030, 1036, 1043, 1049, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",147.0
minim,0.821289,11,1031,285,1091,303,"[['11', 0.9226023], ['12', 0.07739776], ['13', 6.7476864e-09]]","[1006, 1012, 1018, 1024, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085, 1091]",141.0
point,0.525391,,1048,292,1085,309,[],"[1006, 1012, 1018, 1024, 1031, 1037, 1043, 1049, 1055, 1061, 1068, 1074, 1080, 1086, 1092]",140.0
point,0.749512,,1059,294,1079,309,[],"[1006, 1012, 1018, 1024, 1031, 1037, 1043, 1049, 1055, 1061, 1068, 1074, 1080, 1086, 1092]",135.0
semiminim,0.854004,10,1026,310,1085,326,"[['10', 0.9999988], ['11', 1.2482138e-06], ['9', 2.2726363e-08]]","[1006, 1012, 1018, 1024, 1031, 1037, 1043, 1049, 1055, 1061, 1068, 1074, 1080, 1086, 1092]",129.0
semiminim,0.875,9,1021,328,1079,345,"[['9', 0.9999999], ['8', 1.3576974e-07], ['10', 2.5799554e-09]]","[1006, 1012, 1018, 1024, 1031, 1037, 1044, 1050, 1056, 1062, 1068, 1074, 1080, 1086, 1092]",136.0
semiminim,0.853516,8,1016,346,1076,364,"[['8', 1.0], ['3', 2.2153477e-09], ['7', 1.6825212e-09]]","[1007, 1013, 1019, 1025, 1032, 1038, 1044, 1050, 1056, 1062, 1069, 1075, 1081, 1087, 1093]",140.0
minim,0.827148,7,1011,366,1070,387,"[['7', 0.969105], ['8', 0.030847622], ['13', 4.1780975e-05]]","[1007, 1013, 1019, 1025, 1032, 1038, 1044, 1050, 1056, 1062, 1069, 1075, 1081, 1087, 1093]",154.0
semibreve,0.840332,11,1055,385,1091,408,"[['11', 0.9888676], ['12', 0.011128289], ['8', 1.9844917e-06]]","[1007, 1013, 1019, 1025, 1032, 1038, 1045, 1051, 1056, 1062, 1069, 1075, 1081, 1087, 1093]",161.0
breve,0.847168,11,1058,407,1091,433,"[['11', 0.9978344], ['12', 0.0021293527], ['10', 2.7251865e-05]]","[1008, 1014, 1020, 1026, 1032, 1038, 1044, 1050, 1057, 1063, 1069, 1075, 1081, 1087, 1093]",163.0
semibreve rest,0.620605,,1020,433,1091,446,[],"[1007, 1013, 1019, 1025, 1032, 1038, 1044, 1050, 1056, 1062, 1069, 1075, 1081, 1087, 1093]",151.0
semibreve,0.819336,11,1056,447,1093,467,"[['11', 0.9967584], ['10', 0.0031172056], ['12', 0.00011438085]]","[1007, 1013, 1019, 1025, 1032, 1038, 1044, 1050, 1056, 1062, 1069, 1075, 1081, 1087, 1093]",152.0
point,0.331299,,1058,452,1088,472,[],"[1007, 1013, 1019, 1025, 1032, 1038, 1044, 1050, 1056, 1062, 1069, 1075, 1081, 1087, 1093]",149.0
point,0.792969,,1059,459,1079,474,[],"[1007, 1013, 1019, 1025, 1032, 1038, 1044, 1050, 1056, 1062, 1069, 1075, 1081, 1087, 1093]",142.0
minim,0.838379,11,1034,471,1093,491,"[['11', 0.9997992], ['12', 0.00020081089], ['13', 1.0771504e-08]]","[1007, 1013, 1019, 1025, 1032, 1038, 1044, 1050, 1057, 1063, 1069, 1075, 1081, 1087, 1093]",146.0
semibreve,0.840332,8,1037,495,1074,517,"[['8', 1.0], ['7', 7.752606e-11], ['9', 3.137758e-12]]","[1008, 1014, 1020, 1026, 1032, 1038, 1045, 1051, 1057, 1063, 1069, 1075, 1081, 1087, 1093]",155.0
semibreve,0.869629,8,1037,517,1076,539,"[['8', 1.0], ['9', 3.0135252e-09], ['4', 8.2991725e-11]]","[1007, 1013, 1019, 1025, 1032, 1038, 1044, 1050, 1057, 1063, 1069, 1075, 1081, 1087, 1093]",154.0
