label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.827637,9,93,213,154,241,[0.99],"[67, 73, 79, 85, 92, 98, 106, 112, 117, 123, 130, 136, 142, 148, 154]",143.0
Imincut,0.819824,,82,235,137,266,[],"[68, 74, 80, 86, 93, 99, 105, 111, 117, 123, 130, 136, 142, 148, 154]",146.0
semibreve rest,0.553223,,80,269,148,281,[],"[69, 75, 81, 87, 94, 100, 106, 112, 118, 124, 131, 137, 143, 149, 155]",162.0
semibreve,0.836426,8,100,280,137,302,"[['8', 1.0], ['7', 6.7862854e-11], ['4', 3.5935415e-12]]","[70, 76, 82, 88, 94, 100, 106, 112, 118, 124, 131, 137, 143, 149, 155]",133.0
minim,0.843262,6,65,301,125,321,"[['6', 0.99999964], ['12', 2.5904998e-07], ['7', 5.8339158e-08]]","[69, 75, 81, 87, 94, 100, 106, 112, 118, 124, 131, 137, 143, 149, 155]",134.0
minim,0.845215,5,61,320,120,340,"[['5', 1.0], ['6', 9.643164e-10], ['11', 1.7504405e-12]]","[70, 76, 82, 88, 94, 100, 106, 112, 118, 124, 131, 137, 143, 149, 155]",141.0
minim,0.82666,4,54,339,113,359,"[['4', 1.0], ['3', 6.248704e-16], ['5', 4.0261337e-16]]","[70, 76, 82, 88, 94, 100, 106, 112, 119, 125, 131, 137, 143, 149, 155]",134.0
minim,0.842773,4,54,358,113,377,"[['4', 1.0], ['3', 3.0615823e-13], ['5', 1.0049571e-13]]","[69, 75, 81, 87, 94, 100, 106, 112, 118, 124, 131, 137, 143, 149, 155]",135.0
flat,0.802734,3,58,374,102,391,"[['3', 0.99922156], ['12', 0.00069836713], ['2', 5.2459338e-05]]","[69, 75, 81, 87, 93, 99, 106, 112, 118, 124, 131, 137, 143, 149, 155]",142.0
semibreve,0.735352,3,70,390,106,410,"[['3', 1.0], ['4', 4.290654e-13], ['2', 3.1305291e-13]]","[69, 75, 81, 87, 93, 99, 106, 112, 118, 124, 131, 137, 143, 149, 155]",139.0
point,0.304443,,68,392,101,413,[],"[69, 75, 81, 87, 93, 99, 105, 111, 118, 124, 131, 137, 143, 149, 155]",137.0
point,0.791504,,70,401,92,417,[],"[69, 75, 81, 87, 93, 99, 105, 111, 118, 124, 131, 137, 143, 149, 155]",137.0
point,0.791504,,70,401,92,417,[],"[69, 75, 81, 87, 93, 99, 106, 112, 118, 124, 131, 137, 143, 149, 155]",137.0
semiminim,0.832031,4,52,412,111,431,"[['4', 1.0], ['3', 6.9237792e-18], ['5', 3.707755e-19]]","[69, 75, 81, 87, 93, 99, 106, 112, 118, 124, 131, 137, 143, 149, 155]",138.0
semiminim,0.82666,5,59,430,117,448,"[['5', 1.0], ['6', 5.7174556e-20], ['11', 3.2219664e-20]]","[68, 74, 80, 86, 93, 99, 106, 112, 117, 123, 130, 136, 142, 148, 154]",134.0
minim,0.836914,6,67,448,124,467,"[['6', 0.9999987], ['7', 1.1299428e-06], ['12', 2.1854174e-07]]","[68, 74, 80, 86, 93, 99, 105, 111, 117, 123, 130, 136, 142, 148, 154]",146.0
minim,0.821289,5,60,466,121,486,"[['5', 1.0], ['6', 1.9796888e-11], ['11', 1.8868842e-13]]","[68, 74, 80, 86, 93, 99, 106, 112, 117, 123, 130, 136, 142, 148, 154]",149.0
minim,0.835938,3,50,486,104,504,"[['3', 1.0], ['12', 1.8333843e-14], ['1', 4.6066116e-15]]","[69, 75, 81, 87, 94, 100, 106, 112, 118, 124, 131, 137, 143, 149, 155]",149.0
minim,0.771484,4,55,505,112,523,"[['4', 1.0], ['5', 3.2526608e-16], ['3', 2.0737254e-16]]","[69, 75, 81, 87, 94, 100, 106, 112, 118, 124, 131, 137, 143, 149, 155]",136.0
point,0.783203,,83,515,104,532,[],"[70, 76, 82, 88, 94, 100, 106, 112, 118, 124, 131, 137, 143, 149, 155]",123.0
point,0.783203,,83,515,104,532,[],"[70, 76, 82, 88, 95, 101, 107, 113, 118, 124, 131, 137, 143, 149, 155]",123.0
point,0.111389,,70,524,115,542,[],"[70, 76, 82, 88, 95, 101, 107, 113, 118, 124, 131, 137, 143, 149, 155]",125.0
semiminim,0.853027,5,60,530,121,548,"[['5', 0.9999999], ['6', 7.1505916e-08], ['11', 1.9603873e-10]]","[70, 76, 82, 88, 95, 101, 107, 113, 119, 125, 132, 138, 144, 150, 156]",131.0
semibreve,0.841309,5,82,549,121,570,"[['5', 1.0], ['6', 4.714463e-10], ['4', 9.516843e-15]]","[70, 76, 82, 88, 95, 101, 107, 113, 119, 125, 132, 138, 144, 150, 156]",137.0
minim,0.855957,6,67,571,126,592,"[['6', 0.9999759], ['7', 2.4024288e-05], ['12', 1.1508815e-08]]","[70, 76, 82, 88, 95, 101, 106, 112, 119, 125, 132, 138, 144, 150, 156]",141.0
breve,0.824707,5,85,592,117,615,"[['5', 0.9865414], ['6', 0.0134576745], ['1', 3.9557182e-07]]","[70, 76, 82, 88, 94, 100, 106, 112, 119, 125, 132, 138, 144, 150, 156]",141.0
longa rest,0.636719,,71,612,149,625,[],"[70, 76, 82, 88, 94, 100, 107, 113, 119, 125, 132, 138, 144, 150, 156]",149.0
breve rest,0.62207,,71,622,146,634,[],"[70, 76, 82, 88, 95, 101, 107, 113, 119, 125, 132, 138, 144, 150, 156]",154.0
semibreve,0.863281,5,82,634,123,656,"[['5', 0.9999999], ['6', 7.5614096e-08], ['1', 9.092314e-12]]","[70, 76, 82, 88, 95, 101, 107, 113, 119, 125, 132, 138, 144, 150, 156]",155.0
semibreve,0.84375,5,81,654,122,675,"[['5', 1.0], ['6', 9.519373e-10], ['4', 7.1327094e-15]]","[70, 76, 82, 88, 95, 101, 107, 113, 119, 125, 132, 138, 144, 150, 156]",149.0
semibreve,0.834961,7,95,672,134,691,"[['7', 1.0], ['8', 4.0746866e-13], ['3', 9.214646e-16]]","[71, 77, 83, 89, 96, 102, 108, 114, 120, 126, 133, 139, 145, 151, 157]",148.0
point,0.292725,,96,675,130,695,[],"[71, 77, 83, 89, 96, 102, 108, 114, 120, 126, 133, 139, 145, 151, 157]",144.0
point,0.777344,,98,682,119,697,[],"[71, 77, 83, 89, 96, 102, 108, 114, 120, 126, 133, 139, 145, 151, 157]",135.0
minim,0.84668,7,72,694,135,714,"[['7', 0.99492997], ['8', 0.005052746], ['6', 7.1457616e-06]]","[71, 77, 83, 89, 96, 102, 108, 114, 120, 126, 133, 139, 145, 151, 157]",147.0
semibreve,0.839355,7,95,711,134,733,"[['7', 1.0], ['8', 1.750954e-09], ['1', 3.1739243e-14]]","[71, 77, 83, 89, 96, 102, 109, 115, 120, 126, 133, 139, 145, 151, 157]",153.0
breve,0.851562,8,112,728,145,754,"[['8', 0.86364657], ['7', 0.118988335], ['9', 0.017357579]]","[72, 78, 84, 90, 96, 102, 109, 115, 121, 127, 134, 140, 146, 152, 158]",148.0
semibreve,0.871094,9,108,753,149,776,"[['9', 0.9999999], ['10', 1.2176857e-07], ['4', 1.972295e-10]]","[72, 78, 84, 90, 97, 103, 109, 115, 121, 127, 134, 140, 146, 152, 158]",149.0
breve,0.848633,8,106,776,137,800,"[['8', 1.0], ['9', 1.0197424e-08], ['7', 6.7019458e-21]]","[73, 79, 85, 91, 97, 103, 109, 115, 121, 127, 134, 140, 146, 152, 158]",149.0
longa rest,0.775391,,81,796,154,811,[],"[73, 79, 85, 91, 97, 103, 109, 115, 122, 128, 134, 140, 146, 152, 158]",143.0
custos,0.554688,,91,812,130,843,[],"[73, 79, 85, 91, 97, 103, 110, 116, 122, 128, 134, 140, 146, 152, 158]",150.0
