label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.726074,9,450,141,506,161,[0.99],"[427, 432, 438, 443, 450, 455, 460, 465, 472, 477, 483, 488, 493, 499, 504]",138.0
flat,0.767578,10,451,154,493,168,"[['10', 0.5968305], ['11', 0.25401172], ['3', 0.14915301]]","[426, 431, 437, 442, 448, 453, 460, 465, 470, 475, 481, 486, 491, 497, 502]",146.0
g clef,0.688477,9,416,160,451,176,[1.0],"[425, 430, 436, 441, 448, 453, 459, 464, 470, 475, 480, 485, 490, 496, 501]",148.0
semiminim,0.850098,6,440,177,498,195,"[['6', 0.99999976], ['7', 1.660366e-07], ['5', 8.963447e-08]]","[424, 429, 435, 440, 447, 452, 459, 464, 469, 474, 479, 484, 489, 495, 500]",140.0
semiminim,0.794434,7,444,196,500,214,"[['7', 1.0], ['13', 7.3609736e-09], ['6', 9.476764e-10]]","[424, 429, 435, 440, 447, 452, 459, 464, 469, 474, 479, 484, 489, 495, 500]",138.0
semiminim,0.766602,4,429,220,487,238,"[['4', 0.7069633], ['3', 0.27349976], ['9', 0.007618906]]","[423, 428, 434, 439, 446, 451, 458, 463, 467, 472, 479, 484, 489, 495, 500]",148.0
semiminim,0.851074,9,431,239,493,259,"[['9', 0.9999933], ['8', 5.1065276e-06], ['10', 1.3833321e-06]]","[423, 428, 434, 439, 447, 452, 458, 463, 469, 474, 479, 484, 489, 495, 500]",150.0
semiminim,0.840332,8,427,261,487,281,"[['8', 0.7190534], ['9', 0.26146954], ['3', 0.018999835]]","[423, 428, 434, 439, 446, 451, 458, 463, 469, 474, 478, 483, 488, 494, 499]",141.0
semiminim,0.8125,7,425,282,485,301,"[['7', 0.9527359], ['8', 0.047195725], ['3', 3.1405187e-05]]","[423, 428, 434, 439, 446, 451, 458, 463, 469, 474, 479, 484, 489, 495, 500]",143.0
minim,0.711426,6,436,304,496,325,"[['6', 0.9998209], ['7', 0.00010128265], ['5', 4.8356058e-05]]","[423, 428, 434, 439, 446, 451, 457, 462, 469, 474, 479, 484, 489, 495, 500]",157.0
semibreve,0.849121,5,430,324,472,348,"[['5', 0.9999987], ['6', 1.3422896e-06], ['4', 6.635854e-11]]","[423, 428, 434, 439, 446, 451, 458, 463, 469, 474, 479, 484, 489, 495, 500]",151.0
semibreve,0.858398,8,449,351,489,376,"[['8', 1.0], ['7', 5.326937e-09], ['9', 3.143166e-09]]","[424, 429, 435, 440, 446, 451, 458, 463, 469, 474, 479, 484, 489, 495, 500]",151.0
breve rest,0.820801,,431,376,497,391,[],"[424, 429, 435, 440, 447, 452, 459, 464, 469, 474, 479, 484, 489, 495, 500]",162.0
semibreve,0.870605,8,444,393,484,418,"[['8', 0.81711555], ['7', 0.18283366], ['1', 3.4488552e-05]]","[424, 429, 435, 440, 447, 452, 459, 464, 469, 474, 479, 484, 489, 495, 500]",158.0
semibreve,0.822266,5,433,419,471,444,"[['5', 0.49000075], ['1', 0.34208056], ['0', 0.11276467]]","[424, 429, 435, 440, 447, 452, 459, 464, 470, 475, 480, 485, 490, 496, 501]",160.0
semibreve,0.858887,8,445,443,483,468,"[['8', 0.91837984], ['7', 0.081599385], ['4', 1.7688553e-05]]","[425, 430, 436, 441, 447, 452, 459, 464, 470, 475, 480, 485, 490, 496, 501]",155.0
semibreve,0.824219,7,440,473,476,495,"[['7', 0.92203885], ['6', 0.07781703], ['0', 0.00010509315]]","[425, 430, 436, 441, 448, 453, 459, 464, 470, 475, 480, 485, 490, 496, 501]",155.0
semiminim,0.220825,7,426,489,482,502,"[['7', 0.6774953], ['8', 0.31903455], ['3', 0.003358151]]","[425, 430, 436, 441, 448, 453, 459, 464, 470, 475, 480, 485, 490, 496, 501]",162.0
semibreve,0.802246,8,448,497,484,517,"[['8', 0.9999949], ['7', 4.568054e-06], ['4', 1.87724e-07]]","[425, 430, 436, 441, 448, 453, 460, 465, 470, 475, 480, 485, 490, 496, 501]",156.0
minim,0.835449,8,430,520,488,541,"[['8', 0.9987644], ['3', 0.0011777936], ['9', 5.72767e-05]]","[425, 430, 436, 441, 448, 453, 459, 464, 471, 476, 480, 485, 490, 496, 501]",148.0
point,0.224609,,425,532,449,550,[],"[425, 430, 436, 441, 448, 453, 460, 465, 470, 475, 480, 485, 490, 496, 501]",169.0
flat,0.231201,4,416,536,447,553,"[['4', 0.9999174], ['3', 8.057827e-05], ['0', 1.0242086e-06]]","[425, 430, 436, 441, 448, 453, 460, 465, 470, 475, 481, 486, 491, 497, 502]",159.0
semibreve,0.829102,4,428,543,464,566,"[['4', 0.9999999], ['5', 1.5778143e-07], ['1', 1.1491669e-09]]","[425, 430, 436, 441, 448, 453, 460, 465, 471, 476, 481, 486, 491, 497, 502]",146.0
minim,0.82666,5,435,566,495,587,"[['5', 1.0], ['6', 6.5899066e-13], ['11', 9.919118e-15]]","[425, 430, 436, 441, 448, 453, 460, 465, 471, 476, 481, 486, 491, 497, 502]",149.0
minim,0.760742,4,429,593,491,615,"[['4', 0.9999926], ['3', 5.4571838e-06], ['9', 1.688272e-06]]","[425, 430, 436, 441, 448, 453, 460, 465, 470, 475, 480, 485, 490, 496, 501]",145.0
semibreve,0.867188,5,433,618,473,642,"[['5', 0.9990652], ['6', 0.00064623234], ['1', 0.00018461548]]","[425, 430, 436, 441, 448, 453, 459, 464, 470, 475, 480, 485, 490, 496, 501]",152.0
minim,0.786621,6,438,646,500,668,"[['6', 0.9973568], ['7', 0.0025532658], ['12', 3.9359995e-05]]","[425, 430, 436, 441, 448, 453, 459, 464, 470, 475, 481, 486, 491, 497, 502]",148.0
semibreve,0.854004,5,433,671,473,695,"[['5', 0.99999976], ['6', 2.5599803e-07], ['1', 1.9809829e-12]]","[425, 430, 436, 441, 448, 453, 460, 465, 471, 476, 481, 486, 491, 497, 502]",142.0
g clef,0.688965,9,450,691,502,727,[1.0],"[425, 430, 436, 441, 448, 453, 460, 465, 470, 475, 481, 486, 491, 497, 502]",158.0
