label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.671875,5,867,143,927,161,[0.99],"[868, 873, 879, 884, 889, 894, 903, 908, 914, 919, 922, 927, 932, 938, 943]",129.0
flat,0.735352,7,869,155,915,169,"[['7', 0.99997735], ['6', 2.2392489e-05], ['3', 2.175591e-07]]","[868, 873, 879, 884, 891, 896, 903, 908, 912, 917, 923, 928, 933, 939, 944]",133.0
semibreve,0.821289,5,879,172,919,189,"[['5', 0.99968386], ['1', 0.00030190626], ['0', 1.1789936e-05]]","[870, 875, 881, 886, 892, 897, 903, 908, 913, 918, 924, 929, 934, 940, 945]",141.0
point,0.790527,,882,183,904,199,[],"[871, 876, 882, 887, 893, 898, 904, 909, 914, 919, 924, 929, 934, 940, 945]",146.0
point,0.768066,,884,184,903,199,[],"[871, 876, 882, 887, 893, 898, 904, 909, 914, 919, 924, 929, 934, 940, 945]",146.0
minim,0.861328,8,875,198,934,217,"[['8', 0.99998486], ['9', 1.1949243e-05], ['7', 2.9424784e-06]]","[872, 877, 883, 888, 894, 899, 905, 910, 915, 920, 925, 930, 935, 941, 946]",140.0
minim,0.831055,7,870,223,931,243,"[['7', 0.5414448], ['8', 0.45854947], ['13', 4.7641615e-06]]","[873, 878, 884, 889, 895, 900, 906, 911, 916, 921, 926, 931, 936, 942, 947]",148.0
point,0.831543,,895,235,917,252,[],"[873, 878, 884, 889, 895, 900, 906, 911, 916, 921, 927, 932, 937, 943, 948]",138.0
point,0.831543,,895,235,917,252,[],"[873, 878, 884, 889, 895, 900, 906, 911, 916, 921, 927, 932, 937, 943, 948]",138.0
semiminim,0.849609,9,877,252,935,271,"[['9', 0.88874], ['8', 0.111107014], ['3', 0.00012271444]]","[873, 878, 884, 889, 895, 900, 907, 912, 917, 922, 927, 932, 937, 943, 948]",142.0
semiminim,0.844727,9,880,273,941,291,"[['9', 0.99989855], ['10', 0.000100932775], ['3', 1.6683147e-07]]","[874, 879, 885, 890, 895, 900, 907, 912, 917, 922, 927, 932, 937, 943, 948]",142.0
semiminim,0.837402,11,889,292,950,310,"[['11', 1.0], ['12', 1.5685604e-09], ['10', 1.4604724e-10]]","[874, 879, 885, 890, 896, 901, 907, 912, 917, 922, 927, 932, 937, 943, 948]",146.0
minim,0.817871,4,878,317,940,337,"[['4', 0.9999939], ['5', 6.0776683e-06], ['11', 1.1192046e-09]]","[874, 879, 885, 890, 896, 901, 907, 912, 917, 922, 927, 932, 937, 943, 948]",153.0
point,0.808594,,885,330,907,345,[],"[874, 879, 885, 890, 896, 901, 907, 912, 917, 922, 927, 932, 937, 943, 948]",147.0
semiminim,0.780762,5,882,347,945,357,"[['5', 0.99999905], ['11', 9.231259e-07], ['6', 3.844735e-09]]","[874, 879, 885, 890, 896, 901, 907, 912, 917, 922, 927, 932, 937, 943, 948]",149.0
fusa,0.708984,6,885,364,949,387,"[['6', 0.97982717], ['12', 0.019821566], ['7', 0.0003409141]]","[874, 879, 885, 890, 896, 901, 906, 911, 917, 922, 927, 932, 937, 943, 948]",148.0
minim,0.798828,5,882,392,943,413,"[['5', 1.0], ['6', 3.709438e-08], ['11', 1.781697e-11]]","[874, 879, 885, 890, 895, 900, 907, 912, 917, 922, 927, 932, 937, 943, 948]",157.0
semibreve,0.864258,4,875,416,914,439,"[['4', 1.0], ['1', 7.198855e-09], ['5', 6.5079915e-09]]","[873, 878, 884, 889, 895, 900, 906, 911, 917, 922, 927, 932, 937, 943, 948]",162.0
semibreve,0.833984,5,880,439,919,462,"[['5', 0.99999964], ['6', 4.1368207e-07], ['10', 1.0670061e-12]]","[873, 878, 884, 889, 895, 900, 906, 911, 916, 921, 926, 931, 936, 942, 947]",152.0
breve rest,0.688965,,877,465,938,478,[],"[873, 878, 884, 889, 894, 899, 906, 911, 916, 921, 926, 931, 936, 942, 947]",144.0
minim rest,0.753418,,879,475,941,488,[],"[873, 878, 884, 889, 894, 899, 906, 911, 916, 921, 926, 931, 936, 942, 947]",168.0
semibreve,0.878906,8,895,490,934,514,"[['8', 1.0], ['9', 4.908689e-12], ['7', 3.9446446e-14]]","[872, 877, 883, 888, 894, 899, 905, 910, 916, 921, 926, 931, 936, 942, 947]",153.0
minim,0.868652,9,877,518,938,539,"[['9', 0.9793306], ['10', 0.020637913], ['3', 2.2185923e-05]]","[872, 877, 883, 888, 894, 899, 905, 910, 915, 920, 925, 930, 935, 941, 946]",147.0
minim,0.849121,8,873,544,933,564,"[['8', 0.9999075], ['3', 4.3666394e-05], ['9', 4.055571e-05]]","[872, 877, 883, 888, 893, 898, 904, 909, 915, 920, 925, 930, 935, 941, 946]",147.0
