label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
c clef,0.845215,3,448,121,503,147,[0.99],"[445, 451, 457, 463, 470, 476, 481, 487, 494, 500, 506, 512, 518, 524, 530]",128.0
semibreve,0.855469,9,479,155,521,179,"[['9', 1.0], ['10', 1.6405326e-13], ['13', 1.0469436e-16]]","[445, 451, 457, 463, 470, 476, 481, 487, 494, 500, 506, 512, 518, 524, 530]",133.0
minim,0.850586,8,453,181,513,201,"[['8', 0.99999905], ['7', 6.3234216e-07], ['3', 2.303716e-07]]","[445, 451, 457, 463, 470, 476, 482, 488, 494, 500, 506, 512, 518, 524, 530]",140.0
point,0.173706,,497,197,516,202,[],"[446, 452, 458, 464, 470, 476, 482, 488, 494, 500, 507, 513, 519, 525, 531]",175.0
semibreve,0.816895,10,489,199,525,220,"[['10', 1.0], ['9', 2.4273838e-15], ['11', 7.084978e-16]]","[446, 452, 458, 464, 470, 476, 482, 488, 494, 500, 507, 513, 519, 525, 531]",142.0
minim,0.824707,9,458,221,518,240,"[['9', 1.0], ['8', 5.118636e-09], ['10', 4.6055074e-10]]","[446, 452, 458, 464, 470, 476, 483, 489, 494, 500, 507, 513, 519, 525, 531]",129.0
semibreve,0.841309,8,476,239,513,259,"[['8', 1.0], ['7', 2.9289492e-12], ['9', 1.6971377e-13]]","[446, 452, 458, 464, 471, 477, 483, 489, 495, 501, 507, 513, 519, 525, 531]",134.0
longa,0.830566,9,485,257,535,280,"[['9', 1.0], ['8', 9.121131e-12], ['10', 8.836946e-12]]","[446, 452, 458, 464, 471, 477, 483, 489, 495, 501, 507, 513, 519, 525, 531]",132.0
longa rest,0.655273,,453,278,523,293,[],"[446, 452, 458, 464, 471, 477, 483, 489, 495, 501, 507, 513, 519, 525, 531]",138.0
semibreve,0.858887,8,475,294,515,316,"[['8', 1.0], ['9', 9.498153e-10], ['4', 6.7632074e-11]]","[446, 452, 458, 464, 471, 477, 483, 489, 495, 501, 507, 513, 519, 525, 531]",140.0
point,0.342529,,475,295,515,317,[],"[447, 453, 459, 465, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",140.0
point,0.821289,,483,310,507,326,[],"[447, 453, 459, 465, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",138.0
semiminim,0.866211,9,459,324,520,342,"[['9', 1.0], ['10', 1.9081607e-10], ['8', 2.727485e-11]]","[447, 453, 459, 465, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",133.0
semiminim,0.84082,10,465,343,525,360,"[['10', 1.0], ['11', 2.7078746e-08], ['9', 4.6625225e-11]]","[447, 453, 459, 465, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",129.0
fermata,0.569336,,464,352,501,383,[],"[447, 453, 459, 465, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",136.0
fermata,0.569336,,464,352,501,383,[],"[447, 453, 459, 465, 471, 477, 483, 489, 496, 502, 506, 512, 518, 524, 530]",136.0
semibreve,0.855957,11,496,357,533,379,"[['11', 0.9999056], ['12', 9.426769e-05], ['5', 1.6117107e-07]]","[447, 453, 459, 465, 471, 477, 483, 489, 496, 502, 506, 512, 518, 524, 530]",134.0
minim,0.848145,8,454,386,514,406,"[['8', 1.0], ['9', 3.5248682e-09], ['7', 3.050374e-09]]","[447, 453, 459, 465, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",145.0
semibreve,0.847656,8,475,407,514,429,"[['8', 1.0], ['7', 2.5460625e-10], ['4', 3.1111136e-12]]","[447, 453, 459, 465, 471, 477, 483, 489, 495, 501, 508, 514, 520, 526, 532]",134.0
minim,0.825195,9,460,428,521,448,"[['9', 0.9999864], ['10', 9.177085e-06], ['8', 4.058892e-06]]","[447, 453, 459, 465, 472, 478, 484, 490, 496, 502, 509, 515, 521, 527, 533]",129.0
breve,0.868652,8,479,447,511,474,"[['8', 0.9999918], ['9', 8.184091e-06], ['7', 1.6854042e-17]]","[447, 453, 459, 465, 472, 478, 484, 490, 496, 502, 509, 515, 521, 527, 533]",166.0
semibreve,0.854004,8,476,473,515,496,"[['8', 1.0], ['7', 8.672114e-11], ['4', 3.4797525e-12]]","[447, 453, 459, 465, 472, 478, 484, 490, 496, 502, 508, 514, 520, 526, 532]",141.0
longa,0.783203,8,481,495,533,520,"[['8', 1.0], ['9', 4.405117e-12], ['7', 4.7696677e-19]]","[447, 453, 459, 465, 472, 478, 484, 490, 496, 502, 509, 515, 521, 527, 533]",147.0
longa,0.836914,8,480,520,535,542,"[['8', 0.998591], ['9', 0.0014089247], ['7', 4.27914e-15]]","[447, 453, 459, 465, 472, 478, 484, 490, 496, 502, 509, 515, 521, 527, 533]",145.0
barline,0.854492,,459,540,526,560,[],"[448, 454, 460, 466, 473, 479, 485, 491, 497, 503, 509, 515, 521, 527, 533]",140.0
c clef,0.827637,3,455,592,504,615,[0.99],"[449, 455, 461, 467, 474, 480, 486, 492, 497, 503, 510, 516, 522, 528, 534]",143.0
Imin,1.0,,469,609,516,638,[],"[449, 455, 461, 467, 474, 480, 486, 492, 498, 504, 511, 517, 523, 529, 535]",150.0
longa rest,0.855469,,459,643,525,656,[],"[450, 456, 462, 468, 474, 480, 486, 492, 499, 505, 511, 517, 523, 529, 535]",149.0
breve rest,0.709961,,459,654,524,667,[],"[451, 457, 463, 469, 475, 481, 487, 493, 499, 505, 512, 518, 524, 530, 536]",140.0
flat,0.664551,3,462,678,505,692,"[['3', 0.7205227], ['1', 0.21580707], ['7', 0.05661181]]","[451, 457, 463, 469, 475, 481, 487, 493, 500, 506, 512, 518, 524, 530, 536]",175.0
c clef,0.415039,3,456,687,508,710,[0.99],"[451, 457, 463, 469, 475, 481, 488, 494, 500, 506, 512, 518, 524, 530, 536]",150.0
Imin,0.839844,,487,702,524,730,[],"[451, 457, 463, 469, 475, 481, 488, 494, 500, 506, 512, 518, 524, 530, 536]",146.0
point,1.0,,500,730,535,749,[],"[451, 457, 463, 469, 476, 482, 488, 494, 500, 506, 512, 518, 524, 530, 536]",144.0
semibreve,0.773926,11,502,730,535,748,"[['11', 0.99999964], ['12', 3.3394997e-07], ['10', 2.3369614e-08]]","[451, 457, 463, 469, 476, 482, 488, 494, 500, 506, 513, 519, 525, 531, 537]",144.0
point,0.230713,,502,741,522,755,[],"[451, 457, 463, 469, 476, 482, 488, 494, 500, 506, 513, 519, 525, 531, 537]",135.0
minim,0.789551,11,476,752,535,772,"[['11', 1.0], ['12', 3.7843826e-08], ['10', 2.703386e-11]]","[451, 457, 463, 469, 476, 482, 488, 494, 500, 506, 513, 519, 525, 531, 537]",147.0
colored semibreve,0.774902,10,493,771,531,793,"[['10', 1.0], ['11', 1.1598477e-15], ['9', 5.3280758e-20]]","[451, 457, 463, 469, 476, 482, 488, 494, 500, 506, 513, 519, 525, 531, 537]",133.0
semiminim,0.875977,9,464,792,527,811,"[['9', 1.0], ['10', 5.1878165e-11], ['8', 1.1933581e-11]]","[452, 458, 464, 470, 476, 482, 488, 494, 500, 506, 513, 519, 525, 531, 537]",148.0
point,0.835449,,503,806,524,813,[],"[452, 458, 464, 470, 476, 482, 488, 494, 500, 506, 513, 519, 525, 531, 537]",154.0
minim,0.852539,10,470,810,529,829,"[['10', 1.0], ['11', 5.8872703e-12], ['9', 8.7639417e-13]]","[452, 458, 464, 470, 476, 482, 488, 494, 501, 507, 513, 519, 525, 531, 537]",148.0
custos,0.116882,,505,826,534,851,[],"[452, 458, 464, 470, 476, 482, 488, 494, 501, 507, 513, 519, 525, 531, 537]",149.0
