label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.835938,5,1008,112,1083,161,[0.99],"[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1066, 1072, 1078, 1084, 1090]",125.0
fermata,0.609863,,1014,165,1056,198,[],"[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",134.0
fermata,0.609863,,1014,165,1056,198,[],"[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",134.0
semibreve,0.847656,10,1047,169,1086,194,"[['10', 1.0], ['5', 1.092552e-15], ['11', 7.118436e-16]]","[1005, 1011, 1017, 1023, 1030, 1036, 1042, 1048, 1054, 1060, 1067, 1073, 1079, 1085, 1091]",127.0
semibreve,0.851074,11,1052,197,1093,221,"[['11', 1.0], ['12', 1.9791255e-08], ['10', 6.233925e-14]]","[1006, 1012, 1018, 1024, 1030, 1036, 1042, 1048, 1055, 1061, 1067, 1073, 1079, 1085, 1091]",137.0
semibreve rest,0.683105,,1018,222,1095,236,[],"[1006, 1012, 1018, 1024, 1031, 1037, 1043, 1049, 1055, 1061, 1067, 1073, 1079, 1085, 1091]",115.0
semibreve,0.848145,11,1053,237,1092,261,"[['11', 1.0], ['12', 2.7718985e-09], ['14', 8.169827e-13]]","[1006, 1012, 1018, 1024, 1031, 1037, 1043, 1049, 1055, 1061, 1068, 1074, 1080, 1086, 1092]",133.0
breve,0.815918,8,1039,261,1072,288,"[['8', 0.9999994], ['9', 6.221044e-07], ['7', 1.334436e-15]]","[1007, 1013, 1019, 1025, 1031, 1037, 1043, 1049, 1055, 1061, 1068, 1074, 1080, 1086, 1092]",166.0
breve,0.842285,8,1039,288,1072,315,"[['8', 0.99996996], ['9', 3.0060812e-05], ['7', 1.7384429e-16]]","[1007, 1013, 1019, 1025, 1031, 1037, 1043, 1049, 1056, 1062, 1068, 1074, 1080, 1086, 1092]",137.0
longa,0.804688,11,1022,313,1090,340,"[['11', 0.9392071], ['12', 0.060685728], ['0', 0.000107174805]]","[1007, 1013, 1019, 1025, 1032, 1038, 1044, 1050, 1056, 1062, 1069, 1075, 1081, 1087, 1093]",121.0
barline,0.818359,,1015,338,1086,358,[],"[1008, 1014, 1020, 1026, 1032, 1038, 1044, 1050, 1056, 1062, 1069, 1075, 1081, 1087, 1093]",128.0
f clef,0.841797,5,1013,389,1084,436,[0.99],"[1008, 1014, 1020, 1026, 1033, 1039, 1045, 1051, 1057, 1063, 1069, 1075, 1081, 1087, 1093]",136.0
Imin,1.0,,1030,435,1070,463,[],"[1008, 1014, 1020, 1026, 1033, 1039, 1045, 1051, 1057, 1063, 1069, 1075, 1081, 1087, 1093]",145.0
point,0.788574,,1042,455,1064,470,[],"[1008, 1014, 1020, 1026, 1033, 1039, 1045, 1051, 1057, 1063, 1069, 1075, 1081, 1087, 1093]",133.0
longa rest,0.119995,,1017,468,1081,479,[],"[1008, 1014, 1020, 1026, 1032, 1038, 1044, 1050, 1057, 1063, 1069, 1075, 1081, 1087, 1093]",134.0
breve rest,0.651367,,1016,477,1083,490,[],"[1008, 1014, 1020, 1026, 1033, 1039, 1045, 1051, 1057, 1063, 1069, 1075, 1081, 1087, 1093]",121.0
f clef,0.71582,5,1013,496,1085,540,[0.99],"[1008, 1014, 1020, 1026, 1033, 1039, 1045, 1051, 1057, 1063, 1069, 1075, 1081, 1087, 1093]",130.0
Imin,0.834961,,1044,537,1083,564,[],"[1009, 1015, 1021, 1027, 1033, 1039, 1045, 1051, 1057, 1063, 1070, 1076, 1082, 1088, 1094]",135.0
semibreve,1.0,11,1057,566,1095,586,"[['11', 1.0], ['12', 4.7128946e-08], ['10', 9.07206e-09]]","[1009, 1015, 1021, 1027, 1033, 1039, 1046, 1052, 1058, 1064, 1070, 1076, 1082, 1088, 1094]",141.0
point,0.787598,,1061,578,1081,593,[],"[1009, 1015, 1021, 1027, 1034, 1040, 1046, 1052, 1058, 1064, 1071, 1077, 1083, 1089, 1095]",135.0
point,0.770508,,1061,578,1081,593,[],"[1009, 1015, 1021, 1027, 1034, 1040, 1046, 1052, 1058, 1064, 1071, 1077, 1083, 1089, 1095]",135.0
minim,0.806152,11,1034,590,1095,610,"[['11', 1.0], ['12', 1.0856386e-08], ['10', 3.381333e-10]]","[1009, 1015, 1021, 1027, 1034, 1040, 1046, 1052, 1058, 1064, 1071, 1077, 1083, 1089, 1095]",143.0
breve,0.806152,8,1042,606,1075,631,"[['8', 1.0], ['9', 4.3756212e-13], ['7', 2.9738927e-20]]","[1010, 1016, 1022, 1028, 1034, 1040, 1046, 1052, 1058, 1064, 1071, 1077, 1083, 1089, 1095]",170.0
