label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.797852,5,918,110,994,158,[0.99],"[914, 920, 926, 932, 939, 945, 951, 957, 962, 968, 975, 981, 987, 993, 999]",129.0
minim,0.864258,8,921,166,984,187,"[['8', 0.99953663], ['3', 0.0003659955], ['9', 5.6990502e-05]]","[914, 920, 926, 932, 938, 944, 951, 957, 963, 969, 975, 981, 987, 993, 999]",138.0
point,0.749512,,952,181,972,198,[],"[914, 920, 926, 932, 939, 945, 951, 957, 963, 969, 975, 981, 987, 993, 999]",127.0
point,0.749512,,952,181,972,198,[],"[914, 920, 926, 932, 939, 945, 951, 957, 963, 969, 975, 981, 987, 993, 999]",127.0
point,0.212891,,953,186,977,200,[],"[914, 920, 926, 932, 939, 945, 951, 957, 963, 969, 975, 981, 987, 993, 999]",132.0
semiminim,0.853027,9,926,196,989,214,"[['9', 0.99999845], ['10', 1.3539903e-06], ['8', 2.9559385e-07]]","[914, 920, 926, 932, 939, 945, 951, 957, 963, 969, 975, 981, 987, 993, 999]",129.0
semiminim,0.82959,10,933,214,994,233,"[['10', 0.9999956], ['11', 4.2649403e-06], ['9', 1.6202614e-07]]","[914, 920, 926, 932, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",134.0
semiminim,0.875488,11,939,234,1001,252,"[['11', 1.0], ['12', 7.945226e-14], ['10', 2.6605955e-15]]","[915, 921, 927, 933, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",125.0
longa,0.836914,12,932,251,1004,276,"[['12', 0.4945099], ['13', 0.4583906], ['5', 0.046584517]]","[915, 921, 927, 933, 939, 945, 951, 957, 963, 969, 976, 982, 988, 994, 1000]",136.0
breve rest,0.526367,,930,276,1004,288,[],"[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",113.0
semibreve rest,0.584961,,930,286,1001,299,[],"[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",109.0
semibreve,0.830078,12,971,298,1009,318,"[['12', 0.9999993], ['13', 7.5765814e-07], ['11', 4.949748e-10]]","[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",133.0
flat,0.821777,11,934,312,983,330,"[['11', 0.9984964], ['9', 0.0007995688], ['2', 0.0004921276]]","[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",133.0
minim,0.820801,11,929,330,989,350,"[['11', 0.5326843], ['9', 0.3605426], ['8', 0.08965941]]","[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",134.0
point,0.121765,,939,335,986,355,[],"[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",129.0
point,0.816406,,954,343,977,359,[],"[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",125.0
semiminim,0.845215,8,923,360,985,379,"[['8', 0.9999875], ['7', 1.0967353e-05], ['9', 1.3857456e-06]]","[916, 922, 928, 934, 940, 946, 953, 959, 965, 971, 977, 983, 989, 995, 1001]",128.0
semibreve,0.841797,7,938,379,977,401,"[['7', 0.99999964], ['1', 2.6637892e-07], ['3', 4.7959844e-08]]","[916, 922, 928, 934, 940, 946, 953, 959, 965, 971, 977, 983, 989, 995, 1001]",131.0
longa,0.810059,12,935,397,1000,423,"[['12', 0.8327035], ['11', 0.16310088], ['5', 0.0022269767]]","[916, 922, 928, 934, 941, 947, 953, 959, 965, 971, 977, 983, 989, 995, 1001]",135.0
longa,0.816895,11,933,425,1001,452,"[['11', 0.99998116], ['12', 1.879776e-05], ['0', 7.796873e-11]]","[917, 923, 929, 935, 941, 947, 953, 959, 965, 971, 978, 984, 990, 996, 1002]",132.0
longa rest,0.595703,,929,451,1000,466,[],"[916, 922, 928, 934, 941, 947, 953, 959, 965, 971, 977, 983, 989, 995, 1001]",136.0
semibreve,0.838379,12,971,465,1010,488,"[['12', 0.9999567], ['13', 4.3322223e-05], ['11', 4.2927337e-10]]","[916, 922, 928, 934, 941, 947, 953, 959, 965, 971, 977, 983, 989, 995, 1001]",136.0
point,0.151611,,945,484,985,507,[],"[917, 923, 929, 935, 941, 947, 953, 959, 965, 971, 978, 984, 990, 996, 1002]",133.0
semibreve,0.803711,8,945,484,984,506,"[['8', 1.0], ['7', 2.5707833e-10], ['4', 8.039841e-12]]","[917, 923, 929, 935, 941, 947, 953, 959, 965, 971, 978, 984, 990, 996, 1002]",133.0
