label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
f clef,0.828613,5,732,348,802,391,[0.99],"[728, 734, 740, 746, 753, 759, 765, 771, 778, 784, 790, 796, 802, 808, 814]",136.0
Imin,1.0,,736,393,780,420,[],"[728, 734, 740, 746, 753, 759, 765, 771, 778, 784, 790, 796, 802, 808, 814]",130.0
longa rest,0.803223,,736,427,802,441,[],"[728, 734, 740, 746, 753, 759, 765, 771, 777, 783, 789, 795, 801, 807, 813]",111.0
f clef,0.697754,5,733,458,804,502,[0.99],"[728, 734, 740, 746, 753, 759, 765, 771, 777, 783, 790, 796, 802, 808, 814]",135.0
Imin,0.840332,,739,504,786,536,[],"[729, 735, 741, 747, 753, 759, 766, 772, 778, 784, 790, 796, 802, 808, 814]",136.0
breve,1.0,4,740,541,770,566,"[['4', 0.9999974], ['5', 2.6057235e-06], ['3', 1.8269756e-16]]","[729, 735, 741, 747, 754, 760, 766, 772, 778, 784, 791, 797, 803, 809, 815]",127.0
point,0.77002,,745,560,765,575,[],"[730, 736, 742, 748, 754, 760, 767, 773, 779, 785, 791, 797, 803, 809, 815]",128.0
point,0.753906,,745,560,765,575,[],"[731, 737, 743, 749, 755, 761, 767, 773, 779, 785, 791, 797, 803, 809, 815]",129.0
semibreve,0.820312,8,761,565,798,587,"[['8', 1.0], ['7', 4.698634e-11], ['4', 3.3456348e-12]]","[731, 737, 743, 749, 755, 761, 767, 773, 779, 785, 791, 797, 803, 809, 815]",129.0
breve,0.820312,8,763,585,796,612,"[['8', 0.9270389], ['9', 0.072961144], ['7', 3.3800767e-17]]","[730, 736, 742, 748, 755, 761, 767, 773, 779, 785, 791, 797, 803, 809, 815]",168.0
semibreve rest,0.84375,,741,613,808,626,[],"[731, 737, 743, 749, 755, 761, 767, 773, 779, 785, 792, 798, 804, 810, 816]",131.0
breve,0.870117,7,759,625,790,651,"[['7', 0.9999974], ['8', 2.5801398e-06], ['9', 3.562574e-13]]","[731, 737, 743, 749, 756, 762, 768, 774, 780, 786, 792, 798, 804, 810, 816]",142.0
semibreve,0.756348,7,754,649,794,672,"[['7', 1.0], ['8', 8.093536e-09], ['3', 9.484449e-10]]","[731, 737, 743, 749, 756, 762, 768, 774, 780, 786, 792, 798, 804, 810, 816]",146.0
longa,0.75293,12,745,672,815,697,"[['12', 0.8712811], ['11', 0.12868346], ['0', 3.4397068e-05]]","[732, 738, 744, 750, 756, 762, 768, 774, 780, 786, 793, 799, 805, 811, 817]",149.0
semibreve rest,0.859375,,735,703,806,717,[],"[732, 738, 744, 750, 757, 763, 769, 775, 781, 787, 793, 799, 805, 811, 817]",124.0
point,0.838867,,737,716,779,739,[],"[732, 738, 744, 750, 757, 763, 769, 775, 781, 787, 794, 800, 806, 812, 818]",147.0
semibreve,0.70459,4,737,717,779,739,"[['4', 1.0], ['5', 9.149441e-13], ['0', 8.782088e-15]]","[733, 739, 745, 751, 757, 763, 769, 775, 782, 788, 794, 800, 806, 812, 818]",147.0
point,0.151245,,747,732,769,748,[],"[733, 739, 745, 751, 757, 763, 769, 775, 782, 788, 794, 800, 806, 812, 818]",139.0
minim,0.866211,5,745,746,806,766,"[['5', 1.0], ['6', 1.3752706e-09], ['9', 7.0092916e-12]]","[733, 739, 745, 751, 757, 763, 770, 776, 782, 788, 794, 800, 806, 812, 818]",144.0
minim,0.818359,6,731,767,787,787,"[['6', 1.0], ['7', 3.2645204e-08], ['5', 2.0666421e-08]]","[733, 739, 745, 751, 758, 764, 770, 776, 782, 788, 794, 800, 806, 812, 818]",144.0
minim,0.853516,7,736,787,795,806,"[['7', 0.99999964], ['8', 2.590359e-07], ['6', 1.2800884e-07]]","[733, 739, 745, 751, 758, 764, 770, 776, 782, 788, 794, 800, 806, 812, 818]",143.0
minim,0.790039,8,742,805,800,824,"[['8', 1.0], ['9', 6.3704125e-10], ['7', 2.6669633e-10]]","[734, 740, 746, 752, 758, 764, 770, 776, 782, 788, 795, 801, 807, 813, 819]",148.0
minim,0.846191,9,747,822,806,842,"[['9', 0.99997556], ['10', 2.4255945e-05], ['8', 2.82515e-07]]","[734, 740, 746, 752, 758, 764, 770, 776, 782, 788, 795, 801, 807, 813, 819]",144.0
custos,0.84668,,776,836,808,860,[],"[734, 740, 746, 752, 758, 764, 770, 776, 782, 788, 795, 801, 807, 813, 819]",150.0
